businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304379219,2,1,20.000000
BZID-1304359451,2,0,0.000000
BZID-1304403651,2,0,0.000000
BZID-1304365229,2,0,0.000000
BZID-1304357391,1,0,0.000000
BZID-1304409203,2,0,0.000000
BZID-1304385345,1,0,0.000000
BZID-1304413981,2,0,0.000000
BZID-1304367037,2,1,45.000000
BZID-1304461013,2,0,0.000000
BZID-1304418897,2,0,0.000000
BZID-1304363676,2,1,20.000000
BZID-1304368880,2,0,0.000000
BZID-1304404308,2,0,0.000000
BZID-1304451418,1,0,0.000000
BZID-1304382511,2,0,0.000000
BZID-1304396846,1,0,0.000000
BZID-1304372810,1,0,0.000000
BZID-1304384772,2,1,100.000000
BZID-1304372440,1,0,0.000000
BZID-1304362938,2,0,0.000000
BZID-1304393828,2,1,20.000000
BZID-1304417997,1,0,0.000000
BZID-1304392281,2,2,185.000000
BZID-1304414172,1,0,0.000000
BZID-1304359787,2,0,0.000000
BZID-1304374519,2,0,0.000000
BZID-1304374949,2,1,20.000000
BZID-1304428780,1,0,0.000000
BZID-1304412207,2,0,0.000000
BZID-1304398659,1,0,0.000000
BZID-1304358303,2,0,0.000000
BZID-1304380025,1,0,0.000000
BZID-1304369241,1,0,0.000000
BZID-1304371285,2,0,0.000000
BZID-1304373486,1,0,0.000000
BZID-1304357804,2,1,100.000000
BZID-1304394898,2,1,20.000000
BZID-1304428046,2,2,140.000000
BZID-1304401116,2,2,135.000000
BZID-1304368807,2,2,90.000000
BZID-1304370669,1,0,0.000000
BZID-1304360427,2,1,20.000000
BZID-1304367121,1,0,0.000000
BZID-1304403473,2,0,0.000000
BZID-1304392154,2,0,0.000000
BZID-1304358895,2,0,0.000000
BZID-1304419401,1,0,0.000000
BZID-1304384717,2,1,20.000000
BZID-1304396652,2,2,90.000000
BZID-1304370140,1,0,0.000000
BZID-1304385780,1,0,0.000000
BZID-1304363627,2,1,20.000000
BZID-1304394051,2,2,90.000000
BZID-1304384912,2,2,95.000000
BZID-1304394204,1,0,0.000000
BZID-1304405815,1,0,0.000000
BZID-1304371382,2,0,0.000000
BZID-1304361336,1,0,0.000000
BZID-1304407609,1,1,50.000000
BZID-1304417491,2,2,265.000000
BZID-1304366053,1,0,0.000000
BZID-1304358011,2,2,325.000000
BZID-1304386378,2,1,20.000000
BZID-1304366120,2,1,50.000000
BZID-1304363198,2,2,270.000000
BZID-1304380087,1,0,0.000000
BZID-1304391939,2,2,260.000000
BZID-1304429035,4,2,160.000000
BZID-1304462092,4,1,5.000000
BZID-1304450036,2,2,280.000000
BZID-1304408574,2,2,180.000000
BZID-1304428456,2,0,0.000000
BZID-1304402661,2,1,200.000000
BZID-1304383781,2,1,125.000000
BZID-1304417289,2,1,125.000000
BZID-1304366847,2,1,225.000000
BZID-1304416738,2,1,375.000000
BZID-1304416799,2,2,575.000000
BZID-1304426040,2,2,1515.000000
BZID-1304466710,4,1,20.000000
BZID-1304470904,2,0,0.000000
BZID-1304427864,1,0,0.000000
BZID-1304464454,4,2,40.000000
BZID-1304418287,2,1,375.000000
BZID-1304426005,2,0,0.000000
BZID-1304469459,5,0,0.000000
BZID-1304465353,5,3,1020.000000
BZID-1304470271,3,1,45.000000
BZID-1304423319,2,2,645.000000
BZID-1304428672,2,1,600.000000
BZID-1304427887,2,1,200.000000
BZID-1304459100,5,4,2620.000000
BZID-1304460597,9,9,1420.000000
BZID-1304428682,2,0,0.000000
BZID-1304382587,3,0,0.000000
BZID-1304376056,3,1,20.000000
BZID-1304381479,3,2,70.000000
BZID-1304371008,3,0,0.000000
BZID-1304389765,3,0,0.000000
BZID-1304379436,2,0,0.000000
BZID-1304396473,3,1,100.000000
BZID-1304372427,3,0,0.000000
BZID-1304479367,5,1,40.000000
BZID-1304379815,4,1,50.000000
BZID-1304383451,2,0,0.000000
BZID-1304376119,3,1,20.000000
BZID-1304473728,6,3,3185.000000
BZID-1304367747,3,0,0.000000
BZID-1304359701,3,0,0.000000
BZID-1304375656,3,0,0.000000
BZID-1304385073,3,3,415.000000
BZID-1304383398,3,1,85.000000
BZID-1304460122,3,1,270.000000
BZID-1304376229,4,4,765.000000
BZID-1304456912,5,4,2015.000000
BZID-1304403553,7,4,705.000000
BZID-1304463610,2,1,135.000000
BZID-1304460659,1,0,0.000000
BZID-1304475530,1,1,520.000000
BZID-1304459938,2,1,200.000000
BZID-1304474051,3,3,595.000000
BZID-1304468724,2,1,200.000000
BZID-1304475513,2,0,0.000000
BZID-1304456317,2,0,0.000000
BZID-1304478296,3,1,125.000000
BZID-1304434485,4,0,0.000000
BZID-1304419784,1,0,0.000000
BZID-1304479280,4,3,1975.000000
BZID-1304423666,3,2,400.000000
BZID-1304459887,2,0,0.000000
BZID-1304478641,4,3,575.000000
BZID-1304474430,2,0,0.000000
BZID-1304469490,4,2,145.000000
BZID-1304456319,4,0,0.000000
BZID-1304449455,2,1,135.000000
BZID-1304450696,3,3,745.000000
BZID-1304449957,2,1,135.000000
BZID-1304437480,3,0,0.000000
BZID-1304378706,2,2,745.000000
BZID-1304478910,2,0,0.000000
BZID-1304466152,4,2,1850.000000
BZID-1304472137,2,1,135.000000
BZID-1304428552,7,4,350.000000
BZID-1304475160,2,2,335.000000
BZID-1304390978,3,0,0.000000
BZID-1304424752,5,1,135.000000
BZID-1304431028,1,0,0.000000
BZID-1304472229,3,1,200.000000
BZID-1304461523,2,2,1635.000000
BZID-1304413099,1,0,0.000000
BZID-1304469089,3,0,0.000000
BZID-1304467934,3,3,1425.000000
BZID-1304470580,2,0,0.000000
BZID-1304476656,3,2,785.000000
BZID-1304606965,2,0,0.000000
BZID-1304446561,2,2,1635.000000
BZID-1304368572,2,1,15.000000
BZID-1304472136,2,0,0.000000
BZID-1304447081,2,2,2080.000000
BZID-1304350462,1,0,0.000000
BZID-1304474703,3,1,125.000000
BZID-1304378058,1,0,0.000000
BZID-1304477183,3,3,2435.000000
BZID-1304419264,3,1,200.000000
BZID-1304475736,6,5,1625.000000
BZID-1304469537,4,2,335.000000
BZID-1304459031,5,4,1260.000000
BZID-1304409606,2,2,1270.000000
BZID-1304411455,2,1,125.000000
BZID-1304382005,2,1,375.000000
BZID-1304424504,2,0,0.000000
BZID-1304385611,2,2,325.000000
BZID-1304423662,2,0,0.000000
BZID-1304414355,2,1,125.000000
BZID-1304420695,2,2,395.000000
BZID-1304400980,2,2,260.000000
BZID-1304399847,2,2,395.000000
BZID-1304423373,2,2,1420.000000
BZID-1304412590,2,1,375.000000
BZID-1304426560,1,1,20.000000
BZID-1304407110,2,0,0.000000
BZID-1304449551,5,1,40.000000
BZID-1304417661,2,1,50.000000
BZID-1304366572,2,2,40.000000
BZID-1304430470,2,2,90.000000
BZID-1304420847,2,1,20.000000
BZID-1304423797,2,0,0.000000
BZID-1304387061,5,0,0.000000
BZID-1304427522,2,0,0.000000
BZID-1304378977,2,1,150.000000
BZID-1304418278,2,0,0.000000
BZID-1304400745,1,0,0.000000
BZID-1304418025,1,0,0.000000
BZID-1304397329,1,0,0.000000
BZID-1304426245,3,0,0.000000
BZID-1304350522,1,0,0.000000
BZID-1304456917,3,2,165.000000
BZID-1304423723,2,2,185.000000
BZID-1304414877,2,2,235.000000
BZID-1304428093,1,0,0.000000
BZID-1304392322,2,2,95.000000
BZID-1304408184,1,1,50.000000
BZID-1304420326,1,1,20.000000
BZID-1304418383,1,0,0.000000
BZID-1304410745,1,1,20.000000
BZID-1304420191,1,1,50.000000
BZID-1304449649,2,0,0.000000
BZID-1304420211,2,1,20.000000
BZID-1304427748,2,0,0.000000
BZID-1304409887,2,1,20.000000
BZID-1304428075,2,2,90.000000
BZID-1304408297,2,1,20.000000
BZID-1304426551,2,0,0.000000
BZID-1304451866,5,2,120.000000
BZID-1304432314,4,0,0.000000
BZID-1304426351,2,0,0.000000
BZID-1304398192,2,2,285.000000
BZID-1304426216,2,0,0.000000
BZID-1304423416,2,2,40.000000
BZID-1304413950,2,2,70.000000
BZID-1304401746,2,2,95.000000
BZID-1304380739,1,1,15.000000
BZID-1304355384,1,1,15.000000
BZID-1304608857,1,0,0.000000
BZID-1304388939,6,2,215.000000
BZID-1304426039,2,1,20.000000
BZID-1304414386,2,2,195.000000
BZID-1304469977,5,5,3005.000000
BZID-1304427097,2,1,45.000000
BZID-1304407382,2,0,0.000000
BZID-1304403685,1,0,0.000000
BZID-1304428533,2,2,150.000000
BZID-1304390620,2,2,90.000000
BZID-1304398444,2,0,0.000000
BZID-1304407808,2,0,0.000000
BZID-1304411131,2,2,120.000000
BZID-1304608602,1,1,50.000000
BZID-1304464254,3,2,140.000000
BZID-1304463918,4,1,20.000000
BZID-1304413867,4,2,60.000000
BZID-1304430278,4,2,40.000000
BZID-1304474370,2,0,0.000000
BZID-1304466600,3,3,3185.000000
BZID-1304456002,5,0,0.000000
BZID-1304366483,2,1,20.000000
BZID-1304395709,2,2,135.000000
BZID-1304373675,1,0,0.000000
BZID-1304396220,3,3,205.000000
BZID-1304447732,2,1,20.000000
BZID-1304380699,1,1,50.000000
BZID-1304396001,1,1,50.000000
BZID-1304371257,1,0,0.000000
BZID-1304371439,2,0,0.000000
BZID-1304379227,2,0,0.000000
BZID-1304361511,2,1,100.000000
BZID-1304417106,1,0,0.000000
BZID-1304370037,1,0,0.000000
BZID-1304370682,1,0,0.000000
BZID-1304389489,2,1,50.000000
BZID-1304392023,2,2,70.000000
BZID-1304371789,1,0,0.000000
BZID-1304365533,1,0,0.000000
BZID-1304408245,1,1,225.000000
BZID-1304401058,1,0,0.000000
BZID-1304359235,2,2,150.000000
BZID-1304421134,2,1,45.000000
BZID-1304388303,2,1,20.000000
BZID-1304363096,2,0,0.000000
BZID-1304361020,2,0,0.000000
BZID-1304382751,1,0,0.000000
BZID-1304365119,2,1,20.000000
BZID-1304359093,1,0,0.000000
BZID-1304381008,2,0,0.000000
BZID-1304381447,2,0,0.000000
BZID-1304361317,1,0,0.000000
BZID-1304376484,2,0,0.000000
BZID-1304363156,2,1,45.000000
BZID-1304375534,2,2,265.000000
BZID-1304380760,1,0,0.000000
BZID-1304370840,1,0,0.000000
BZID-1304373321,1,0,0.000000
BZID-1304367818,1,0,0.000000
BZID-1304357620,1,0,0.000000
BZID-1304422659,2,1,40.000000
BZID-1304397514,2,1,50.000000
BZID-1304410451,2,1,20.000000
BZID-1304396205,1,0,0.000000
BZID-1304364339,2,1,45.000000
BZID-1304363909,1,0,0.000000
BZID-1304375317,1,0,0.000000
BZID-1304365516,2,1,20.000000
BZID-1304409681,2,1,20.000000
BZID-1304395950,1,0,0.000000
BZID-1304360103,1,0,0.000000
BZID-1304373664,2,2,90.000000
BZID-1304421844,2,2,135.000000
BZID-1304421903,1,0,0.000000
BZID-1304371428,1,0,0.000000
BZID-1304359652,2,1,20.000000
BZID-1304357956,1,0,0.000000
BZID-1304359473,2,0,0.000000
BZID-1304394070,2,0,0.000000
BZID-1304380569,2,0,0.000000
BZID-1304362787,2,0,0.000000
BZID-1304375153,2,2,90.000000
BZID-1304412420,1,0,0.000000
BZID-1304387746,2,1,20.000000
BZID-1304384401,1,0,0.000000
BZID-1304417190,1,0,0.000000
BZID-1304369466,2,1,100.000000
BZID-1304365869,1,0,0.000000
BZID-1304386976,2,0,0.000000
BZID-1304370599,2,0,0.000000
BZID-1304408978,2,1,45.000000
BZID-1304406262,2,2,70.000000
BZID-1304377481,2,0,0.000000
BZID-1304379468,1,1,50.000000
BZID-1304380499,2,1,20.000000
BZID-1304407957,1,0,0.000000
BZID-1304403704,1,0,0.000000
BZID-1304364892,1,0,0.000000
BZID-1304376275,2,0,0.000000
BZID-1304449005,2,2,95.000000
BZID-1304368009,1,0,0.000000
BZID-1304407474,1,0,0.000000
BZID-1304390419,2,2,140.000000
BZID-1304404805,1,0,0.000000
BZID-1304365164,2,0,0.000000
BZID-1304357493,1,0,0.000000
BZID-1304386618,2,2,360.000000
BZID-1304404458,2,2,185.000000
BZID-1304377974,1,0,0.000000
BZID-1304363934,2,1,45.000000
BZID-1304419874,1,0,0.000000
BZID-1304372400,1,0,0.000000
BZID-1304447653,2,0,0.000000
BZID-1304403160,2,0,0.000000
BZID-1304389712,2,2,360.000000
BZID-1304385245,1,0,0.000000
BZID-1304422884,2,1,20.000000
BZID-1304400444,2,2,140.000000
BZID-1304384028,2,0,0.000000
BZID-1304397794,2,1,20.000000
BZID-1304404673,1,0,0.000000
BZID-1304370520,1,0,0.000000
BZID-1304462403,2,0,0.000000
BZID-1304387968,2,2,185.000000
BZID-1304359687,1,0,0.000000
BZID-1304403487,2,0,0.000000
BZID-1304377464,2,1,50.000000
BZID-1304360624,1,0,0.000000
BZID-1304405087,1,0,0.000000
BZID-1304448280,1,0,0.000000
BZID-1304418783,2,0,0.000000
BZID-1304391919,2,0,0.000000
BZID-1304405505,2,1,40.000000
BZID-1304399357,2,2,185.000000
BZID-1304412745,2,2,135.000000
BZID-1304419714,2,0,0.000000
BZID-1304385959,2,0,0.000000
BZID-1304413695,1,1,50.000000
BZID-1304395421,2,1,100.000000
BZID-1304368066,1,0,0.000000
BZID-1304357895,2,1,100.000000
BZID-1304380746,1,0,0.000000
BZID-1304367239,2,0,0.000000
BZID-1304373900,2,1,100.000000
BZID-1304381023,1,0,0.000000
BZID-1304377401,1,0,0.000000
BZID-1304394995,2,1,20.000000
BZID-1304377916,2,0,0.000000
BZID-1304359634,1,0,0.000000
BZID-1304392113,2,0,0.000000
BZID-1304392082,1,0,0.000000
BZID-1304367642,2,1,50.000000
BZID-1304373745,2,1,100.000000
BZID-1304415553,1,0,0.000000
BZID-1304392846,2,1,20.000000
BZID-1304390040,2,0,0.000000
BZID-1304407390,1,0,0.000000
BZID-1304391190,2,1,50.000000
BZID-1304357944,1,0,0.000000
BZID-1304379210,1,0,0.000000
BZID-1304401588,1,0,0.000000
BZID-1304365495,2,0,0.000000
BZID-1304410570,1,0,0.000000
BZID-1304415943,2,0,0.000000
BZID-1304361696,1,0,0.000000
BZID-1304368183,2,1,45.000000
BZID-1304368450,1,0,0.000000
BZID-1304371914,1,0,0.000000
BZID-1304371734,2,0,0.000000
BZID-1304400913,2,0,0.000000
BZID-1304365336,2,1,100.000000
BZID-1304387103,2,0,0.000000
BZID-1304358196,2,2,95.000000
BZID-1304391069,2,1,20.000000
BZID-1304409922,1,1,50.000000
BZID-1304371157,1,0,0.000000
BZID-1304378642,2,0,0.000000
BZID-1304459238,2,2,90.000000
BZID-1304380315,1,1,50.000000
BZID-1304371205,2,0,0.000000
BZID-1304411270,2,2,70.000000
BZID-1304375722,1,0,0.000000
BZID-1304381213,2,0,0.000000
BZID-1304412316,1,0,0.000000
BZID-1304429427,1,0,0.000000
BZID-1304371399,2,1,45.000000
BZID-1304421807,1,0,0.000000
BZID-1304382296,2,0,0.000000
BZID-1304362996,1,0,0.000000
BZID-1304361384,2,2,200.000000
BZID-1304367573,1,0,0.000000
BZID-1304397603,2,2,185.000000
BZID-1304447655,2,2,95.000000
BZID-1304402603,1,0,0.000000
BZID-1304459121,2,2,90.000000
BZID-1304371892,1,0,0.000000
BZID-1304392149,2,0,0.000000
BZID-1304393573,1,0,0.000000
BZID-1304405081,2,1,50.000000
BZID-1304421088,1,0,0.000000
BZID-1304365830,2,1,50.000000
BZID-1304380680,2,2,150.000000
BZID-1304406076,2,1,50.000000
BZID-1304367917,1,0,0.000000
BZID-1304421556,2,2,90.000000
BZID-1304415038,2,0,0.000000
BZID-1304368060,1,0,0.000000
BZID-1304421957,2,1,50.000000
BZID-1304373777,2,2,140.000000
BZID-1304362613,2,2,145.000000
BZID-1304365315,2,0,0.000000
BZID-1304379043,2,2,150.000000
BZID-1304384676,2,0,0.000000
BZID-1304428032,2,2,130.000000
BZID-1304439465,5,5,1840.000000
BZID-1304415131,2,2,90.000000
BZID-1304425001,4,4,1275.000000
BZID-1304448380,3,0,0.000000
BZID-1304416557,3,2,135.000000
BZID-1304414610,2,1,50.000000
BZID-1304399151,2,0,0.000000
BZID-1304427262,2,1,40.000000
BZID-1304425728,2,2,250.000000
BZID-1304400893,2,2,185.000000
BZID-1304430954,2,1,50.000000
BZID-1304427855,2,1,50.000000
BZID-1304424801,2,1,50.000000
BZID-1304425321,2,0,0.000000
BZID-1304401523,2,0,0.000000
BZID-1304478233,6,1,15.000000
BZID-1304460939,1,0,0.000000
BZID-1304428329,1,0,0.000000
BZID-1304399802,2,1,50.000000
BZID-1304426531,1,1,50.000000
BZID-1304417946,2,1,50.000000
BZID-1304392355,2,2,285.000000
BZID-1304428815,3,3,250.000000
BZID-1304426962,1,0,0.000000
BZID-1304408296,2,2,350.000000
BZID-1304426577,2,2,455.000000
BZID-1304433458,8,4,65.000000
BZID-1304425852,2,2,185.000000
BZID-1304472066,2,1,615.000000
BZID-1304428188,1,0,0.000000
BZID-1304409196,2,2,285.000000
BZID-1304474105,3,1,125.000000
BZID-1304382497,2,2,285.000000
BZID-1304398217,2,2,90.000000
BZID-1304427031,2,1,50.000000
BZID-1304475858,3,0,0.000000
BZID-1304427632,2,2,130.000000
BZID-1304456940,3,1,5.000000
BZID-1304427689,2,1,50.000000
BZID-1304423142,2,2,130.000000
BZID-1304457202,4,3,1545.000000
BZID-1304474428,2,0,0.000000
BZID-1304423522,2,2,285.000000
BZID-1304402029,3,2,335.000000
BZID-1304459926,3,2,80.000000
BZID-1304460147,2,0,0.000000
BZID-1304463043,2,1,80.000000
BZID-1304469251,5,1,45.000000
BZID-1304471320,2,0,0.000000
BZID-1304403073,9,4,225.000000
BZID-1304468733,2,0,0.000000
BZID-1304466271,3,2,6195.000000
BZID-1304469996,2,0,0.000000
BZID-1304476140,3,0,0.000000
BZID-1304449411,1,0,0.000000
BZID-1304462850,2,1,20.000000
BZID-1304440481,2,1,40.000000
BZID-1304456837,2,0,0.000000
BZID-1304470801,2,2,80.000000
BZID-1304406783,3,1,80.000000
BZID-1304460209,2,0,0.000000
BZID-1304424015,2,0,0.000000
BZID-1304459786,5,2,390.000000
BZID-1304422963,3,2,80.000000
BZID-1304436331,5,2,80.000000
BZID-1304475900,4,3,4885.000000
BZID-1304466021,2,0,0.000000
BZID-1304466472,2,0,0.000000
BZID-1304457369,2,2,80.000000
BZID-1304443863,2,1,40.000000
BZID-1304421610,2,0,0.000000
BZID-1304385590,2,2,80.000000
BZID-1304433291,3,3,85.000000
BZID-1304479569,6,1,15.000000
BZID-1304377755,2,1,15.000000
BZID-1304396481,2,1,40.000000
BZID-1304445218,2,0,0.000000
BZID-1304446181,4,0,0.000000
BZID-1304477628,9,9,2335.000000
BZID-1304475335,2,2,80.000000
BZID-1304443735,5,2,80.000000
BZID-1304416622,6,3,90.000000
BZID-1304459680,3,2,85.000000
BZID-1304414604,5,4,160.000000
BZID-1304419454,1,0,0.000000
BZID-1304403807,3,2,850.000000
BZID-1304463299,2,1,80.000000
BZID-1304474899,4,3,85.000000
BZID-1304475507,3,3,130.000000
BZID-1304386154,3,3,340.000000
BZID-1304399905,2,0,0.000000
BZID-1304420482,6,1,40.000000
BZID-1304397667,4,2,270.000000
BZID-1304424006,5,5,5855.000000
BZID-1304417570,3,2,160.000000
BZID-1304458491,2,2,80.000000
BZID-1304467645,4,1,80.000000
BZID-1304434729,2,1,20.000000
BZID-1304474833,3,2,155.000000
BZID-1304474326,2,1,45.000000
BZID-1304472016,2,1,20.000000
BZID-1304425396,7,4,800.000000
BZID-1304419740,2,1,85.000000
BZID-1304473611,3,0,0.000000
BZID-1304449459,4,1,40.000000
BZID-1304399934,3,1,40.000000
BZID-1304471316,8,4,100.000000
BZID-1304451105,2,1,20.000000
BZID-1304461670,4,2,100.000000
BZID-1304434036,2,1,40.000000
BZID-1304467219,3,2,80.000000
BZID-1304424951,1,1,40.000000
BZID-1304421843,3,0,0.000000
BZID-1304424151,2,1,20.000000
BZID-1304446360,1,0,0.000000
BZID-1304604587,2,0,0.000000
BZID-1304450070,3,1,40.000000
BZID-1304431342,4,2,80.000000
BZID-1304472194,2,1,40.000000
BZID-1304430403,1,0,0.000000
BZID-1304474717,3,0,0.000000
BZID-1304465740,2,0,0.000000
BZID-1304447483,3,2,215.000000
BZID-1304444671,3,0,0.000000
BZID-1304442042,3,2,80.000000
BZID-1304468639,3,0,0.000000
BZID-1304449098,2,1,40.000000
BZID-1304427566,2,0,0.000000
BZID-1304456309,1,0,0.000000
BZID-1304476788,5,0,0.000000
BZID-1304379933,5,1,15.000000
BZID-1304463872,2,0,0.000000
BZID-1304434366,3,2,215.000000
BZID-1304427583,3,1,40.000000
BZID-1304446245,6,1,40.000000
BZID-1304403461,1,0,0.000000
BZID-1304442065,3,2,120.000000
BZID-1304445597,3,2,85.000000
BZID-1304476713,3,1,80.000000
BZID-1304470191,2,0,0.000000
BZID-1304407435,1,0,0.000000
BZID-1304464943,4,2,215.000000
BZID-1304406946,2,1,80.000000
BZID-1304458812,3,1,80.000000
BZID-1304402922,2,0,0.000000
BZID-1304446295,5,2,15.000000
BZID-1304358765,2,2,360.000000
BZID-1304410708,2,0,0.000000
BZID-1304403407,2,2,455.000000
BZID-1304415046,2,0,0.000000
BZID-1304380703,2,2,425.000000
BZID-1304409890,2,2,575.000000
BZID-1304375057,3,2,270.000000
BZID-1304369737,1,0,0.000000
BZID-1304420367,2,0,0.000000
BZID-1304464841,2,2,160.000000
BZID-1304463526,3,2,90.000000
BZID-1304474033,4,1,80.000000
BZID-1304382337,2,2,260.000000
BZID-1304382903,2,1,135.000000
BZID-1304444899,8,4,195.000000
BZID-1304434508,3,1,80.000000
BZID-1304462432,2,2,235.000000
BZID-1304408073,2,1,80.000000
BZID-1304397618,2,0,0.000000
BZID-1304443416,3,2,215.000000
BZID-1304447075,1,0,0.000000
BZID-1304417040,2,1,125.000000
BZID-1304405878,2,1,125.000000
BZID-1304415123,3,0,0.000000
BZID-1304409293,3,2,285.000000
BZID-1304447452,3,0,0.000000
BZID-1304451324,2,1,80.000000
BZID-1304384434,2,2,335.000000
BZID-1304440025,2,1,40.000000
BZID-1304415604,2,1,80.000000
BZID-1304462824,2,2,205.000000
BZID-1304477097,2,2,215.000000
BZID-1304466722,2,0,0.000000
BZID-1304371120,2,2,235.000000
BZID-1304366432,4,2,280.000000
BZID-1304447477,4,1,80.000000
BZID-1304451426,3,2,130.000000
BZID-1304425998,2,1,80.000000
BZID-1304393612,2,1,125.000000
BZID-1304420629,2,0,0.000000
BZID-1304478790,3,1,80.000000
BZID-1304407461,2,0,0.000000
BZID-1304396350,2,2,160.000000
BZID-1304415800,2,0,0.000000
BZID-1304460917,1,0,0.000000
BZID-1304388291,2,1,100.000000
BZID-1304445243,3,2,85.000000
BZID-1304367800,2,2,235.000000
BZID-1304393605,2,2,575.000000
BZID-1304414262,2,0,0.000000
BZID-1304457039,3,1,80.000000
BZID-1304461567,5,1,80.000000
BZID-1304435675,5,3,100.000000
BZID-1304404457,2,2,205.000000
BZID-1304413098,2,0,0.000000
BZID-1304469332,6,1,5.000000
BZID-1304461306,2,2,205.000000
BZID-1304437421,8,7,330.000000
BZID-1304382524,2,2,325.000000
BZID-1304474077,2,1,80.000000
BZID-1304474743,3,2,160.000000
BZID-1304457367,2,0,0.000000
BZID-1304391795,2,0,0.000000
BZID-1304394067,2,2,800.000000
BZID-1304403259,2,1,200.000000
BZID-1304462408,2,1,135.000000
BZID-1304451696,3,1,5.000000
BZID-1304465580,6,3,25.000000
BZID-1304427139,4,0,0.000000
BZID-1304471738,3,0,0.000000
BZID-1304462498,9,1,5.000000
BZID-1304432118,4,0,0.000000
BZID-1304470435,3,0,0.000000
BZID-1304448568,5,0,0.000000
BZID-1304478887,4,3,520.000000
BZID-1304427300,7,4,240.000000
BZID-1304422835,4,3,320.000000
BZID-1304459657,3,0,0.000000
BZID-1304436922,4,2,155.000000
BZID-1304466955,2,0,0.000000
BZID-1304459199,5,2,205.000000
BZID-1304472806,3,2,395.000000
BZID-1304477476,4,1,20.000000
BZID-1304459093,5,1,5.000000
BZID-1304463076,8,6,825.000000
BZID-1304432244,7,3,285.000000
BZID-1304417525,10,10,2880.000000
BZID-1304432161,5,2,25.000000
BZID-1304439313,8,4,105.000000
BZID-1304436708,7,2,400.000000
BZID-1304418913,6,2,560.000000
BZID-1304457250,4,0,0.000000
BZID-1304428793,3,0,0.000000
BZID-1304462324,3,1,200.000000
BZID-1304459931,8,4,165.000000
BZID-1304458505,6,3,720.000000
BZID-1304418156,2,0,0.000000
BZID-1304444386,4,2,20.000000
BZID-1304480009,4,1,710.000000
BZID-1304425992,3,0,0.000000
BZID-1304412325,2,0,0.000000
BZID-1304466797,9,5,2105.000000
BZID-1304473730,6,3,275.000000
BZID-1304449637,5,5,500.000000
BZID-1304461245,7,4,330.000000
BZID-1304424002,6,3,220.000000
BZID-1304420093,10,10,1385.000000
BZID-1304473228,4,3,840.000000
BZID-1304434987,3,0,0.000000
BZID-1304465500,6,0,0.000000
BZID-1304469229,4,2,320.000000
BZID-1304461447,4,0,0.000000
BZID-1304467193,2,0,0.000000
BZID-1304477615,2,0,0.000000
BZID-1304439006,5,0,0.000000
BZID-1304466405,10,6,1130.000000
BZID-1304444287,8,3,275.000000
BZID-1304425077,4,1,350.000000
BZID-1304472883,4,0,0.000000
BZID-1304461991,4,1,50.000000
BZID-1304474832,2,0,0.000000
BZID-1304450883,3,3,100.000000
BZID-1304447886,3,1,40.000000
BZID-1304462687,8,8,405.000000
BZID-1304424100,8,4,880.000000
BZID-1304470076,6,5,1490.000000
BZID-1304474320,6,5,1635.000000
BZID-1304464971,3,1,50.000000
BZID-1304431769,6,2,65.000000
BZID-1304475677,5,1,15.000000
BZID-1304471263,9,4,110.000000
BZID-1304423344,2,2,1215.000000
BZID-1304358360,1,0,0.000000
BZID-1304461469,3,3,1080.000000
BZID-1304351907,2,0,0.000000
BZID-1304437922,2,1,375.000000
BZID-1304606337,3,0,0.000000
BZID-1304350788,2,2,150.000000
BZID-1304376057,2,1,225.000000
BZID-1304438167,2,1,375.000000
BZID-1304462427,4,2,130.000000
BZID-1304418093,2,2,990.000000
BZID-1304471075,2,2,870.000000
