businessid,calls
BZID-1304373466,2
BZID-1304377992,1
BZID-1304410031,1
BZID-1304444536,1
BZID-1304358540,3
BZID-1304384385,3
BZID-1304459290,1
BZID-1304421131,2
BZID-1304354247,1
BZID-1304351924,1
BZID-1304433038,1
BZID-1304422964,1
BZID-1304464743,1
BZID-1304422542,1
BZID-1304374765,2
BZID-1304469521,1
BZID-1304427527,1
BZID-1304418773,2
BZID-1304376133,2
BZID-1304382447,1
BZID-1304479366,3
BZID-1304350822,2
BZID-1304467565,1
BZID-1304430635,1
BZID-1304442789,1
BZID-1304407931,5
BZID-1304474205,1
BZID-1304475449,1
BZID-1304365670,2
BZID-1304394611,1
BZID-1304365212,1
BZID-1304380483,1
BZID-1304390362,3
BZID-1304401515,2
BZID-1304407475,1
BZID-1304401646,2
BZID-1304472370,1
BZID-1304361778,4
BZID-1304424421,1
BZID-1304423775,1
BZID-1304479058,1
BZID-1304401272,1
BZID-1304606834,4
BZID-1304455921,1
BZID-1304367500,3
BZID-1304473451,1
BZID-1304461489,1
BZID-1304461160,1
BZID-1304464596,1
BZID-1304467186,1
BZID-1304470519,1
BZID-1304380977,1
BZID-1304423762,1
BZID-1304473378,1
BZID-1304404937,1
BZID-1304417596,2
BZID-1304415823,1
BZID-1304462905,1
BZID-1304377926,1
BZID-1304413124,2
BZID-1304357884,1
BZID-1304426343,1
BZID-1304446002,1
BZID-1304395168,1
BZID-1304383638,1
BZID-1304417079,1
BZID-1304446383,2
BZID-1304376157,3
BZID-1304438848,2
BZID-1304423617,1
BZID-1304445375,2
BZID-1304400540,2
BZID-1304400215,1
BZID-1304359887,1
BZID-1304356022,1
BZID-1304406323,1
BZID-1304384835,2
BZID-1304385579,1
BZID-1304448169,2
BZID-1304408645,2
BZID-1304442455,3
BZID-1304386161,3
BZID-1304449381,1
BZID-1304443853,3
BZID-1304397226,1
BZID-1304438873,1
BZID-1304436643,1
BZID-1304405536,1
BZID-1304364424,2
BZID-1304365189,1
BZID-1304478279,2
BZID-1304458672,1
BZID-1304353817,1
BZID-1304401005,3
BZID-1304389020,1
BZID-1304413841,1
BZID-1304392430,1
BZID-1304429341,1
BZID-1304448882,1
BZID-1304386091,2
BZID-1304437025,1
BZID-1304382448,1
BZID-1304460559,2
BZID-1304442430,1
BZID-1304434073,2
BZID-1304471604,2
BZID-1304409191,1
BZID-1304359702,1
BZID-1304378958,1
BZID-1304471972,1
BZID-1304393317,1
BZID-1304418681,1
BZID-1304384634,1
BZID-1304390017,2
BZID-1304463351,1
BZID-1304412202,2
BZID-1304473002,3
BZID-1304391093,3
BZID-1304407214,1
BZID-1304429145,1
BZID-1304421583,1
BZID-1304376851,1
BZID-1304360612,1
BZID-1304462234,2
BZID-1304415996,1
BZID-1304445923,1
BZID-1304360959,2
BZID-1304365180,2
BZID-1304350574,2
BZID-1304375005,1
BZID-1304441736,1
BZID-1304366489,2
BZID-1304429192,1
BZID-1304376578,1
BZID-1304401984,1
BZID-1304438828,1
BZID-1304462522,1
BZID-1304465695,1
BZID-1304349569,1
BZID-1304438175,2
BZID-1304386050,2
BZID-1304405566,2
BZID-1304449548,1
BZID-1304387130,3
BZID-1304403400,1
BZID-1304478145,2
BZID-1304394423,4
BZID-1304432888,2
BZID-1304445007,1
BZID-1304477676,1
BZID-1304420562,3
BZID-1304478614,2
BZID-1304356935,1
BZID-1304406421,1
BZID-1304389360,2
BZID-1304606978,1
BZID-1304466945,2
BZID-1304384930,1
BZID-1304354740,1
BZID-1304354776,1
BZID-1304399813,2
BZID-1304449769,1
BZID-1304376632,3
BZID-1304393973,2
BZID-1304423569,1
BZID-1304429584,1
BZID-1304368550,1
BZID-1304394376,1
BZID-1304423693,1
BZID-1304464236,1
BZID-1304435811,2
BZID-1304350110,1
BZID-1304401367,4
BZID-1304416476,3
BZID-1304396269,1
BZID-1304369640,1
BZID-1304433173,1
BZID-1304376644,1
BZID-1304414745,1
BZID-1304375754,1
BZID-1304426761,1
BZID-1304412932,1
BZID-1304422066,4
BZID-1304399614,1
BZID-1304425974,1
BZID-1304427254,1
BZID-1304356067,1
BZID-1304368102,2
BZID-1304409194,1
BZID-1304362068,2
BZID-1304430644,1
BZID-1304373897,1
BZID-1304406987,1
BZID-1304421673,1
BZID-1304441524,2
BZID-1304463328,1
BZID-1304382708,2
BZID-1304407255,1
BZID-1304471232,2
BZID-1304449479,1
BZID-1304431025,2
BZID-1304386146,2
BZID-1304351673,3
BZID-1304440389,1
BZID-1304607100,2
BZID-1304439596,1
BZID-1304368119,1
BZID-1304391418,2
BZID-1304465118,1
BZID-1304379986,2
BZID-1304358737,2
BZID-1304420347,2
BZID-1304421051,2
BZID-1304441351,1
BZID-1304448642,2
BZID-1304472897,2
BZID-1304449034,1
BZID-1304398256,1
BZID-1304354451,1
BZID-1304604421,2
BZID-1304437865,1
BZID-1304479472,2
BZID-1304372697,3
BZID-1304434725,4
BZID-1304421473,4
BZID-1304471242,2
BZID-1304400071,2
BZID-1304422252,2
BZID-1304385624,1
BZID-1304383215,1
BZID-1304478061,1
BZID-1304471252,1
BZID-1304465910,1
BZID-1304390867,4
BZID-1304397708,1
BZID-1304355334,1
BZID-1304373017,2
BZID-1304402233,1
BZID-1304369361,1
BZID-1304422616,1
BZID-1304428784,1
BZID-1304448963,2
BZID-1304477291,3
BZID-1304387938,1
BZID-1304405279,1
BZID-1304439115,1
BZID-1304414808,1
BZID-1304447167,1
BZID-1304434572,1
BZID-1304462875,1
BZID-1304360162,1
BZID-1304401309,2
BZID-1304398406,1
BZID-1304424915,1
BZID-1304388331,1
BZID-1304436711,1
BZID-1304466571,2
BZID-1304385217,1
BZID-1304473694,4
BZID-1304450785,1
BZID-1304419489,2
BZID-1304472253,2
BZID-1304460778,1
BZID-1304467474,1
BZID-1304478595,1
BZID-1304429277,1
BZID-1304389094,1
BZID-1304368720,2
BZID-1304398649,1
BZID-1304382756,1
BZID-1304349429,1
BZID-1304431934,2
BZID-1304413277,1
BZID-1304378821,2
BZID-1304385096,2
BZID-1304407551,2
BZID-1304477254,2
BZID-1304397590,2
BZID-1304358395,2
BZID-1304398045,2
BZID-1304467829,1
BZID-1304443703,2
BZID-1304457151,1
BZID-1304472067,2
BZID-1304391802,1
BZID-1304365889,1
BZID-1304606966,1
BZID-1304419505,2
BZID-1304377885,1
BZID-1304357709,2
BZID-1304366617,3
BZID-1304415632,1
BZID-1304413982,1
BZID-1304430276,1
BZID-1304478675,1
BZID-1304417881,1
BZID-1304408650,2
BZID-1304404952,2
BZID-1304462809,1
BZID-1304393807,2
BZID-1304476595,1
BZID-1304478967,1
BZID-1304420255,3
BZID-1304417766,1
BZID-1304431831,2
BZID-1304362176,4
BZID-1304425290,1
BZID-1304462290,1
BZID-1304463721,2
BZID-1304428775,2
BZID-1304361370,1
BZID-1304419290,1
BZID-1304424074,2
BZID-1304456405,1
BZID-1304386442,1
BZID-1304447790,1
BZID-1304391816,3
BZID-1304448082,1
BZID-1304385104,1
BZID-1304405876,1
BZID-1304417103,2
BZID-1304428120,1
BZID-1304446447,1
BZID-1304470794,4
BZID-1304421537,3
BZID-1304444484,1
BZID-1304376862,2
BZID-1304371690,1
BZID-1304362578,2
BZID-1304382823,1
BZID-1304394647,1
BZID-1304434542,1
BZID-1304385989,1
BZID-1304362638,1
BZID-1304479095,1
BZID-1304419192,1
BZID-1304431175,3
BZID-1304431229,1
BZID-1304433940,2
BZID-1304462342,1
BZID-1304395602,1
BZID-1304445388,1
BZID-1304409127,1
BZID-1304462537,3
BZID-1304473951,2
BZID-1304416682,2
BZID-1304418096,3
BZID-1304389291,3
BZID-1304421763,1
BZID-1304424285,2
BZID-1304390596,2
BZID-1304385338,1
BZID-1304420228,2
BZID-1304402042,3
BZID-1304393448,1
BZID-1304417844,3
BZID-1304473724,1
BZID-1304391805,1
BZID-1304388180,2
BZID-1304373639,1
BZID-1304378871,1
BZID-1304443151,1
BZID-1304467927,1
BZID-1304387370,2
BZID-1304434362,1
BZID-1304462583,1
BZID-1304412841,2
BZID-1304407046,1
BZID-1304372365,4
BZID-1304401457,1
BZID-1304408679,1
BZID-1304392370,5
BZID-1304404232,2
BZID-1304415057,4
BZID-1304424797,1
BZID-1304434248,1
BZID-1304470190,1
BZID-1304415832,1
BZID-1304429520,1
BZID-1304422769,5
BZID-1304384839,1
BZID-1304430592,1
BZID-1304360082,1
BZID-1304367877,3
BZID-1304397158,1
BZID-1304450711,2
BZID-1304428475,1
BZID-1304465038,2
BZID-1304441838,1
BZID-1304418842,4
BZID-1304377000,1
BZID-1304411440,1
BZID-1304452120,1
BZID-1304407730,1
BZID-1304473506,1
BZID-1304410748,2
BZID-1304463902,2
BZID-1304377762,3
BZID-1304411260,1
BZID-1304374678,2
BZID-1304390144,1
BZID-1304349519,1
BZID-1304425647,2
BZID-1304470278,3
BZID-1304420995,3
BZID-1304391829,2
BZID-1304363822,2
BZID-1304453706,1
BZID-1304371665,1
BZID-1304359682,1
BZID-1304396226,1
BZID-1304461083,1
BZID-1304477690,1
BZID-1304402798,2
BZID-1304418610,1
BZID-1304423832,2
BZID-1304448083,2
BZID-1304375022,1
BZID-1304447629,1
BZID-1304366362,2
BZID-1304422446,2
BZID-1304396650,2
BZID-1304369336,1
BZID-1304467655,1
BZID-1304379119,2
BZID-1304409701,1
BZID-1304461307,2
BZID-1304408441,2
BZID-1304358088,2
BZID-1304377918,2
BZID-1304385548,1
BZID-1304382445,4
BZID-1304353726,2
BZID-1304405304,2
BZID-1304409669,1
BZID-1304369832,1
BZID-1304464819,2
BZID-1304408410,1
BZID-1304427765,1
BZID-1304417649,1
BZID-1304366538,3
BZID-1304370756,1
BZID-1304414252,1
BZID-1304442381,1
BZID-1304420017,1
BZID-1304372057,2
BZID-1304431803,2
9.89987671E9,1
BZID-1304420787,2
BZID-1304411448,1
BZID-1304410226,1
BZID-1304451161,1
BZID-1304387555,1
BZID-1304449021,1
BZID-1304434516,2
BZID-1304388934,1
BZID-1304374558,1
BZID-1304373961,1
BZID-1304451257,2
BZID-1304413130,3
BZID-1304381839,2
BZID-1304471301,2
BZID-1304397443,2
BZID-1304411366,1
BZID-1304384355,1
BZID-1304380863,2
BZID-1304461624,1
BZID-1304375539,3
BZID-1304479335,1
BZID-1304430140,2
BZID-1304474813,4
BZID-1304457547,3
BZID-1304352626,1
BZID-1304356110,2
BZID-1304458135,1
BZID-1304393376,1
BZID-1304445835,1
BZID-1304460562,1
BZID-1304390881,2
BZID-1304397163,2
BZID-1304366095,2
BZID-1304398006,1
BZID-1304477144,2
BZID-1304472677,1
BZID-1304424959,2
BZID-1304447564,1
BZID-1304413909,1
BZID-1304384570,1
BZID-1304367288,3
BZID-1304362715,1
BZID-1304400183,1
BZID-1304368735,1
BZID-1304397522,1
BZID-1304398563,1
BZID-1304435643,1
BZID-1304433460,1
BZID-1304473683,1
BZID-1304381146,1
BZID-1304607154,2
BZID-1304477742,1
BZID-1304390047,1
BZID-1304397834,2
BZID-1304449992,1
BZID-1304469168,2
BZID-1304390003,1
BZID-1304363600,2
BZID-1304476012,1
BZID-1304446865,3
BZID-1304450272,2
BZID-1304448485,1
BZID-1304389183,1
BZID-1304413922,1
BZID-1304385746,1
BZID-1304424396,2
BZID-1304407989,1
BZID-1304446132,2
BZID-1304461457,2
BZID-1304476739,1
BZID-1304476393,2
BZID-1304360910,2
BZID-1304435616,2
BZID-1304439116,2
BZID-1304400818,1
BZID-1304406168,1
BZID-1304434723,3
BZID-1304462744,2
BZID-1304474087,1
BZID-1304401445,1
BZID-1304476293,1
BZID-1304364398,4
BZID-1304406246,1
BZID-1304458939,1
BZID-1304361845,2
BZID-1304377275,3
BZID-1304354833,1
BZID-1304421083,4
BZID-1304371544,2
BZID-1304394931,3
BZID-1304349410,1
BZID-1304413506,1
BZID-1304406419,1
BZID-1304354419,1
BZID-1304479690,1
BZID-1304418455,2
BZID-1304401134,1
BZID-1304402698,2
BZID-1304474035,2
BZID-1304390120,1
BZID-1304385137,2
BZID-1304449980,2
BZID-1304357964,2
BZID-1304405675,2
BZID-1304430554,3
BZID-1304397670,1
BZID-1304416657,2
BZID-1304376537,2
BZID-1304382294,2
BZID-1304402006,1
BZID-1304395458,1
BZID-1304399744,3
BZID-1304364769,1
BZID-1304369488,3
BZID-1304390358,1
BZID-1304380234,3
BZID-1304397719,2
BZID-1304437816,1
BZID-1304353186,1
BZID-1304461485,1
BZID-1304475529,2
BZID-1304376384,1
BZID-1304414425,1
BZID-1304477382,3
BZID-1304364861,1
BZID-1304479744,1
BZID-1304465012,4
BZID-1304598303,3
BZID-1304374981,2
BZID-1304366515,2
BZID-1304390006,1
BZID-1304371890,1
BZID-1304411379,2
BZID-1304387967,1
BZID-1304401245,3
BZID-1304465203,1
BZID-1304459790,1
BZID-1304431555,2
BZID-1304456365,2
BZID-1304359122,2
BZID-1304424095,1
BZID-1304370539,1
BZID-1304426759,1
BZID-1304361577,2
BZID-1304371958,1
BZID-1304392463,3
BZID-1304385471,1
BZID-1304439914,1
BZID-1304390056,2
BZID-1304368056,2
BZID-1304409063,1
BZID-1304411859,1
BZID-1304361263,1
BZID-1304423803,1
BZID-1304411542,1
BZID-1304374224,3
BZID-1304462860,1
BZID-1304470102,1
BZID-1304383761,5
BZID-1304461928,1
BZID-1304451395,1
BZID-1304388706,1
BZID-1304387835,2
BZID-1304447953,1
BZID-1304375356,2
BZID-1304402713,2
BZID-1304455305,1
BZID-1304470972,1
BZID-1304472962,1
BZID-1304376064,1
BZID-1304400714,2
BZID-1304411613,1
BZID-1304430938,1
BZID-1304414985,2
BZID-1304425101,2
BZID-1304436746,1
BZID-1304466010,1
BZID-1304374091,2
BZID-1304433493,1
BZID-1304359828,1
BZID-1304358784,1
BZID-1304358297,3
BZID-1304375762,2
BZID-1304365004,2
BZID-1304598508,1
BZID-1304469888,1
BZID-1304447178,1
BZID-1304376873,2
BZID-1304371999,3
BZID-1304390195,1
BZID-1304379486,1
BZID-1304378039,1
BZID-1304467472,1
BZID-1304367088,3
BZID-1304353343,1
BZID-1304387448,2
BZID-1304444454,1
BZID-1304404390,1
BZID-1304465058,1
BZID-1304357498,1
BZID-1304433449,2
BZID-1304447523,1
BZID-1304467865,1
BZID-1304400148,2
BZID-1304414023,4
BZID-1304434423,3
BZID-1304467510,1
BZID-1304414166,3
BZID-1304413377,1
BZID-1304445417,1
BZID-1304364944,2
BZID-1304374182,1
BZID-1304458280,1
BZID-1304371587,3
BZID-1304402732,2
BZID-1304477662,2
BZID-1304461704,1
BZID-1304477260,1
BZID-1304417228,1
BZID-1304427441,3
BZID-1304403909,1
BZID-1304381782,1
BZID-1304405615,2
BZID-1304372437,2
BZID-1304477579,2
BZID-1304423838,2
BZID-1304352805,3
BZID-1304430695,6
BZID-1304459076,3
BZID-1304417304,2
BZID-1304370818,3
BZID-1304413724,2
BZID-1304477460,3
BZID-1304438071,1
BZID-1304398640,3
BZID-1304446335,1
BZID-1304440553,1
BZID-1304359159,1
BZID-1304363112,3
BZID-1304367348,3
BZID-1304401108,2
BZID-1304398234,1
BZID-1304425250,1
BZID-1304418218,2
BZID-1304461817,5
BZID-1304464298,1
BZID-1304462978,1
BZID-1304375957,1
BZID-1304366068,3
BZID-1304471153,3
BZID-1304439330,1
BZID-1304381026,2
BZID-1304427893,4
BZID-1304352916,3
BZID-1304351453,1
BZID-1304456037,1
BZID-1304432677,2
BZID-1304414592,2
BZID-1304382774,3
BZID-1304461358,1
BZID-1304358599,3
BZID-1304416706,2
BZID-1304443510,3
BZID-1304466122,2
BZID-1304434148,3
BZID-1304376660,1
BZID-1304397376,2
BZID-1304395072,1
BZID-1304469189,1
BZID-1304430473,4
BZID-1304367472,3
BZID-1304407354,5
BZID-1304604117,1
BZID-1304433577,1
BZID-1304401169,1
BZID-1304444736,2
BZID-1304432920,2
BZID-1304434399,1
BZID-1304369674,2
BZID-1304414222,1
BZID-1304401317,3
BZID-1304377981,1
BZID-1304404374,1
BZID-1304410366,1
BZID-1304352757,2
BZID-1304416845,1
BZID-1304421963,2
BZID-1304395371,1
BZID-1304431163,1
BZID-1304387786,2
BZID-1304422379,1
BZID-1304383477,1
BZID-1304435664,1
BZID-1304431940,2
BZID-1304475631,2
BZID-1304479022,1
BZID-1304435297,1
BZID-1304410379,3
BZID-1304447884,2
BZID-1304400799,1
BZID-1304373480,3
BZID-1304473197,1
BZID-1304467064,1
BZID-1304389186,3
BZID-1304421931,3
BZID-1304361821,2
BZID-1304373115,1
BZID-1304412535,3
BZID-1304447466,1
BZID-1304349676,1
BZID-1304377848,1
BZID-1304379356,2
BZID-1304439071,1
BZID-1304395484,1
BZID-1304459530,2
BZID-1304371352,1
BZID-1304358686,1
BZID-1304357925,3
BZID-1304426136,1
BZID-1304381406,1
BZID-1304447292,1
BZID-1304371614,3
BZID-1304479892,1
BZID-1304450069,3
BZID-1304375379,1
BZID-1304442580,1
BZID-1304356098,1
BZID-1304405966,1
BZID-1304465348,1
BZID-1304421235,1
BZID-1304473629,1
BZID-1304465603,1
BZID-1304359929,1
BZID-1304380429,1
BZID-1304465611,1
BZID-1304435683,2
BZID-1304429318,2
BZID-1304414876,1
BZID-1304447778,1
BZID-1304436272,1
BZID-1304472343,1
BZID-1304375338,3
BZID-1304479460,2
BZID-1304419143,2
BZID-1304416552,2
BZID-1304362776,2
BZID-1304471500,1
BZID-1304455620,2
BZID-1304380721,2
BZID-1304471324,1
BZID-1304442257,2
BZID-1304428480,2
BZID-1304474279,2
BZID-1304377097,2
BZID-1304414134,3
BZID-1304434483,1
BZID-1304373294,5
BZID-1304607458,2
BZID-1304415994,2
BZID-1304384276,1
BZID-1304356689,1
BZID-1304459130,1
BZID-1304474746,1
BZID-1304472597,1
BZID-1304384228,1
BZID-1304459160,2
BZID-1304354049,2
BZID-1304428469,1
BZID-1304354266,2
BZID-1304603704,1
BZID-1304390776,1
BZID-1304442434,1
BZID-1304419510,1
BZID-1304379236,1
BZID-1304355180,1
BZID-1304456558,1
BZID-1304353333,3
BZID-1304470493,1
BZID-1304411545,2
BZID-1304401466,1
BZID-1304370332,3
BZID-1304410208,1
BZID-1304416046,3
BZID-1304421563,3
BZID-1304400757,1
BZID-1304427380,2
BZID-1304464076,1
BZID-1304376745,2
BZID-1304469930,2
BZID-1304386017,1
BZID-1304380586,1
BZID-1304423971,2
BZID-1304460266,1
BZID-1304473404,1
BZID-1304373868,1
BZID-1304367437,1
BZID-1304430897,1
BZID-1304403578,2
BZID-1304477834,1
BZID-1304461518,1
BZID-1304450805,2
BZID-1304438286,2
BZID-1304421767,1
BZID-1304467614,1
BZID-1304363577,2
BZID-1304437883,1
BZID-1304408610,1
BZID-1304407834,3
BZID-1304476996,2
BZID-1304396401,1
BZID-1304479054,1
BZID-1304374677,1
BZID-1304438070,2
BZID-1304457852,1
BZID-1304390457,1
BZID-1304605615,1
BZID-1304423605,2
BZID-1304353341,1
BZID-1304436869,1
BZID-1304359228,3
BZID-1304396381,1
BZID-1304399250,1
BZID-1304413067,1
BZID-1304423948,2
BZID-1304476923,1
BZID-1304435649,1
BZID-1304417540,1
BZID-1304390155,1
BZID-1304404376,1
BZID-1304422070,2
BZID-1304430642,4
BZID-1304413860,1
BZID-1304419194,2
BZID-1304450641,1
BZID-1304454211,1
BZID-1304605066,1
BZID-1304384716,3
BZID-1304435182,1
BZID-1304478721,1
BZID-1304443726,2
BZID-1304441250,1
BZID-1304408212,2
BZID-1304429563,1
BZID-1304437232,3
BZID-1304463851,2
BZID-1304478804,1
BZID-1304433763,1
BZID-1304384398,2
BZID-1304391000,1
BZID-1304414481,3
BZID-1304434890,1
BZID-1304447035,2
BZID-1304392524,1
BZID-1304414735,1
BZID-1304478064,2
BZID-1304464009,1
BZID-1304436669,1
BZID-1304390163,1
BZID-1304416502,2
BZID-1304418185,1
BZID-1304420594,1
BZID-1304606922,1
BZID-1304386996,1
BZID-1304477767,3
BZID-1304471296,1
BZID-1304389017,1
BZID-1304411606,1
BZID-1304424403,1
BZID-1304359507,3
BZID-1304385540,2
BZID-1304373725,3
BZID-1304352959,1
BZID-1304406570,1
BZID-1304466551,1
BZID-1304410403,2
BZID-1304413135,1
BZID-1304457340,1
BZID-1304393967,1
BZID-1304431319,2
BZID-1304363758,1
BZID-1304388074,1
BZID-1304435322,1
BZID-1304435775,1
BZID-1304424317,1
BZID-1304414293,1
BZID-1304349395,1
BZID-1304349311,1
BZID-1304406509,1
BZID-1304456894,1
BZID-1304393542,1
BZID-1304418041,1
BZID-1304368867,3
BZID-1304409455,2
BZID-1304394025,3
BZID-1304374157,3
BZID-1304456178,1
BZID-1304368084,1
BZID-1304415106,1
BZID-1304423795,1
BZID-1304350022,1
BZID-1304403313,2
BZID-1304424187,1
BZID-1304460816,1
BZID-1304383994,1
BZID-1304379596,1
BZID-1304394433,3
BZID-1304430566,2
BZID-1304434084,2
BZID-1304385991,1
BZID-1304371198,1
BZID-1304420933,2
BZID-1304373122,1
BZID-1304473036,2
BZID-1304462833,2
BZID-1304437163,1
BZID-1304396292,1
BZID-1304454372,1
BZID-1304437840,1
BZID-1304373013,5
BZID-1304410677,1
BZID-1304438966,1
BZID-1304407969,1
BZID-1304432338,1
BZID-1304405023,2
BZID-1304460815,1
BZID-1304418487,1
BZID-1304395897,2
BZID-1304396600,2
BZID-1304416352,1
BZID-1304383775,1
BZID-1304459867,1
BZID-1304460257,1
BZID-1304445420,2
BZID-1304469998,2
BZID-1304429757,2
BZID-1304397568,2
BZID-1304434889,1
BZID-1304367588,1
BZID-1304469480,2
BZID-1304467121,2
BZID-1304427540,1
BZID-1304359793,1
BZID-1304361704,3
BZID-1304422995,3
BZID-1304388834,1
BZID-1304387627,2
BZID-1304478123,1
BZID-1304603934,1
BZID-1304431689,1
BZID-1304372199,2
BZID-1304402542,1
BZID-1304362086,2
BZID-1304375165,2
BZID-1304439185,3
BZID-1304417789,1
BZID-1304418832,2
BZID-1304427725,1
BZID-1304390543,1
BZID-1304418272,1
BZID-1304424649,1
BZID-1304385657,1
BZID-1304383555,1
BZID-1304426790,1
BZID-1304608522,2
BZID-1304479253,3
BZID-1304375001,2
BZID-1304434651,2
BZID-1304412722,1
BZID-1304406513,1
BZID-1304417454,2
BZID-1304449568,1
BZID-1304397451,1
BZID-1304432877,1
BZID-1304383056,2
BZID-1304417028,1
BZID-1304415012,1
BZID-1304377698,1
BZID-1304410067,1
BZID-1304413226,1
BZID-1304371793,2
BZID-1304479132,1
BZID-1304444039,1
BZID-1304388926,1
BZID-1304448124,1
BZID-1304363144,2
BZID-1304461590,1
BZID-1304595887,1
BZID-1304436141,5
BZID-1304478689,1
BZID-1304364431,1
BZID-1304384885,1
BZID-1304396251,1
BZID-1304467089,1
BZID-1304364160,1
BZID-1304433544,1
BZID-1304400536,1
BZID-1304397803,1
BZID-1304465175,1
BZID-1304387498,2
BZID-1304387846,1
BZID-1304477794,1
BZID-1304423622,1
BZID-1304447486,1
BZID-1304460286,2
BZID-1304404832,1
BZID-1304403098,1
BZID-1304384897,1
BZID-1304416122,3
BZID-1304435189,2
BZID-1304429402,2
BZID-1304435401,1
BZID-1304447067,2
BZID-1304385141,1
BZID-1304380238,3
BZID-1304416342,1
BZID-1304355775,2
BZID-1304385423,1
BZID-1304358697,1
BZID-1304385704,1
BZID-1304432070,1
BZID-1304394600,1
BZID-1304430034,1
BZID-1304384993,1
BZID-1304424237,1
BZID-1304416797,1
BZID-1304434747,2
BZID-1304406379,1
BZID-1304433424,1
BZID-1304444548,1
BZID-1304448438,1
BZID-1304425994,1
BZID-1304349331,1
BZID-1304428568,1
BZID-1304375252,1
BZID-1304406037,1
BZID-1304377369,2
BZID-1304467543,2
BZID-1304467883,1
BZID-1304393183,3
BZID-1304431298,1
BZID-1304404564,1
BZID-1304394894,1
BZID-1304412499,2
BZID-1304447308,1
BZID-1304369842,2
BZID-1304397109,1
BZID-1304415520,1
BZID-1304410294,1
BZID-1304408688,1
BZID-1304400623,1
BZID-1304477950,1
BZID-1304406235,3
BZID-1304384026,1
BZID-1304361561,1
BZID-1304603933,1
BZID-1304384213,1
BZID-1304393014,2
BZID-1304394634,1
BZID-1304478086,2
BZID-1304377337,2
BZID-1304396929,1
BZID-1304400895,1
BZID-1304395391,1
BZID-1304398974,1
BZID-1304431244,1
BZID-1304408064,2
BZID-1304419907,1
BZID-1304413085,1
BZID-1304401291,1
BZID-1304358099,1
BZID-1304390818,2
BZID-1304391956,1
BZID-1304376534,1
BZID-1304416916,1
BZID-1304595261,1
BZID-1304398985,1
BZID-1304439595,1
BZID-1304392784,1
BZID-1304441067,1
BZID-1304436560,1
BZID-1304388412,1
BZID-1304434268,1
BZID-1304423009,2
BZID-1304470973,1
BZID-1304410331,1
BZID-1304392372,1
BZID-1304443409,1
BZID-1304395509,2
BZID-1304367084,1
BZID-1304434449,1
BZID-1304444221,1
BZID-1304466252,1
BZID-1304399537,2
BZID-1304412490,1
BZID-1304399393,1
BZID-1304408553,1
BZID-1304438056,1
BZID-1304466051,1
BZID-1304365982,2
BZID-1304422800,2
BZID-1304358403,1
BZID-1304431785,2
BZID-1304349437,2
BZID-1304479299,1
BZID-1304402039,2
BZID-1304352813,1
BZID-1304385564,2
BZID-1304435644,2
BZID-1304608308,1
BZID-1304431720,1
BZID-1304402393,2
BZID-1304378061,2
BZID-1304382160,1
BZID-1304383610,1
BZID-1304427305,2
BZID-1304422892,1
BZID-1304471657,1
BZID-1304445424,1
BZID-1304420381,1
BZID-1304401814,2
BZID-1304438827,4
BZID-1304426871,1
BZID-1304364240,1
BZID-1304424712,2
BZID-1304426461,1
BZID-1304463638,1
BZID-1304393044,1
BZID-1304399319,3
BZID-1304432408,1
BZID-1304369277,1
BZID-1304474528,1
BZID-1304470043,1
BZID-1304471623,3
BZID-1304435625,1
BZID-1304386405,1
BZID-1304460974,1
BZID-1304399120,2
BZID-1304405401,1
BZID-1304395123,1
BZID-1304475628,1
BZID-1304459478,2
BZID-1304414755,1
BZID-1304472926,2
BZID-1304433218,1
BZID-1304473258,1
BZID-1304470821,2
BZID-1304388408,5
BZID-1304467841,1
BZID-1304392253,2
BZID-1304363183,4
BZID-1304424526,2
BZID-1304386351,1
BZID-1304429455,1
BZID-1304375519,2
BZID-1304417534,2
BZID-1304364414,2
BZID-1304441319,1
BZID-1304477454,2
BZID-1304467554,1
BZID-1304386011,1
BZID-1304419100,5
BZID-1304478832,1
BZID-1304397804,3
BZID-1304408587,2
BZID-1304387058,2
BZID-1304464299,1
BZID-1304383650,2
BZID-1304462981,1
BZID-1304373810,2
BZID-1304417039,2
BZID-1304385262,2
BZID-1304418100,2
BZID-1304421975,1
BZID-1304414756,1
BZID-1304466438,1
BZID-1304363712,1
BZID-1304363232,1
BZID-1304375085,1
BZID-1304360725,1
BZID-1304360222,2
BZID-1304401509,3
