businessid,rating_cnt,avg_rating
BZID-1304376747,1,5
BZID-1304429358,1,5
BZID-1304463754,46,4
BZID-1304418606,3,4
BZID-1304477066,23,3
BZID-1304421855,20,5
BZID-1304410024,13,2
BZID-1304451176,1,5
BZID-1304449610,12,5
BZID-1304425073,5,5
BZID-1304418707,2,5
BZID-1304462321,6,3
BZID-1304437936,38,5
BZID-1304446018,2,5
BZID-1304448690,1,5
BZID-1304451269,70,5
BZID-1304426703,6,3
BZID-1304418191,9,3
BZID-1304429891,9,5
BZID-1304432717,4,5
BZID-1304456952,1,5
BZID-1304442788,1,2
BZID-1304448056,40,3
BZID-1304474410,134,5
BZID-1304391354,6,3
BZID-1304387639,2,5
BZID-1304389436,5,5
BZID-1304379429,1,4
BZID-1304369717,6,4
BZID-1304358285,327,3
BZID-1304364548,1,5
BZID-1304364712,1,5
BZID-1304350847,26,3
BZID-1304350022,46,3
BZID-1304350047,2,5
BZID-1304351972,2,5
BZID-1304385122,3,4
BZID-1304606698,3,3
BZID-1304595602,1,3
BZID-1304470782,41,3
BZID-1304436232,4,5
BZID-1304465550,1,5
BZID-1304429228,6,3
BZID-1304399101,5,5
BZID-1304477745,28,4
BZID-1304437814,1,5
BZID-1304460154,50,5
BZID-1304407766,1,1
BZID-1304450813,5,3
BZID-1304458097,1,5
BZID-1304457777,34,2
BZID-1304462684,26,5
BZID-1304413284,13,3
BZID-1304392183,4,3
BZID-1304388258,1,5
BZID-1304368758,4,5
BZID-1304449974,24,3
BZID-1304441418,1,5
BZID-1304361216,2,5
BZID-1304365389,13,5
BZID-1304399714,24,4
BZID-1304352507,8,5
BZID-1304380363,1,5
BZID-1304607207,1,5
BZID-1304373635,10,4
BZID-1304413911,1,4
BZID-1304440932,1,1
BZID-1304423251,14,5
BZID-1304419927,1,5
BZID-1304475434,5,3
BZID-1304426555,1,5
BZID-1304400311,5,5
BZID-1304425092,22,1
BZID-1304465255,1,4
BZID-1304462250,1,5
BZID-1304424552,25,3
BZID-1304446498,1,5
BZID-1304383287,2,5
BZID-1304385324,1,5
BZID-1304384238,2,5
BZID-1304384525,43,3
BZID-1304386074,4,5
BZID-1304384685,33,4
BZID-1304374765,12,4
BZID-1304353261,39,1
BZID-1304604360,1,5
BZID-1304606422,5,3
BZID-1304607641,1,5
BZID-1304439400,4,5
BZID-1304598049,1,5
BZID-1304428716,4,5
BZID-1304408807,1,5
BZID-1304433297,2,5
BZID-1304446499,2,1
BZID-1304462057,8,5
BZID-1304472964,7,5
BZID-1304463716,1,5
BZID-1304418442,1,5
BZID-1304408958,2,1
BZID-1304451066,2,5
BZID-1304425418,3,5
BZID-1304461356,39,1
BZID-1304470671,2,5
BZID-1304464180,4,5
BZID-1304403201,1,5
BZID-1304418110,2,1
BZID-1304391347,1,5
BZID-1304395345,37,3
BZID-1304385384,35,3
BZID-1304384479,209,5
BZID-1304374068,2,5
BZID-1304377053,2,5
BZID-1304378322,2,5
BZID-1304404857,67,5
BZID-1304369254,2,1
BZID-1304360876,1,5
BZID-1304362710,12,5
BZID-1304364348,27,2
BZID-1304605566,4,3
BZID-1304608832,7,3
BZID-1304607450,1,5
BZID-1304596649,4,3
BZID-1304474324,5,3
BZID-1304425996,22,5
BZID-1304460376,8,5
BZID-1304407742,11,5
BZID-1304471990,94,5
BZID-1304429535,100,5
BZID-1304428734,7,3
BZID-1304446351,1,5
BZID-1304475295,12,3
BZID-1304459138,19,5
BZID-1304407741,1,4
BZID-1304403172,22,3
BZID-1304393098,2,5
BZID-1304392803,109,5
BZID-1304394789,51,3
BZID-1304383127,2,5
BZID-1304386927,2,5
BZID-1304378652,1,5
BZID-1304371858,58,3
BZID-1304361275,13,3
BZID-1304350260,11,5
BZID-1304349756,3,2
BZID-1304355008,3,4
BZID-1304408977,2,2
BZID-1304356994,4,4
BZID-1304399679,5,3
BZID-1304597762,1,5
BZID-1304367765,2,5
BZID-1304435929,13,5
BZID-1304401198,10,3
BZID-1304430084,6,5
BZID-1304448764,1,1
BZID-1304470762,1,5
BZID-1304418654,1,5
BZID-1304462170,9,5
BZID-1304429773,1,5
BZID-1304456505,7,5
BZID-1304438118,197,5
BZID-1304459960,2,5
BZID-1304400909,215,5
BZID-1304388097,40,3
BZID-1304367646,14,5
BZID-1304370544,2,2
BZID-1304373146,15,3
BZID-1304370670,31,3
BZID-1304421595,7,5
BZID-1304357726,1,1
BZID-1304359802,3,5
BZID-1304362630,3,1
BZID-1304392691,246,3
BZID-1304362387,6,5
BZID-1304363653,5,3
BZID-1304351396,12,3
BZID-1304439904,2,5
BZID-1304604771,2,5
BZID-1304434971,20,3
BZID-1304603420,1,1
BZID-1304438256,3,2
BZID-1304410648,1,5
BZID-1304477841,2,1
BZID-1304408503,27,3
BZID-1304448364,1,3
BZID-1304407295,17,4
BZID-1304412730,24,4
BZID-1304473634,1,1
BZID-1304423012,88,5
BZID-1304422636,5,4
BZID-1304467379,9,5
BZID-1304430133,1,5
BZID-1304473157,35,4
BZID-1304419464,88,4
BZID-1304429469,1,4
BZID-1304417819,4,5
BZID-1304430196,4,5
BZID-1304393563,1,5
BZID-1304393142,1,4
BZID-1304395322,5,3
BZID-1304398063,3,5
BZID-1304396423,3,5
BZID-1304393324,1,5
BZID-1304377572,24,5
BZID-1304367656,5,3
BZID-1304373295,36,3
BZID-1304357929,1,1
BZID-1304395349,1,3
BZID-1304351128,8,3
BZID-1304356822,1,5
BZID-1304604492,1,5
BZID-1304351930,2,3
BZID-1304358468,1,5
BZID-1304448383,1,1
BZID-1304407205,1,5
BZID-1304448378,3,1
BZID-1304458436,3,5
BZID-1304411248,1,4
BZID-1304423640,1,5
BZID-1304458270,1,5
BZID-1304475045,9,5
BZID-1304470405,7,4
BZID-1304425469,109,4
BZID-1304413645,19,3
BZID-1304424231,1,1
BZID-1304407965,2,1
BZID-1304455964,5,3
BZID-1304456892,1,3
BZID-1304403751,1,5
BZID-1304410796,2,2
BZID-1304465010,15,5
BZID-1304416921,1,5
BZID-1304464769,1,5
BZID-1304464331,24,4
BZID-1304405797,1,3
BZID-1304392326,19,3
BZID-1304397099,1,5
BZID-1304383469,1,5
BZID-1304375260,1,4
BZID-1304384596,33,5
BZID-1304365878,3,5
BZID-1304365571,1,1
BZID-1304368802,1,1
BZID-1304369713,13,5
BZID-1304371435,46,2
BZID-1304384310,2,5
BZID-1304358354,14,5
BZID-1304370338,102,3
BZID-1304364678,25,5
BZID-1304354493,2,5
BZID-1304355727,3,5
BZID-1304355421,2,5
BZID-1304355893,2,5
BZID-1304607558,3,5
BZID-1304367829,11,5
BZID-1304349261,5,3
BZID-1304608964,8,3
BZID-1304446438,2,4
BZID-1304409041,31,5
BZID-1304439177,3,5
BZID-1304475283,4,3
BZID-1304427759,12,3
BZID-1304438033,58,4
BZID-1304443846,1,1
BZID-1304450000,60,5
BZID-1304427580,1,5
BZID-1304414424,6,3
BZID-1304405223,5,4
BZID-1304391558,23,4
BZID-1304394646,4,3
BZID-1304407622,8,2
BZID-1304378947,93,4
BZID-1304367915,22,3
BZID-1304370596,2,5
BZID-1304373023,105,3
BZID-1304361129,2,5
BZID-1304364321,10,3
BZID-1304354185,6,5
BZID-1304607813,2,5
BZID-1304447656,1,5
BZID-1304457831,2,5
BZID-1304416569,1,1
BZID-1304422997,5,1
BZID-1304443150,5,5
BZID-1304472163,12,5
BZID-1304401603,3,3
BZID-1304477247,43,3
BZID-1304414697,1,5
BZID-1304474989,1,5
BZID-1304423772,4,4
BZID-1304431093,3,2
BZID-1304391437,2,5
BZID-1304380817,8,5
BZID-1304375504,29,5
BZID-1304373546,5,3
BZID-1304359318,7,5
BZID-1304358300,6,5
BZID-1304604040,4,3
BZID-1304611314,2,5
BZID-1304431177,1,4
BZID-1304410275,28,4
BZID-1304417896,41,2
BZID-1304448084,6,4
BZID-1304406686,97,5
BZID-1304420602,5,3
BZID-1304465371,3,5
BZID-1304459157,75,4
BZID-1304463572,8,5
BZID-1304445275,1,1
BZID-1304425297,2,2
BZID-1304409676,7,4
BZID-1304398947,13,4
BZID-1304393780,29,4
BZID-1304393182,2,5
BZID-1304395723,5,4
BZID-1304387708,5,3
BZID-1304378335,1,5
BZID-1304378726,3,1
BZID-1304365907,29,5
BZID-1304368480,4,5
BZID-1304372252,8,5
BZID-1304359045,1,5
BZID-1304477438,3,4
BZID-1304364883,21,4
BZID-1304396818,40,5
BZID-1304352175,1,3
BZID-1304394333,7,5
BZID-1304604945,1,5
BZID-1304377366,1,1
BZID-1304452522,16,5
BZID-1304447913,3,5
BZID-1304426362,1,5
BZID-1304419244,1,5
BZID-1304424768,27,5
BZID-1304415559,6,4
BZID-1304446147,14,5
BZID-1304423055,2,5
BZID-1304444144,1,5
BZID-1304469182,41,5
BZID-1304412256,5,4
BZID-1304416863,2,5
BZID-1304468688,5,5
BZID-1304417610,2,5
BZID-1304416979,2,5
BZID-1304431630,20,5
BZID-1304478855,49,5
BZID-1304426600,2,3
BZID-1304423928,87,5
BZID-1304461783,1,2
BZID-1304399387,14,5
BZID-1304405917,4,5
BZID-1304388971,3,5
BZID-1304388893,1,1
BZID-1304378801,1,5
BZID-1304380419,24,5
BZID-1304369870,7,1
BZID-1304370801,9,4
BZID-1304357890,4,3
BZID-1304361190,17,5
BZID-1304361494,20,3
BZID-1304362238,1,5
BZID-1304354650,6,5
BZID-1304351652,13,5
BZID-1304356625,5,5
BZID-1304606123,3,4
BZID-1304604454,1,3
BZID-1304608538,7,2
BZID-1304477992,36,3
BZID-1304446542,9,3
BZID-1304458693,19,4
BZID-1304402043,4,5
BZID-1304457460,54,5
BZID-1304429256,4,4
BZID-1304420034,124,3
BZID-1304470430,11,3
BZID-1304428073,15,5
BZID-1304466767,1,5
BZID-1304470396,10,3
BZID-1304402357,1,5
BZID-1304461427,2,5
BZID-1304430872,6,5
BZID-1304418936,1,5
BZID-1304449207,1,5
BZID-1304405579,1,5
BZID-1304390629,1,5
BZID-1304382681,8,4
BZID-1304412457,3,1
BZID-1304384352,1,5
BZID-1304376972,1,5
BZID-1304367722,5,3
BZID-1304373248,7,5
BZID-1304363744,11,5
BZID-1304353821,1,5
BZID-1304604325,3,5
BZID-1304361633,9,4
BZID-1304610629,6,5
BZID-1304611120,5,3
BZID-1304461940,1,4
BZID-1304463099,5,5
BZID-1304461509,2,5
BZID-1304409892,7,5
BZID-1304427738,89,5
BZID-1304423923,2,5
BZID-1304465698,1,5
BZID-1304415610,19,5
BZID-1304429558,1,3
BZID-1304425261,1,5
BZID-1304463255,5,4
BZID-1304466618,6,4
BZID-1304421662,10,4
BZID-1304428285,1,1
BZID-1304424682,6,5
BZID-1304456797,2,4
BZID-1304424783,31,3
BZID-1304472444,1,5
BZID-1304419980,108,3
BZID-1304403241,6,3
BZID-1304402984,1,1
BZID-1304390530,4,5
BZID-1304396645,1,5
BZID-1304382465,1,5
BZID-1304371164,10,4
BZID-1304363111,25,5
BZID-1304364737,2,5
BZID-1304351124,2,5
BZID-1304352606,5,3
BZID-1304352272,8,5
BZID-1304355037,1,5
BZID-1304353793,6,5
BZID-1304352311,10,3
BZID-1304354316,4,3
BZID-1304363961,4,4
BZID-1304595159,2,5
BZID-1304355183,1,1
BZID-1304608178,1,5
BZID-1304605303,1,5
BZID-1304438954,2,5
BZID-1304410656,73,3
BZID-1304416076,1,5
BZID-1304446532,1,5
BZID-1304419069,2,1
BZID-1304459418,4,2
BZID-1304427023,3,5
BZID-1304412438,4,5
BZID-1304460192,8,5
BZID-1304428730,4,3
BZID-1304395540,10,3
BZID-1304396277,1,5
BZID-1304381998,1,5
BZID-1304388425,17,5
BZID-1304401817,1,1
BZID-1304366695,2,5
BZID-1304371225,24,5
BZID-1304369951,6,3
BZID-1304375286,13,5
BZID-1304373253,4,5
BZID-1304358490,29,3
BZID-1304358547,28,5
BZID-1304408323,1,5
BZID-1304366997,1,5
BZID-1304350042,12,5
BZID-1304464918,11,5
BZID-1304352229,3,2
BZID-1304357203,5,3
BZID-1304426105,1,4
BZID-1304606625,4,5
BZID-1304605983,21,2
BZID-1304428960,2,5
BZID-1304595052,10,3
BZID-1304449466,6,5
BZID-1304455600,1,1
BZID-1304473505,49,5
BZID-1304477089,1,5
BZID-1304431391,46,5
BZID-1304426222,1,5
BZID-1304466929,17,4
BZID-1304414926,4,5
BZID-1304407887,17,4
BZID-1304449823,1,5
BZID-1304418195,2,5
BZID-1304428610,1,4
BZID-1304425849,1,5
BZID-1304382031,6,5
BZID-1304384607,29,5
BZID-1304385188,5,3
BZID-1304387930,40,3
BZID-1304375184,13,3
BZID-1304385682,47,3
BZID-1304375531,12,3
BZID-1304375970,66,3
BZID-1304366391,20,3
BZID-1304369984,102,3
BZID-1304373078,17,5
BZID-1304357617,1,5
BZID-1304358336,13,5
BZID-1304358381,62,5
BZID-1304351241,1,5
BZID-1304603455,1,5
BZID-1304603205,1,4
BZID-1304606305,1,5
BZID-1304605608,5,3
BZID-1304608112,1,5
BZID-1304607235,5,3
BZID-1304596963,1,5
BZID-1304595310,3,5
BZID-1304417939,23,5
BZID-1304406773,49,3
BZID-1304429050,23,5
BZID-1304478787,1,4
BZID-1304417462,10,3
BZID-1304476109,3,4
BZID-1304410749,4,5
BZID-1304408632,1,5
BZID-1304463536,2,5
BZID-1304458679,6,5
BZID-1304422672,1,5
BZID-1304431792,1,5
BZID-1304474751,1,5
BZID-1304471566,86,5
BZID-1304409684,3,3
BZID-1304405662,1,5
BZID-1304415041,10,2
BZID-1304393043,31,5
BZID-1304412056,86,4
BZID-1304386677,3,3
BZID-1304386786,3,5
BZID-1304375176,1,5
BZID-1304388888,35,3
BZID-1304451729,43,3
BZID-1304358639,7,5
BZID-1304357992,8,5
BZID-1304364623,5,3
BZID-1304364626,10,3
BZID-1304363572,17,3
BZID-1304349233,3,4
BZID-1304356552,7,5
BZID-1304605055,10,3
BZID-1304471457,25,4
BZID-1304428947,8,5
BZID-1304410422,125,4
BZID-1304398388,1,5
BZID-1304462609,2,5
BZID-1304407727,1,5
BZID-1304451437,17,2
BZID-1304445888,1,5
BZID-1304418902,1,2
BZID-1304411015,3,5
BZID-1304472537,6,4
BZID-1304411869,11,4
BZID-1304422022,8,3
BZID-1304460931,2,5
BZID-1304474343,2,5
BZID-1304403690,3,5
BZID-1304452379,21,5
BZID-1304385627,4,5
BZID-1304386574,17,3
BZID-1304405206,1,1
BZID-1304442034,35,5
BZID-1304377538,17,5
BZID-1304376403,2,5
BZID-1304366069,12,2
BZID-1304369494,2,4
BZID-1304368467,1,1
BZID-1304370720,5,5
BZID-1304373022,1,5
BZID-1304361204,18,4
BZID-1304358390,10,4
BZID-1304355779,9,3
BZID-1304356211,14,5
BZID-1304604893,1,4
BZID-1304361678,78,5
BZID-1304595618,4,3
BZID-1304416282,101,2
BZID-1304458465,44,5
BZID-1304413822,2,5
BZID-1304418077,18,4
BZID-1304423950,7,5
BZID-1304464438,10,3
BZID-1304456138,82,1
BZID-1304409211,24,3
BZID-1304471384,4,5
BZID-1304456299,60,5
BZID-1304434313,18,4
BZID-1304435718,4,2
BZID-1304398561,1,5
BZID-1304398262,5,5
BZID-1304397716,23,1
BZID-1304390030,4,3
BZID-1304375335,1,5
BZID-1304395170,12,4
BZID-1304372805,5,3
BZID-1304360419,32,1
BZID-1304364915,1,5
BZID-1304350505,4,5
BZID-1304357402,1,5
BZID-1304378671,15,3
BZID-1304606484,1,5
BZID-1304605135,2,5
BZID-1304608551,4,3
BZID-1304605742,5,4
BZID-1304357014,19,4
BZID-1304604126,2,5
BZID-1304595764,2,5
BZID-1304408084,2,5
BZID-1304450275,3,5
BZID-1304428303,1,5
BZID-1304425320,1,4
BZID-1304460809,1,1
BZID-1304445215,1,5
BZID-1304430455,62,4
BZID-1304470856,165,5
BZID-1304445671,1,5
BZID-1304472206,1,5
BZID-1304461778,4,5
BZID-1304415863,8,5
BZID-1304467605,1,5
BZID-1304415193,43,4
BZID-1304432706,8,5
BZID-1304422009,4,3
BZID-1304436530,2,2
BZID-1304461248,117,3
BZID-1304413442,2,5
BZID-1304396514,6,5
BZID-1304384860,21,3
BZID-1304386826,5,4
BZID-1304389364,1,5
BZID-1304377346,44,3
BZID-1304379222,10,4
BZID-1304364798,3,5
BZID-1304380002,12,3
BZID-1304351279,5,5
BZID-1304375190,5,3
BZID-1304363660,2,5
BZID-1304451327,1,5
BZID-1304462047,22,5
BZID-1304417316,1,5
BZID-1304408835,17,5
BZID-1304452930,16,5
BZID-1304460755,79,5
BZID-1304416536,170,3
BZID-1304403837,27,5
BZID-1304444339,1,5
BZID-1304476175,1,5
BZID-1304462636,2,4
BZID-1304451044,4,4
BZID-1304471693,5,5
BZID-1304472766,115,5
BZID-1304413847,2,5
BZID-1304398280,3,5
BZID-1304427543,4,3
BZID-1304428181,1,5
BZID-1304416521,1,5
BZID-1304477772,10,5
BZID-1304418379,104,3
BZID-1304446571,1,5
BZID-1304413693,10,4
BZID-1304473784,10,3
BZID-1304435670,31,5
BZID-1304402767,1,4
BZID-1304403225,3,5
BZID-1304395534,1,5
BZID-1304398018,100,5
BZID-1304406405,10,5
BZID-1304390119,2,5
BZID-1304374953,1,5
BZID-1304376721,5,3
BZID-1304376324,2,5
BZID-1304379238,1,5
BZID-1304428208,18,5
BZID-1304368429,11,5
BZID-1304359209,9,5
BZID-1304360821,12,3
BZID-1304360532,15,3
BZID-1304353194,3,5
BZID-1304351823,2,5
BZID-1304351952,16,4
BZID-1304354246,1,2
BZID-1304357326,1,5
BZID-1304355989,1,5
BZID-1304605476,5,3
BZID-1304424225,1,5
BZID-1304438589,1,5
BZID-1304479456,8,4
BZID-1304436137,12,5
BZID-1304458825,5,5
BZID-1304457568,2,4
BZID-1304411771,1,1
BZID-1304465544,6,5
BZID-1304472039,1,5
BZID-1304479201,7,4
BZID-1304395296,5,3
BZID-1304389061,56,5
BZID-1304379893,1,1
BZID-1304376383,8,2
BZID-1304463408,16,5
BZID-1304360432,2,5
BZID-1304361547,25,5
BZID-1304352971,25,3
BZID-1304425597,17,4
BZID-1304610049,2,5
BZID-1304360933,2,5
BZID-1304388943,1,5
BZID-1304440117,1,5
BZID-1304458161,2,5
BZID-1304415361,7,4
BZID-1304472104,2,3
BZID-1304436150,2,5
BZID-1304464091,6,5
BZID-1304478152,1,1
BZID-1304456967,7,5
BZID-1304418766,56,4
BZID-1304404155,4,5
BZID-1304402868,7,5
BZID-1304410230,2,5
BZID-1304383436,5,3
BZID-1304385806,2,4
BZID-1304366613,4,3
BZID-1304366534,2,5
BZID-1304371340,2,5
BZID-1304368565,7,5
BZID-1304361024,74,2
BZID-1304364673,31,3
BZID-1304349329,8,2
BZID-1304605890,1,4
BZID-1304379652,10,5
BZID-1304476246,16,5
BZID-1304420412,109,3
BZID-1304443197,52,5
BZID-1304445566,1,5
BZID-1304428655,5,3
BZID-1304435791,4,5
BZID-1304452882,274,5
BZID-1304383010,12,5
BZID-1304461960,66,5
BZID-1304384159,1,5
BZID-1304389566,14,3
BZID-1304373799,8,4
BZID-1304376723,18,3
BZID-1304379903,7,5
BZID-1304365593,1,5
BZID-1304350735,1,5
BZID-1304378414,71,4
BZID-1304405775,3,5
BZID-1304352888,6,5
BZID-1304400753,1,5
BZID-1304427444,46,1
BZID-1304436183,67,5
BZID-1304428035,6,5
BZID-1304457403,5,3
BZID-1304464980,5,4
BZID-1304436396,4,5
BZID-1304414998,12,5
BZID-1304463810,1,5
BZID-1304399731,4,5
BZID-1304457491,14,4
BZID-1304426285,2,5
BZID-1304429453,6,5
BZID-1304415942,1,5
BZID-1304479424,2,1
BZID-1304415506,38,5
BZID-1304472071,1,5
BZID-1304400315,2,4
BZID-1304392704,32,5
BZID-1304399464,7,4
BZID-1304377480,44,5
BZID-1304368383,1,5
BZID-1304360581,1,1
BZID-1304375538,19,5
BZID-1304608181,4,5
BZID-1304595476,1,5
BZID-1304354447,4,3
BZID-1304598037,5,3
BZID-1304610158,1,5
BZID-1304471088,5,3
BZID-1304410914,44,4
BZID-1304472372,81,5
BZID-1304399907,1,5
BZID-1304444677,5,5
BZID-1304423323,1,4
BZID-1304436421,1,1
BZID-1304458709,16,4
BZID-1304477156,20,3
BZID-1304420453,27,4
BZID-1304425774,4,1
BZID-1304466525,2,5
BZID-1304436590,6,3
BZID-1304476662,2,5
BZID-1304391544,26,3
BZID-1304382732,1,5
BZID-1304382671,5,4
BZID-1304387717,1,5
BZID-1304388712,7,4
BZID-1304379550,6,5
BZID-1304378746,1,5
BZID-1304381350,14,3
BZID-1304367470,1,4
BZID-1304369422,15,5
BZID-1304380152,2,5
BZID-1304369995,10,3
BZID-1304370667,1,1
BZID-1304358333,4,4
BZID-1304361055,6,3
BZID-1304374106,1,5
BZID-1304353481,4,3
BZID-1304413862,384,3
BZID-1304423453,16,3
BZID-1304472864,22,4
BZID-1304417929,5,4
BZID-1304424085,1,5
BZID-1304476587,48,5
BZID-1304416127,5,3
BZID-1304474852,1,5
BZID-1304474908,1,2
BZID-1304429621,5,5
BZID-1304459543,1,5
BZID-1304472198,2,5
BZID-1304478750,1,5
BZID-1304470964,43,4
BZID-1304459439,73,5
BZID-1304409594,2,5
BZID-1304414118,2,5
BZID-1304415837,12,3
BZID-1304437074,1,5
BZID-1304435938,2,5
BZID-1304451228,3,5
BZID-1304397165,4,5
BZID-1304388160,21,3
BZID-1304376609,19,3
BZID-1304378747,4,3
BZID-1304369512,3,5
BZID-1304368026,2,4
BZID-1304358803,3,5
BZID-1304595670,1,5
BZID-1304474034,8,5
BZID-1304466978,1,5
BZID-1304463272,3,2
BZID-1304425832,8,5
BZID-1304431341,6,3
BZID-1304409059,53,5
BZID-1304450945,1,1
BZID-1304464574,43,5
BZID-1304407811,1,1
BZID-1304419265,38,5
BZID-1304472902,7,5
BZID-1304394590,2,2
BZID-1304389689,30,5
BZID-1304419462,3,3
BZID-1304385978,9,5
BZID-1304367930,1,5
BZID-1304357747,8,5
BZID-1304357987,5,3
BZID-1304366779,1,5
BZID-1304362031,1,5
BZID-1304363908,2,1
BZID-1304363540,18,5
BZID-1304364467,2,5
BZID-1304350672,1,5
BZID-1304353010,1,5
BZID-1304608067,3,4
BZID-1304595632,2,5
BZID-1304467512,10,3
BZID-1304428398,175,5
BZID-1304430574,19,4
BZID-1304429411,2,4
BZID-1304456489,1,5
BZID-1304431772,4,5
BZID-1304425882,3,2
BZID-1304478607,40,5
BZID-1304420681,12,5
BZID-1304403859,4,4
BZID-1304419252,1,5
BZID-1304434429,7,5
BZID-1304415910,89,3
BZID-1304474822,26,3
BZID-1304465157,1,5
BZID-1304417351,355,3
BZID-1304405877,1,2
BZID-1304416589,7,5
BZID-1304389208,65,3
BZID-1304389331,20,3
BZID-1304388110,1,5
BZID-1304377050,9,5
BZID-1304376666,4,2
BZID-1304373476,5,3
BZID-1304363746,18,3
BZID-1304349639,1,5
BZID-1304356522,1,5
BZID-1304596424,1,5
BZID-1304597377,2,5
BZID-1304477828,64,5
BZID-1304460155,1,5
BZID-1304427293,1,4
BZID-1304472487,3,5
BZID-1304463389,2,2
BZID-1304421781,19,3
BZID-1304477792,2,5
BZID-1304417422,5,5
BZID-1304449851,2,5
BZID-1304448899,4,5
BZID-1304420781,1,5
BZID-1304472478,11,5
BZID-1304424509,5,2
BZID-1304449111,83,4
BZID-1304404654,4,5
BZID-1304470692,117,2
BZID-1304395047,8,4
BZID-1304414223,3,4
BZID-1304378150,1,5
BZID-1304396366,17,5
BZID-1304372112,2,5
BZID-1304444058,4,5
BZID-1304362379,2,1
BZID-1304387257,9,5
BZID-1304364110,30,3
BZID-1304436596,27,5
BZID-1304351645,4,4
BZID-1304352249,3,5
BZID-1304354607,8,4
BZID-1304604244,1,5
BZID-1304355552,4,3
BZID-1304609766,10,3
BZID-1304376377,3,5
BZID-1304425131,6,4
BZID-1304411959,143,5
BZID-1304435282,2,5
BZID-1304460231,24,5
BZID-1304479479,2,5
BZID-1304456028,2,5
BZID-1304450378,2,3
BZID-1304476389,65,5
BZID-1304443149,22,3
BZID-1304417263,1,5
BZID-1304418165,32,4
BZID-1304415894,5,3
BZID-1304462657,1,5
BZID-1304419608,1,5
BZID-1304406649,192,5
BZID-1304419687,1,5
BZID-1304415328,23,5
BZID-1304405728,1,5
BZID-1304406370,2,5
BZID-1304388530,16,2
BZID-1304375019,20,3
BZID-1304386650,11,3
BZID-1304370951,5,3
BZID-1304400377,4,5
BZID-1304357796,22,4
BZID-1304360694,6,2
BZID-1304359898,11,2
BZID-1304360381,12,5
BZID-1304360405,1,5
BZID-1304378332,29,5
BZID-1304349647,2,5
BZID-1304349250,3,5
BZID-1304352549,12,5
BZID-1304351722,3,5
BZID-1304353292,1,5
BZID-1304387723,1,5
BZID-1304609563,1,5
BZID-1304598683,1,5
BZID-1304419131,1,5
BZID-1304356323,7,3
BZID-1304456272,2,4
BZID-1304476968,8,5
BZID-1304418377,2,5
BZID-1304420650,2,5
BZID-1304418711,13,3
BZID-1304416571,6,5
BZID-1304456719,181,3
BZID-1304479635,56,3
BZID-1304431324,5,5
BZID-1304425383,23,5
BZID-1304465737,31,3
BZID-1304421029,10,4
BZID-1304430172,1,5
BZID-1304395619,43,4
BZID-1304395395,19,3
BZID-1304375759,2,5
BZID-1304375908,2,5
BZID-1304388440,44,3
BZID-1304381388,1,5
BZID-1304380245,5,4
BZID-1304368135,10,5
BZID-1304372605,1,1
BZID-1304373578,117,3
BZID-1304362944,1,1
BZID-1304364184,8,5
BZID-1304350170,1,4
BZID-1304352173,7,5
BZID-1304353380,8,4
BZID-1304357197,1,5
BZID-1304474570,5,5
BZID-1304443888,21,5
BZID-1304477682,1,5
BZID-1304450609,6,5
BZID-1304407842,6,5
BZID-1304398756,81,5
BZID-1304445959,1,5
BZID-1304444643,2,2
BZID-1304463679,26,5
BZID-1304431251,25,4
BZID-1304477559,5,3
BZID-1304470833,1,5
BZID-1304462417,1,5
BZID-1304450370,1,4
BZID-1304420545,10,5
BZID-1304434035,24,2
BZID-1304464613,2,5
BZID-1304406909,1,2
BZID-1304473326,4,3
BZID-1304385430,2,5
BZID-1304374156,4,4
BZID-1304373996,1,5
BZID-1304384111,2,3
BZID-1304471509,3,5
BZID-1304367784,75,3
BZID-1304370007,64,5
BZID-1304372561,5,4
BZID-1304364931,1,1
BZID-1304365437,124,3
BZID-1304364320,10,5
BZID-1304365712,10,3
BZID-1304609906,5,3
BZID-1304426483,1,3
BZID-1304429699,2,5
BZID-1304470517,1,5
BZID-1304427165,9,4
BZID-1304401931,15,3
BZID-1304475005,3,5
BZID-1304424146,2,5
BZID-1304429122,2,5
BZID-1304425012,1,5
BZID-1304428976,1,5
BZID-1304449157,93,4
BZID-1304457872,1,4
BZID-1304398197,24,3
BZID-1304396572,5,5
BZID-1304386348,5,3
BZID-1304376255,311,3
BZID-1304380249,14,3
BZID-1304367382,4,5
BZID-1304368006,5,5
BZID-1304367803,13,4
BZID-1304370626,15,5
BZID-1304359678,6,3
BZID-1304364579,1,4
BZID-1304350665,45,5
BZID-1304350599,5,4
BZID-1304408829,7,5
BZID-1304605460,1,5
BZID-1304604824,2,3
BZID-1304350618,1,5
BZID-1304412492,1,5
BZID-1304433775,8,5
BZID-1304355051,2,5
BZID-1304476315,15,4
BZID-1304463238,11,5
BZID-1304427063,1,1
BZID-1304474699,1,5
BZID-1304465177,7,5
BZID-1304424762,21,5
BZID-1304406902,10,5
BZID-1304428233,52,3
BZID-1304469534,39,5
BZID-1304450973,5,4
BZID-1304413052,1,5
BZID-1304393601,5,5
BZID-1304396698,2,5
BZID-1304403451,20,5
BZID-1304393896,1,5
BZID-1304349449,9,3
BZID-1304356947,3,5
BZID-1304603284,52,3
BZID-1304607062,5,3
BZID-1304422578,1,5
BZID-1304595070,1,4
