businessid,total_visits
BZID-1304409627,1
BZID-1304413305,1
BZID-1304422211,2
BZID-1304409177,2
BZID-1304449355,1
BZID-1304470330,1
BZID-1304467936,1
BZID-1304369198,2
BZID-1304470507,2
BZID-1304439009,2
BZID-1304395388,1
BZID-1304381585,1
BZID-1304396649,1
BZID-1304435299,1
BZID-1304363105,1
BZID-1304412569,2
BZID-1304461889,1
BZID-1304437043,1
BZID-1304401149,1
BZID-1304359146,1
BZID-1304414154,1
BZID-1304462342,1
BZID-1304411318,1
BZID-1304457098,1
BZID-1304410678,2
BZID-1304429100,1
BZID-1304458958,2
BZID-1304362087,2
BZID-1304424959,2
BZID-1304405879,1
BZID-1304424284,1
BZID-1304407897,1
BZID-1304408686,1
BZID-1304362578,1
BZID-1304424711,1
BZID-1304384620,1
BZID-1304478815,1
BZID-1304374985,1
BZID-1304428529,2
BZID-1304434248,1
BZID-1304448156,1
BZID-1304363214,1
BZID-1304446787,1
BZID-1304389172,1
BZID-1304478714,1
BZID-1304437811,1
BZID-1304366757,1
BZID-1304419156,1
BZID-1304475372,1
BZID-1304415989,1
BZID-1304423425,1
BZID-1304372472,1
BZID-1304407420,1
BZID-1304389115,1
BZID-1304418478,2
BZID-1304403240,3
BZID-1304418275,1
BZID-1304380230,2
BZID-1304359745,1
BZID-1304417047,1
BZID-1304461430,2
BZID-1304450453,1
BZID-1304359069,2
BZID-1304423225,1
BZID-1304402275,1
BZID-1304458065,3
BZID-1304449607,1
BZID-1304458121,1
BZID-1304416285,1
BZID-1304423415,4
BZID-1304419643,2
BZID-1304412526,2
BZID-1304449926,2
BZID-1304459919,2
BZID-1304422737,3
BZID-1304379471,1
BZID-1304404489,2
BZID-1304474761,2
BZID-1304392153,1
BZID-1304419208,1
BZID-1304381008,1
BZID-1304397623,1
BZID-1304423797,2
BZID-1304386578,1
BZID-1304361810,1
BZID-1304435329,2
BZID-1304381761,3
BZID-1304437207,1
BZID-1304458470,3
BZID-1304377333,1
BZID-1304476283,1
BZID-1304427144,1
BZID-1304449158,3
BZID-1304446529,1
BZID-1304397938,2
BZID-1304381069,3
BZID-1304408485,1
BZID-1304406544,1
BZID-1304381363,1
BZID-1304425818,1
BZID-1304472128,1
BZID-1304411602,1
BZID-1304385993,2
BZID-1304359801,2
BZID-1304479999,2
BZID-1304380235,6
BZID-1304431800,1
BZID-1304362998,2
BZID-1304364905,2
BZID-1304417232,2
BZID-1304386346,1
BZID-1304375269,3
BZID-1304393481,2
BZID-1304394907,2
BZID-1304469003,1
BZID-1304421414,2
BZID-1304404571,2
BZID-1304446471,1
BZID-1304418787,2
BZID-1304412186,5
BZID-1304376744,1
BZID-1304357208,1
BZID-1304389634,2
BZID-1304419640,2
BZID-1304377550,1
BZID-1304402657,1
BZID-1304400332,1
BZID-1304467934,1
BZID-1304412060,4
BZID-1304419343,2
BZID-1304426169,2
BZID-1304358003,1
BZID-1304402794,1
BZID-1304382158,1
BZID-1304421820,1
BZID-1304380056,3
BZID-1304381513,2
BZID-1304446253,1
BZID-1304426351,1
BZID-1304364220,2
BZID-1304434843,2
BZID-1304390169,3
BZID-1304410531,3
BZID-1304375459,2
BZID-1304375673,1
BZID-1304417214,4
BZID-1304419784,1
BZID-1304408211,1
BZID-1304447519,1
BZID-1304416109,2
BZID-1304379078,2
BZID-1304430120,2
BZID-1304392772,1
BZID-1304435244,1
BZID-1304394922,1
BZID-1304411595,2
BZID-1304412398,3
BZID-1304462092,1
BZID-1304458422,1
BZID-1304425455,1
BZID-1304406217,1
BZID-1304379660,3
BZID-1304470570,1
BZID-1304400050,2
BZID-1304447617,1
BZID-1304459938,3
BZID-1304385246,1
BZID-1304382646,1
BZID-1304353386,1
BZID-1304392553,1
BZID-1304438466,2
BZID-1304427163,2
BZID-1304373736,1
BZID-1304379413,1
BZID-1304401677,2
BZID-1304392462,2
BZID-1304412037,1
BZID-1304410859,2
BZID-1304427008,1
BZID-1304416761,2
BZID-1304448809,2
BZID-1304458546,1
BZID-1304441953,1
BZID-1304361619,2
BZID-1304404418,1
BZID-1304433497,4
BZID-1304422234,2
BZID-1304407998,1
BZID-1304362061,1
BZID-1304464465,1
BZID-1304375525,1
BZID-1304380810,1
BZID-1304419833,1
BZID-1304391104,2
BZID-1304383006,1
BZID-1304459380,1
BZID-1304426551,2
BZID-1304396711,1
BZID-1304389489,3
BZID-1304446173,3
BZID-1304410062,3
BZID-1304394101,2
BZID-1304407946,2
BZID-1304409862,2
BZID-1304460430,2
BZID-1304381748,2
BZID-1304415275,1
BZID-1304421941,2
BZID-1304407110,2
BZID-1304429294,3
BZID-1304411544,1
BZID-1304419521,1
BZID-1304436143,1
BZID-1304399759,3
BZID-1304357545,1
BZID-1304398679,1
BZID-1304394117,2
BZID-1304415081,2
BZID-1304437209,1
BZID-1304423369,1
BZID-1304431402,2
BZID-1304459301,1
BZID-1304351041,1
BZID-1304466903,2
BZID-1304419662,2
BZID-1304391939,3
BZID-1304365949,1
BZID-1304405987,1
BZID-1304401625,4
BZID-1304458119,1
BZID-1304362227,1
BZID-1304465990,1
BZID-1304363063,5
BZID-1304362256,2
BZID-1304411703,7
BZID-1304411731,2
BZID-1304403920,2
BZID-1304352725,1
BZID-1304381134,1
BZID-1304399510,1
BZID-1304463869,1
BZID-1304399973,3
BZID-1304424504,1
BZID-1304381524,3
BZID-1304392195,8
BZID-1304428556,1
BZID-1304352186,1
BZID-1304352222,1
BZID-1304392536,2
BZID-1304435327,2
BZID-1304447322,1
BZID-1304408872,4
BZID-1304407572,1
BZID-1304383284,2
BZID-1304404881,2
BZID-1304605668,1
BZID-1304350478,2
BZID-1304401340,2
BZID-1304380734,1
BZID-1304418262,3
BZID-1304478302,1
BZID-1304380642,2
BZID-1304411821,1
BZID-1304412991,1
BZID-1304391759,1
BZID-1304427097,1
BZID-1304421036,2
BZID-1304459059,2
BZID-1304445237,2
BZID-1304415590,3
BZID-1304382141,2
BZID-1304438326,2
BZID-1304477781,1
BZID-1304406825,1
BZID-1304390314,2
BZID-1304398563,1
BZID-1304425170,1
BZID-1304384091,1
BZID-1304399549,2
BZID-1304394406,1
BZID-1304433796,2
BZID-1304368474,1
BZID-1304446617,2
BZID-1304460969,1
BZID-1304462499,1
BZID-1304461624,1
BZID-1304422769,1
BZID-1304429749,2
BZID-1304475331,1
BZID-1304368798,1
BZID-1304402975,1
BZID-1304417995,1
BZID-1304478816,1
BZID-1304472139,1
BZID-1304417031,2
BZID-1304385656,2
BZID-1304389286,1
BZID-1304377370,1
BZID-1304421475,1
BZID-1304419511,2
BZID-1304402177,1
BZID-1304421893,2
BZID-1304424803,1
BZID-1304390038,1
BZID-1304402045,1
BZID-1304463614,1
BZID-1304383704,1
BZID-1304400872,1
BZID-1304381981,1
BZID-1304471301,1
BZID-1304429761,1
BZID-1304460772,2
BZID-1304426407,1
BZID-1304427333,1
BZID-1304405942,1
BZID-1304366059,1
BZID-1304462809,1
BZID-1304405614,1
BZID-1304459249,1
BZID-1304472731,1
BZID-1304420620,1
BZID-1304410447,1
BZID-1304430933,1
BZID-1304470732,1
BZID-1304409906,1
BZID-1304425943,1
BZID-1304438923,1
BZID-1304409252,1
BZID-1304405560,1
BZID-1304469121,1
BZID-1304410040,1
BZID-1304362766,1
BZID-1304435575,2
BZID-1304417551,2
BZID-1304426784,1
BZID-1304436462,1
BZID-1304350551,2
BZID-1304438190,1
BZID-1304377071,1
BZID-1304392533,1
BZID-1304403742,1
BZID-1304411289,2
BZID-1304400074,1
BZID-1304374984,1
BZID-1304460461,1
BZID-1304361221,3
BZID-1304423904,1
BZID-1304368516,1
BZID-1304381084,1
BZID-1304460824,1
BZID-1304406863,1
BZID-1304472632,1
BZID-1304459988,1
BZID-1304462248,1
BZID-1304450727,1
BZID-1304608594,1
BZID-1304400879,1
BZID-1304421976,1
BZID-1304380994,1
BZID-1304390460,1
BZID-1304464111,1
BZID-1304447772,1
BZID-1304401518,1
BZID-1304433817,1
BZID-1304478514,1
BZID-1304420048,1
BZID-1304380932,1
BZID-1304383014,1
BZID-1304381146,1
BZID-1304424943,1
BZID-1304447661,1
BZID-1304418412,1
BZID-1304376659,1
BZID-1304394919,1
BZID-1304607219,1
BZID-1304420101,1
BZID-1304375277,1
BZID-1304463054,1
BZID-1304428797,1
BZID-1304380077,1
BZID-1304436160,1
BZID-1304384904,1
BZID-1304372775,1
BZID-1304461799,1
BZID-1304374821,1
BZID-1304426360,1
BZID-1304438842,1
BZID-1304451519,1
BZID-1304398923,1
BZID-1304440004,1
BZID-1304434612,1
BZID-1304394546,1
BZID-1304407035,1
BZID-1304370590,1
BZID-1304383059,1
BZID-1304436770,1
BZID-1304359656,1
BZID-1304432184,1
BZID-1304382540,1
BZID-1304419950,1
BZID-1304400310,1
BZID-1304394365,1
BZID-1304398660,1
BZID-1304438269,1
BZID-1304391608,2
BZID-1304462424,2
BZID-1304359778,1
BZID-1304389108,1
BZID-1304399557,1
BZID-1304456900,1
BZID-1304411733,1
BZID-1304408834,1
BZID-1304383702,1
BZID-1304460375,1
BZID-1304397229,1
BZID-1304404530,1
BZID-1304416209,1
BZID-1304421904,1
BZID-1304449608,1
BZID-1304426900,1
BZID-1304404516,1
BZID-1304406101,1
BZID-1304392134,2
BZID-1304388478,1
BZID-1304369517,1
BZID-1304421822,1
BZID-1304385001,1
BZID-1304374631,1
BZID-1304445884,1
BZID-1304426802,1
BZID-1304411465,1
BZID-1304375895,1
BZID-1304406441,1
BZID-1304413103,1
BZID-1304383693,1
BZID-1304413243,1
BZID-1304413282,1
BZID-1304423721,1
BZID-1304435499,1
BZID-1304463698,1
BZID-1304362363,1
BZID-1304401930,1
BZID-1304478959,1
BZID-1304386396,1
BZID-1304417686,1
BZID-1304410268,1
BZID-1304362692,1
BZID-1304443556,1
BZID-1304408948,1
BZID-1304374994,1
BZID-1304449064,1
BZID-1304424854,1
BZID-1304425901,1
BZID-1304389252,1
BZID-1304424336,1
BZID-1304442405,1
BZID-1304448082,1
BZID-1304432580,1
BZID-1304431060,1
BZID-1304458724,1
BZID-1304420017,1
BZID-1304400931,1
BZID-1304438420,1
BZID-1304411536,1
BZID-1304478860,1
BZID-1304384492,1
BZID-1304438407,1
BZID-1304446523,1
BZID-1304400226,1
BZID-1304389647,1
BZID-1304463393,1
BZID-1304384255,1
BZID-1304356610,1
BZID-1304419431,1
BZID-1304359286,1
BZID-1304410794,1
BZID-1304463902,1
BZID-1304438805,1
BZID-1304410815,1
BZID-1304435813,1
BZID-1304476735,1
BZID-1304398755,1
BZID-1304606043,1
BZID-1304434456,1
BZID-1304436434,1
BZID-1304393387,1
BZID-1304367882,1
BZID-1304381635,1
BZID-1304464630,1
BZID-1304386911,1
BZID-1304382555,1
BZID-1304476823,1
BZID-1304476227,1
BZID-1304458697,1
BZID-1304445539,1
BZID-1304402398,1
BZID-1304397343,1
BZID-1304362431,1
BZID-1304422847,1
BZID-1304432298,1
BZID-1304377263,1
BZID-1304417627,1
BZID-1304416091,1
BZID-1304462508,1
BZID-1304358730,1
BZID-1304414827,1
BZID-1304460316,1
BZID-1304413433,1
BZID-1304377022,1
BZID-1304436113,1
BZID-1304478455,1
BZID-1304472413,1
BZID-1304461008,1
BZID-1304476994,1
BZID-1304418204,1
BZID-1304439157,1
BZID-1304374615,1
BZID-1304401358,1
BZID-1304384401,2
BZID-1304388041,1
BZID-1304458317,2
BZID-1304436748,1
BZID-1304381148,1
BZID-1304367158,1
BZID-1304419310,1
BZID-1304405032,1
BZID-1304375516,3
BZID-1304360764,1
BZID-1304458514,1
BZID-1304380281,1
BZID-1304462756,2
BZID-1304369295,2
BZID-1304418343,2
BZID-1304377970,1
BZID-1304418386,1
BZID-1304395016,5
BZID-1304362787,1
BZID-1304398898,1
BZID-1304441812,1
BZID-1304419167,7
BZID-1304388433,1
BZID-1304398632,2
BZID-1304363644,1
BZID-1304416768,2
BZID-1304460781,1
BZID-1304429250,4
BZID-1304401014,1
BZID-1304378868,1
BZID-1304400021,1
BZID-1304422186,1
BZID-1304409533,1
BZID-1304367161,2
BZID-1304380045,3
BZID-1304403838,4
BZID-1304370388,3
BZID-1304421622,4
BZID-1304376438,1
BZID-1304385439,3
BZID-1304460475,1
BZID-1304408549,2
BZID-1304359845,1
BZID-1304425435,1
BZID-1304476855,1
BZID-1304429696,2
BZID-1304353914,1
BZID-1304386701,2
BZID-1304386487,2
BZID-1304405961,2
BZID-1304413609,2
BZID-1304456219,3
BZID-1304411445,4
BZID-1304473817,1
BZID-1304392246,1
BZID-1304436339,2
BZID-1304472126,2
BZID-1304463676,3
BZID-1304404332,1
BZID-1304363403,4
BZID-1304405073,2
BZID-1304377844,1
BZID-1304475227,1
BZID-1304394532,1
BZID-1304418587,2
BZID-1304474430,1
BZID-1304409739,2
BZID-1304450732,3
BZID-1304363292,2
BZID-1304401655,1
BZID-1304365304,1
BZID-1304418307,3
BZID-1304410867,1
BZID-1304392095,1
BZID-1304375395,1
BZID-1304399152,2
BZID-1304407402,1
BZID-1304606693,1
BZID-1304437909,1
BZID-1304416947,2
BZID-1304456319,1
BZID-1304383451,1
BZID-1304374943,2
BZID-1304425158,1
BZID-1304435569,4
BZID-1304437874,1
BZID-1304422061,1
BZID-1304449125,1
BZID-1304419323,2
BZID-1304411127,2
BZID-1304415916,1
BZID-1304422463,1
BZID-1304417441,2
BZID-1304425734,1
BZID-1304462357,2
BZID-1304458726,1
BZID-1304393152,1
BZID-1304383185,1
BZID-1304383768,2
BZID-1304413717,1
BZID-1304398505,1
BZID-1304412823,2
BZID-1304416365,1
BZID-1304422438,3
BZID-1304418632,2
BZID-1304418784,2
BZID-1304407216,1
BZID-1304449258,2
BZID-1304392062,1
BZID-1304445063,1
BZID-1304382934,1
BZID-1304350076,1
BZID-1304386724,2
BZID-1304470793,1
BZID-1304376429,2
BZID-1304412397,2
BZID-1304392852,1
BZID-1304413683,2
BZID-1304405954,2
BZID-1304429678,1
BZID-1304425219,1
BZID-1304448077,1
BZID-1304379658,1
BZID-1304405398,1
BZID-1304378701,2
BZID-1304407408,2
BZID-1304436448,1
BZID-1304450472,1
BZID-1304377979,2
BZID-1304406059,2
BZID-1304381055,2
BZID-1304405347,1
BZID-1304409636,2
BZID-1304361759,2
BZID-1304474703,1
BZID-1304375693,2
BZID-1304417106,3
BZID-1304421408,1
BZID-1304401998,2
BZID-1304421530,1
BZID-1304391819,1
BZID-1304469781,1
BZID-1304459962,1
BZID-1304394827,1
BZID-1304427419,2
BZID-1304439466,1
BZID-1304427481,2
BZID-1304358160,1
BZID-1304424124,2
BZID-1304416651,1
BZID-1304403245,1
BZID-1304470580,3
BZID-1304395699,4
BZID-1304407814,2
BZID-1304403656,5
BZID-1304399497,1
BZID-1304373008,1
BZID-1304429566,2
BZID-1304392797,1
BZID-1304375591,2
BZID-1304371257,1
BZID-1304431043,1
BZID-1304406363,1
BZID-1304475933,1
BZID-1304462483,1
BZID-1304424364,1
BZID-1304400392,2
BZID-1304363464,2
BZID-1304409374,2
BZID-1304428999,1
BZID-1304460229,2
BZID-1304437116,2
BZID-1304452868,1
BZID-1304438512,4
BZID-1304361665,2
BZID-1304422490,1
BZID-1304361511,1
BZID-1304428190,1
BZID-1304475948,1
BZID-1304434956,1
BZID-1304360715,1
BZID-1304414153,1
BZID-1304373916,1
BZID-1304416030,2
BZID-1304391058,2
BZID-1304431293,2
BZID-1304418809,2
BZID-1304377990,3
BZID-1304438172,1
BZID-1304410199,1
BZID-1304461666,3
BZID-1304464821,1
BZID-1304430478,1
BZID-1304459991,1
BZID-1304396736,1
BZID-1304359123,1
BZID-1304461913,1
BZID-1304428533,1
BZID-1304416532,2
BZID-1304382725,1
BZID-1304459056,1
BZID-1304401042,1
BZID-1304412718,1
BZID-1304361984,1
BZID-1304452711,1
BZID-1304425328,1
BZID-1304406994,2
BZID-1304475530,1
BZID-1304464352,1
BZID-1304401433,2
BZID-1304421066,2
BZID-1304396783,1
BZID-1304411965,3
BZID-1304417963,2
BZID-1304412572,2
BZID-1304394217,2
BZID-1304407225,1
BZID-1304459913,1
BZID-1304392485,3
BZID-1304448471,2
BZID-1304398671,1
BZID-1304374110,1
BZID-1304360937,1
BZID-1304373290,1
BZID-1304422175,2
BZID-1304449249,1
BZID-1304374939,8
BZID-1304379815,1
BZID-1304360299,1
BZID-1304409729,1
BZID-1304443419,1
BZID-1304383415,2
BZID-1304423477,1
BZID-1304425108,1
BZID-1304402985,2
BZID-1304441335,1
BZID-1304421772,4
BZID-1304409685,3
BZID-1304390886,2
BZID-1304386236,1
BZID-1304419849,1
BZID-1304429420,1
BZID-1304447599,1
BZID-1304445974,1
BZID-1304359105,3
BZID-1304447134,1
BZID-1304400478,1
BZID-1304393545,2
BZID-1304466464,1
BZID-1304429835,1
BZID-1304385311,2
BZID-1304449354,1
BZID-1304426458,1
BZID-1304381506,2
BZID-1304404793,1
BZID-1304409423,3
BZID-1304434521,1
BZID-1304410926,1
BZID-1304469490,1
BZID-1304447944,1
BZID-1304416470,4
BZID-1304420211,1
BZID-1304350781,1
BZID-1304445361,1
BZID-1304400142,1
BZID-1304362266,2
BZID-1304465771,1
BZID-1304430296,1
BZID-1304423662,1
BZID-1304458298,5
BZID-1304460987,2
BZID-1304379683,2
BZID-1304359510,1
BZID-1304419335,1
BZID-1304463128,2
BZID-1304418599,1
BZID-1304437120,3
BZID-1304390159,4
BZID-1304405922,1
BZID-1304409811,2
BZID-1304367904,2
BZID-1304357201,1
BZID-1304412791,2
BZID-1304418637,2
BZID-1304386841,1
BZID-1304358361,1
BZID-1304414822,1
BZID-1304450198,1
BZID-1304418883,1
BZID-1304425135,1
BZID-1304449417,1
BZID-1304407025,4
BZID-1304374423,2
BZID-1304420940,1
BZID-1304452220,1
BZID-1304438219,1
BZID-1304426606,1
BZID-1304454653,1
BZID-1304464454,1
BZID-1304374162,1
BZID-1304459299,1
BZID-1304412124,1
BZID-1304421581,2
BZID-1304425900,1
BZID-1304459213,1
BZID-1304409779,2
BZID-1304389066,4
BZID-1304606809,1
BZID-1304436612,1
BZID-1304413632,1
BZID-1304423032,2
BZID-1304420532,1
BZID-1304454593,1
BZID-1304392993,1
BZID-1304427767,1
BZID-1304459461,1
BZID-1304417190,2
BZID-1304374429,2
BZID-1304449364,1
BZID-1304408184,1
BZID-1304415705,1
BZID-1304477341,1
BZID-1304378706,2
BZID-1304374433,1
BZID-1304382491,2
BZID-1304420631,2
BZID-1304462735,1
BZID-1304408272,2
BZID-1304411825,4
BZID-1304411455,1
BZID-1304430321,1
BZID-1304373709,1
BZID-1304390337,2
BZID-1304393814,2
BZID-1304373675,1
BZID-1304391706,1
BZID-1304476333,1
BZID-1304368812,1
BZID-1304394211,1
BZID-1304429983,1
BZID-1304448632,1
BZID-1304377155,4
BZID-1304404787,1
BZID-1304448874,1
BZID-1304429212,1
BZID-1304452411,1
BZID-1304412919,4
BZID-1304387904,1
BZID-1304458380,1
BZID-1304353199,1
BZID-1304359219,1
BZID-1304466282,1
BZID-1304448849,1
BZID-1304414980,1
BZID-1304406340,2
BZID-1304430983,3
BZID-1304479958,1
BZID-1304422888,2
BZID-1304435363,1
BZID-1304414644,1
BZID-1304362590,2
BZID-1304377644,2
BZID-1304364852,1
BZID-1304367424,1
BZID-1304389300,1
BZID-1304358355,1
BZID-1304393594,1
BZID-1304401917,2
BZID-1304422691,2
BZID-1304431708,1
BZID-1304447979,1
BZID-1304418938,1
BZID-1304435591,1
BZID-1304437798,1
BZID-1304407857,2
BZID-1304373966,1
BZID-1304406377,2
BZID-1304606739,1
BZID-1304431028,1
BZID-1304397407,2
BZID-1304419859,1
BZID-1304417671,1
BZID-1304365645,2
BZID-1304402678,2
BZID-1304388835,1
BZID-1304457971,1
BZID-1304408980,1
BZID-1304409165,1
BZID-1304392111,1
BZID-1304438695,1
BZID-1304414057,1
BZID-1304429035,1
BZID-1304462534,2
BZID-1304389078,2
BZID-1304442335,1
BZID-1304381447,1
BZID-1304403066,1
BZID-1304357795,1
BZID-1304429307,2
BZID-1304470303,1
BZID-1304476699,2
BZID-1304379752,1
BZID-1304362976,2
BZID-1304439629,1
BZID-1304408698,1
BZID-1304418844,1
BZID-1304407599,1
BZID-1304396746,2
BZID-1304388649,4
BZID-1304408304,1
BZID-1304390722,1
BZID-1304421015,2
BZID-1304426958,3
BZID-1304456317,1
BZID-1304415547,1
BZID-1304421928,1
BZID-1304378033,2
BZID-1304478699,1
BZID-1304476592,1
BZID-1304425871,3
BZID-1304428180,1
BZID-1304359936,1
BZID-1304420146,2
BZID-1304434180,1
BZID-1304419110,1
BZID-1304461724,1
BZID-1304412635,2
BZID-1304399157,2
BZID-1304402937,1
BZID-1304403789,2
BZID-1304459175,1
BZID-1304422390,1
BZID-1304361226,2
BZID-1304358729,1
BZID-1304463284,1
BZID-1304461862,1
BZID-1304397798,2
BZID-1304458601,2
BZID-1304399656,2
BZID-1304377101,1
BZID-1304471098,1
BZID-1304436114,1
BZID-1304421825,2
BZID-1304475160,1
BZID-1304418474,1
BZID-1304373156,1
BZID-1304386529,1
BZID-1304399492,2
BZID-1304450320,1
BZID-1304408352,2
BZID-1304414454,1
BZID-1304430641,1
BZID-1304428885,2
BZID-1304425253,1
BZID-1304412845,2
BZID-1304399419,2
BZID-1304438376,1
BZID-1304418274,1
BZID-1304435932,1
BZID-1304415127,1
BZID-1304405894,2
BZID-1304447148,1
BZID-1304426840,2
BZID-1304451339,1
BZID-1304450870,1
BZID-1304418706,1
BZID-1304476532,2
BZID-1304422001,1
BZID-1304385280,1
BZID-1304470834,1
BZID-1304470988,1
BZID-1304463813,1
BZID-1304448808,2
BZID-1304357979,3
BZID-1304438355,1
BZID-1304413880,1
BZID-1304461068,1
BZID-1304373321,1
BZID-1304419878,2
BZID-1304377365,1
BZID-1304450701,2
BZID-1304401657,4
BZID-1304422296,2
BZID-1304402644,1
BZID-1304401864,1
BZID-1304425551,1
BZID-1304421295,1
BZID-1304394166,2
BZID-1304427274,1
BZID-1304382665,1
BZID-1304420606,1
BZID-1304380569,2
BZID-1304384392,1
BZID-1304475180,1
BZID-1304408245,1
BZID-1304431169,2
BZID-1304373718,1
BZID-1304438051,1
BZID-1304360348,1
BZID-1304389272,2
BZID-1304391242,1
BZID-1304410045,1
BZID-1304448351,2
BZID-1304459221,2
BZID-1304391413,1
BZID-1304476290,1
BZID-1304410255,2
BZID-1304375656,1
BZID-1304479570,1
BZID-1304396500,1
BZID-1304421502,1
BZID-1304420353,2
BZID-1304402155,1
BZID-1304457825,1
BZID-1304401827,2
BZID-1304395813,2
BZID-1304434197,2
BZID-1304417661,1
BZID-1304463162,1
BZID-1304407063,2
BZID-1304471212,1
BZID-1304438068,1
BZID-1304419949,2
BZID-1304387580,2
BZID-1304418287,1
BZID-1304408506,2
BZID-1304449460,1
BZID-1304360871,1
BZID-1304405619,1
BZID-1304390129,1
BZID-1304455882,2
BZID-1304394715,2
BZID-1304373883,1
BZID-1304421671,3
BZID-1304383909,2
BZID-1304372427,1
BZID-1304401045,3
BZID-1304452603,1
BZID-1304461035,2
BZID-1304407303,1
BZID-1304422669,2
BZID-1304363943,1
BZID-1304360281,1
BZID-1304400810,1
BZID-1304430632,2
BZID-1304449505,3
BZID-1304373944,1
BZID-1304408861,2
BZID-1304401127,1
BZID-1304424611,1
BZID-1304461059,2
BZID-1304401902,1
BZID-1304421466,1
BZID-1304412197,2
BZID-1304438656,1
BZID-1304390035,1
BZID-1304405886,2
BZID-1304422407,2
BZID-1304437480,2
BZID-1304462528,1
BZID-1304449294,1
BZID-1304415752,2
BZID-1304408423,2
BZID-1304447081,1
BZID-1304460659,1
BZID-1304437146,5
BZID-1304415946,1
BZID-1304463498,1
BZID-1304379569,2
BZID-1304416799,1
BZID-1304374400,3
BZID-1304461045,1
BZID-1304441081,1
BZID-1304479325,1
BZID-1304435800,1
BZID-1304456032,2
BZID-1304449309,1
BZID-1304360130,1
BZID-1304464066,1
BZID-1304415006,1
BZID-1304422639,1
BZID-1304361195,1
BZID-1304373800,3
BZID-1304429546,1
BZID-1304442629,1
BZID-1304463290,2
BZID-1304358768,1
BZID-1304394645,2
BZID-1304411720,1
BZID-1304422826,2
BZID-1304433971,1
BZID-1304440002,1
BZID-1304399583,2
BZID-1304372507,1
BZID-1304429346,2
BZID-1304470904,1
BZID-1304448373,1
BZID-1304365595,1
BZID-1304385609,1
BZID-1304457667,1
BZID-1304419141,1
BZID-1304408483,1
BZID-1304437766,1
BZID-1304414384,1
BZID-1304479008,1
BZID-1304434200,1
BZID-1304424494,1
BZID-1304359599,2
BZID-1304365745,1
BZID-1304470211,1
BZID-1304408457,1
BZID-1304426216,1
BZID-1304404432,1
BZID-1304389107,1
BZID-1304446958,1
BZID-1304389358,1
BZID-1304462774,2
BZID-1304412940,2
BZID-1304381501,2
BZID-1304403635,3
BZID-1304367609,1
BZID-1304421142,1
BZID-1304414514,1
BZID-1304414137,1
BZID-1304414955,1
BZID-1304375548,1
BZID-1304449830,1
BZID-1304360187,1
BZID-1304407156,1
BZID-1304603974,1
BZID-1304398451,2
BZID-1304400484,1
BZID-1304428941,3
BZID-1304427110,1
BZID-1304412831,1
BZID-1304408951,1
BZID-1304416504,2
BZID-1304412182,2
BZID-1304365891,1
BZID-1304416436,3
BZID-1304404081,1
BZID-1304392014,1
BZID-1304435475,1
BZID-1304430247,1
BZID-1304395804,1
BZID-1304350783,2
BZID-1304406621,1
BZID-1304398260,1
BZID-1304352661,1
BZID-1304474598,1
BZID-1304358818,1
BZID-1304405114,1
BZID-1304350400,2
BZID-1304367832,1
BZID-1304439106,1
BZID-1304376103,2
BZID-1304377206,4
BZID-1304476695,2
BZID-1304448914,1
BZID-1304450577,1
BZID-1304427732,2
BZID-1304463215,2
BZID-1304453936,1
BZID-1304415922,2
BZID-1304378022,1
BZID-1304471065,1
BZID-1304474132,1
BZID-1304479066,1
BZID-1304416311,2
BZID-1304400654,6
BZID-1304458127,2
BZID-1304458440,2
BZID-1304407125,2
BZID-1304459215,1
BZID-1304414503,2
BZID-1304459275,1
BZID-1304439593,1
BZID-1304386670,1
BZID-1304384914,2
BZID-1304412066,3
BZID-1304417078,2
BZID-1304461391,2
BZID-1304412038,5
BZID-1304458447,1
BZID-1304380773,2
BZID-1304418470,6
BZID-1304461123,2
BZID-1304433528,1
BZID-1304424806,2
BZID-1304421263,1
BZID-1304390225,4
BZID-1304408492,2
BZID-1304475225,1
BZID-1304373668,1
BZID-1304425038,2
BZID-1304428313,1
BZID-1304377525,2
BZID-1304471239,1
BZID-1304352809,1
BZID-1304422753,4
BZID-1304350674,2
BZID-1304479112,1
BZID-1304389221,2
BZID-1304365979,1
BZID-1304415458,1
BZID-1304429705,3
BZID-1304460462,2
BZID-1304409139,2
BZID-1304421368,1
BZID-1304361350,10
BZID-1304466176,1
