businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304456902,2,0,0.000000
BZID-1304381406,1,0,0.000000
BZID-1304415364,2,1,40.000000
BZID-1304436986,2,0,0.000000
BZID-1304387299,2,2,80.000000
BZID-1304359152,2,2,130.000000
BZID-1304413189,2,1,45.000000
BZID-1304385297,2,1,40.000000
BZID-1304351917,1,0,0.000000
BZID-1304351972,2,2,85.000000
BZID-1304369985,2,0,0.000000
BZID-1304465744,6,3,260.000000
BZID-1304387741,2,2,85.000000
BZID-1304424108,2,1,20.000000
BZID-1304406331,2,1,40.000000
BZID-1304354751,2,1,45.000000
BZID-1304605642,2,2,60.000000
BZID-1304425294,2,1,40.000000
BZID-1304424695,2,1,40.000000
BZID-1304371672,2,1,85.000000
BZID-1304404074,2,1,20.000000
BZID-1304429066,2,0,0.000000
BZID-1304408610,2,0,0.000000
BZID-1304450948,1,0,0.000000
BZID-1304383516,2,2,125.000000
BZID-1304391911,2,2,125.000000
BZID-1304407931,2,2,125.000000
BZID-1304407835,2,2,80.000000
BZID-1304469580,3,1,135.000000
BZID-1304368758,2,1,40.000000
BZID-1304404878,2,0,0.000000
BZID-1304384525,2,2,285.000000
BZID-1304430442,2,2,165.000000
BZID-1304438701,1,0,0.000000
BZID-1304457777,3,3,355.000000
BZID-1304400073,2,1,20.000000
BZID-1304400028,1,0,0.000000
BZID-1304423762,1,1,40.000000
BZID-1304387449,2,1,40.000000
BZID-1304405643,2,2,335.000000
BZID-1304446121,1,0,0.000000
BZID-1304439510,2,1,85.000000
BZID-1304397064,2,0,0.000000
BZID-1304392886,2,2,80.000000
BZID-1304448097,2,1,85.000000
BZID-1304462193,1,0,0.000000
BZID-1304365490,2,2,165.000000
BZID-1304452314,2,1,20.000000
BZID-1304388765,1,0,0.000000
BZID-1304381850,2,2,80.000000
BZID-1304418974,2,1,85.000000
BZID-1304450136,2,2,80.000000
BZID-1304408240,2,2,285.000000
BZID-1304465816,3,1,40.000000
BZID-1304465322,2,1,2150.000000
BZID-1304470123,2,2,5220.000000
BZID-1304418320,1,0,0.000000
BZID-1304417035,2,2,140.000000
BZID-1304437777,4,1,40.000000
BZID-1304366787,2,0,0.000000
BZID-1304456777,1,0,0.000000
BZID-1304397735,2,0,0.000000
BZID-1304455996,2,2,80.000000
BZID-1304427010,1,0,0.000000
BZID-1304381591,2,0,0.000000
BZID-1304424299,2,1,135.000000
BZID-1304383287,2,2,270.000000
BZID-1304360911,1,0,0.000000
BZID-1304475579,2,1,350.000000
BZID-1304390273,2,2,220.000000
BZID-1304437769,2,2,80.000000
BZID-1304381149,2,1,85.000000
BZID-1304423497,2,2,185.000000
BZID-1304475600,2,1,85.000000
BZID-1304399005,2,1,40.000000
BZID-1304425306,2,2,165.000000
BZID-1304443726,1,0,0.000000
BZID-1304431396,1,0,0.000000
BZID-1304462571,1,0,0.000000
BZID-1304462423,2,2,165.000000
BZID-1304355831,2,2,335.000000
BZID-1304404430,1,0,0.000000
BZID-1304392724,2,1,20.000000
BZID-1304397774,2,1,80.000000
BZID-1304408047,1,0,0.000000
BZID-1304416419,2,2,400.000000
BZID-1304415899,2,0,0.000000
BZID-1304459391,2,1,135.000000
BZID-1304440391,2,2,160.000000
BZID-1304461548,2,1,40.000000
BZID-1304412486,2,0,0.000000
BZID-1304414122,2,2,160.000000
BZID-1304417601,2,1,80.000000
BZID-1304467054,2,0,0.000000
BZID-1304460154,2,1,80.000000
BZID-1304407906,2,2,280.000000
BZID-1304381797,2,0,0.000000
BZID-1304439689,4,1,40.000000
BZID-1304409646,2,2,215.000000
BZID-1304386474,1,0,0.000000
BZID-1304408126,2,1,80.000000
BZID-1304399664,1,0,0.000000
BZID-1304439118,2,2,160.000000
BZID-1304406565,2,1,710.000000
BZID-1304375276,2,0,0.000000
BZID-1304377926,2,1,80.000000
BZID-1304458822,2,0,0.000000
BZID-1304378228,2,1,80.000000
BZID-1304425831,2,1,80.000000
BZID-1304430087,2,2,160.000000
BZID-1304387428,2,1,200.000000
BZID-1304429631,2,1,85.000000
BZID-1304464179,2,0,0.000000
BZID-1304421916,2,0,0.000000
BZID-1304415002,2,1,40.000000
BZID-1304383198,2,2,160.000000
BZID-1304369348,2,0,0.000000
BZID-1304362031,1,0,0.000000
BZID-1304414913,1,0,0.000000
BZID-1304386524,1,0,0.000000
BZID-1304597243,1,1,20.000000
BZID-1304456476,1,0,0.000000
BZID-1304396529,1,0,0.000000
BZID-1304428428,1,1,100.000000
BZID-1304442361,1,1,20.000000
BZID-1304389606,1,1,20.000000
BZID-1304414428,1,0,0.000000
BZID-1304597223,1,0,0.000000
BZID-1304358398,1,0,0.000000
BZID-1304366498,1,0,0.000000
BZID-1304355409,1,0,0.000000
BZID-1304362567,1,1,45.000000
BZID-1304420956,1,0,0.000000
BZID-1304428057,1,0,0.000000
BZID-1304421246,1,0,0.000000
BZID-1304373276,1,0,0.000000
BZID-1304363081,1,0,0.000000
BZID-1304607399,1,1,20.000000
BZID-1304478739,1,1,20.000000
BZID-1304426997,1,0,0.000000
BZID-1304385056,2,2,65.000000
BZID-1304407207,1,0,0.000000
BZID-1304436979,1,0,0.000000
BZID-1304445904,1,0,0.000000
BZID-1304469898,1,0,0.000000
BZID-1304404918,1,0,0.000000
BZID-1304428522,1,1,45.000000
BZID-1304387110,1,0,0.000000
BZID-1304349647,1,0,0.000000
BZID-1304459669,1,1,20.000000
BZID-1304428830,1,0,0.000000
BZID-1304431962,1,0,0.000000
BZID-1304419625,1,0,0.000000
BZID-1304412480,1,0,0.000000
BZID-1304363610,1,1,20.000000
BZID-1304434714,1,1,20.000000
BZID-1304395017,1,0,0.000000
BZID-1304394465,1,0,0.000000
BZID-1304421107,1,0,0.000000
BZID-1304426443,1,0,0.000000
BZID-1304357417,1,0,0.000000
BZID-1304610478,1,0,0.000000
BZID-1304416544,1,0,0.000000
BZID-1304361756,1,1,20.000000
BZID-1304603558,1,0,0.000000
BZID-1304363147,1,0,0.000000
BZID-1304354029,1,0,0.000000
BZID-1304562212,1,1,45.000000
BZID-1304609116,1,1,45.000000
BZID-1304369512,1,0,0.000000
BZID-1304421696,1,0,0.000000
BZID-1304363858,1,0,0.000000
BZID-1304609099,1,0,0.000000
BZID-1304465948,1,1,20.000000
BZID-1304406110,1,0,0.000000
BZID-1304355809,1,0,0.000000
BZID-1304382305,2,1,20.000000
BZID-1304381091,1,0,0.000000
BZID-1304416103,1,0,0.000000
BZID-1304378087,1,0,0.000000
BZID-1304375349,1,0,0.000000
BZID-1304419462,1,0,0.000000
BZID-1304390052,1,0,0.000000
BZID-1304600495,1,0,0.000000
BZID-1304397791,1,0,0.000000
BZID-1304358639,1,1,45.000000
BZID-1304596979,1,0,0.000000
BZID-1304370733,1,0,0.000000
BZID-1304380892,1,1,20.000000
BZID-1304471183,1,1,20.000000
BZID-1304418545,1,0,0.000000
BZID-1304596222,1,0,0.000000
BZID-1304447789,1,0,0.000000
BZID-1304610857,1,0,0.000000
BZID-1304609905,1,0,0.000000
BZID-1304407071,1,0,0.000000
BZID-1304401398,1,0,0.000000
BZID-1304382732,2,2,540.000000
BZID-1304479562,1,0,0.000000
BZID-1304421781,1,0,0.000000
BZID-1304411640,1,0,0.000000
BZID-1304373967,2,2,40.000000
BZID-1304449848,1,0,0.000000
BZID-1304577202,1,0,0.000000
BZID-1304369983,1,1,100.000000
BZID-1304393702,1,0,0.000000
BZID-1304424949,1,0,0.000000
BZID-1304380938,1,0,0.000000
BZID-1304477056,1,1,20.000000
BZID-1304427562,1,0,0.000000
BZID-1304414348,1,0,0.000000
BZID-1304466068,1,0,0.000000
BZID-1304401414,1,0,0.000000
BZID-1304397929,1,1,20.000000
BZID-1304375353,1,1,20.000000
BZID-1304381121,1,0,0.000000
BZID-1304595995,1,1,100.000000
BZID-1304560249,1,1,20.000000
BZID-1304559928,1,1,45.000000
BZID-1304357785,1,0,0.000000
BZID-1304606187,1,0,0.000000
BZID-1304389891,1,1,100.000000
BZID-1304561483,1,0,0.000000
BZID-1304375908,1,0,0.000000
BZID-1304423401,1,0,0.000000
BZID-1304419789,1,0,0.000000
BZID-1304406191,1,1,45.000000
BZID-1304426889,1,0,0.000000
BZID-1304380245,1,0,0.000000
BZID-1304426736,1,1,45.000000
BZID-1304410655,1,0,0.000000
BZID-1304381783,1,0,0.000000
BZID-1304456439,1,0,0.000000
BZID-1304596467,1,0,0.000000
BZID-1304418650,1,1,20.000000
BZID-1304375978,1,0,0.000000
BZID-1304590460,1,0,0.000000
BZID-1304451327,1,0,0.000000
BZID-1304389703,1,0,0.000000
BZID-1304610041,1,0,0.000000
BZID-1304450286,6,0,0.000000
BZID-1304444686,7,2,250.000000
BZID-1304431398,8,4,1870.000000
BZID-1304475415,5,2,90.000000
BZID-1304425808,5,1,710.000000
BZID-1304475225,7,1,15.000000
BZID-1304433528,2,0,0.000000
BZID-1304405077,2,2,785.000000
BZID-1304445668,8,2,1325.000000
BZID-1304473905,2,1,1400.000000
BZID-1304408173,5,0,0.000000
BZID-1304477126,3,2,700.000000
BZID-1304435509,2,2,2555.000000
BZID-1304409921,2,2,620.000000
BZID-1304408086,2,2,955.000000
BZID-1304476458,2,1,710.000000
BZID-1304415086,2,1,710.000000
BZID-1304387382,3,2,785.000000
BZID-1304438240,2,2,1040.000000
BZID-1304472995,3,0,0.000000
BZID-1304434957,3,3,2100.000000
BZID-1304424503,2,0,0.000000
BZID-1304389792,3,2,785.000000
BZID-1304474056,5,5,1180.000000
BZID-1304428697,2,2,705.000000
BZID-1304472358,4,2,275.000000
BZID-1304402772,2,0,0.000000
BZID-1304426682,6,1,435.000000
BZID-1304471999,5,4,300.000000
BZID-1304434290,8,2,525.000000
BZID-1304434283,4,1,270.000000
BZID-1304472246,6,4,900.000000
BZID-1304416934,2,2,700.000000
BZID-1304447659,3,1,270.000000
BZID-1304432718,8,4,645.000000
BZID-1304411719,2,1,435.000000
BZID-1304469126,6,1,5.000000
BZID-1304469379,3,0,0.000000
BZID-1304472859,6,2,25.000000
BZID-1304419893,2,1,710.000000
BZID-1304408982,2,2,1540.000000
BZID-1304480059,2,0,0.000000
BZID-1304478124,2,2,700.000000
BZID-1304457573,4,3,1140.000000
BZID-1304475248,5,3,1440.000000
BZID-1304451358,2,0,0.000000
BZID-1304422099,9,8,765.000000
BZID-1304433320,2,1,200.000000
BZID-1304423365,2,0,0.000000
BZID-1304464858,9,3,560.000000
BZID-1304461723,2,0,0.000000
BZID-1304478016,7,5,1445.000000
BZID-1304457391,2,1,710.000000
BZID-1304446963,2,0,0.000000
BZID-1304477589,4,3,545.000000
BZID-1304421944,7,6,1235.000000
BZID-1304424337,5,5,730.000000
BZID-1304469597,5,3,75.000000
BZID-1304471352,2,0,0.000000
BZID-1304450993,9,3,950.000000
BZID-1304431982,4,4,2860.000000
BZID-1304475365,2,0,0.000000
BZID-1304476442,2,2,785.000000
BZID-1304480213,4,2,540.000000
BZID-1304471914,4,1,270.000000
BZID-1304458502,4,4,1915.000000
BZID-1304451236,4,3,640.000000
BZID-1304435518,8,6,410.000000
BZID-1304469299,8,4,105.000000
BZID-1304472402,4,1,20.000000
BZID-1304467687,4,2,785.000000
BZID-1304425237,2,0,0.000000
BZID-1304472756,2,0,0.000000
BZID-1304435209,2,0,0.000000
BZID-1304420370,2,2,785.000000
BZID-1304397973,2,2,785.000000
BZID-1304469553,3,1,5.000000
BZID-1304476892,6,3,540.000000
BZID-1304470881,2,1,710.000000
BZID-1304428618,3,1,5.000000
BZID-1304376012,2,1,350.000000
BZID-1304417926,5,5,3160.000000
BZID-1304464363,3,2,870.000000
BZID-1304450355,4,1,615.000000
BZID-1304480205,2,2,700.000000
BZID-1304365702,2,2,785.000000
BZID-1304477365,3,1,5.000000
BZID-1304471202,3,0,0.000000
BZID-1304376916,2,0,0.000000
BZID-1304475850,2,0,0.000000
BZID-1304418470,2,1,270.000000
BZID-1304449615,7,2,20.000000
BZID-1304464573,5,5,1265.000000
BZID-1304435254,2,2,1420.000000
BZID-1304462810,4,0,0.000000
BZID-1304458748,4,3,360.000000
BZID-1304454872,3,1,520.000000
BZID-1304425392,3,0,0.000000
BZID-1304457948,7,7,1950.000000
BZID-1304474914,3,2,1325.000000
BZID-1304418635,2,0,0.000000
BZID-1304461514,4,3,1145.000000
BZID-1304427324,3,3,1440.000000
BZID-1304430384,6,3,120.000000
BZID-1304470974,7,3,1640.000000
BZID-1304472384,4,2,125.000000
BZID-1304449108,5,3,165.000000
BZID-1304457397,5,1,200.000000
BZID-1304466176,7,7,1775.000000
BZID-1304442037,4,3,275.000000
BZID-1304479391,11,2,20.000000
BZID-1304440023,4,1,45.000000
BZID-1304437825,8,3,120.000000
BZID-1304433486,4,1,5.000000
BZID-1304477652,5,2,790.000000
BZID-1304466177,6,1,200.000000
BZID-1304445862,9,4,345.000000
BZID-1304441224,4,1,5.000000
BZID-1304464131,10,5,250.000000
BZID-1304475527,8,5,325.000000
BZID-1304470392,5,3,475.000000
BZID-1304445989,6,2,60.000000
BZID-1304469512,5,1,5.000000
BZID-1304575277,1,1,45.000000
BZID-1304382041,2,2,145.000000
BZID-1304373869,2,2,65.000000
BZID-1304349554,2,0,0.000000
BZID-1304598255,1,0,0.000000
BZID-1304412000,2,0,0.000000
BZID-1304399319,1,0,0.000000
BZID-1304546670,1,0,0.000000
BZID-1304443851,2,0,0.000000
BZID-1304609459,2,0,0.000000
BZID-1304607216,1,0,0.000000
BZID-1304610016,2,0,0.000000
BZID-1304350968,2,2,65.000000
BZID-1304398963,2,2,40.000000
BZID-1304412560,2,0,0.000000
BZID-1304357060,2,0,0.000000
BZID-1304577863,2,2,145.000000
BZID-1304420688,1,0,0.000000
BZID-1304569692,1,1,20.000000
BZID-1304390557,2,1,20.000000
BZID-1304562637,1,1,45.000000
BZID-1304379789,1,0,0.000000
BZID-1304409391,1,0,0.000000
BZID-1304363254,1,0,0.000000
BZID-1304378309,2,2,65.000000
BZID-1304386978,1,0,0.000000
BZID-1304545896,1,1,20.000000
BZID-1304562432,1,0,0.000000
BZID-1304361958,1,0,0.000000
BZID-1304384729,1,0,0.000000
BZID-1304399838,1,0,0.000000
BZID-1304413915,1,1,100.000000
BZID-1304352951,2,2,65.000000
BZID-1304607081,2,1,20.000000
BZID-1304597665,2,2,65.000000
BZID-1304387251,2,1,20.000000
BZID-1304385364,1,0,0.000000
BZID-1304590366,2,0,0.000000
BZID-1304368785,1,1,20.000000
BZID-1304418006,2,1,20.000000
BZID-1304430759,1,1,45.000000
BZID-1304397974,2,2,40.000000
BZID-1304410201,1,0,0.000000
BZID-1304556300,1,0,0.000000
BZID-1304558954,1,1,100.000000
BZID-1304424568,2,0,0.000000
BZID-1304367647,2,1,20.000000
BZID-1304429288,1,0,0.000000
BZID-1304375945,2,0,0.000000
BZID-1304412346,1,0,0.000000
BZID-1304563300,2,1,20.000000
BZID-1304401224,2,0,0.000000
BZID-1304605816,2,1,45.000000
BZID-1304594883,2,1,45.000000
BZID-1304380160,2,0,0.000000
BZID-1304357646,1,1,100.000000
BZID-1304603985,2,0,0.000000
BZID-1304385463,2,1,20.000000
BZID-1304430011,2,2,40.000000
BZID-1304374268,1,0,0.000000
BZID-1304396388,1,0,0.000000
BZID-1304381634,2,2,120.000000
BZID-1304367625,1,1,100.000000
BZID-1304423173,2,1,20.000000
BZID-1304355881,2,2,40.000000
BZID-1304406475,1,0,0.000000
BZID-1304611303,2,0,0.000000
BZID-1304545804,1,1,45.000000
BZID-1304570077,1,0,0.000000
BZID-1304382496,1,1,45.000000
BZID-1304376384,2,2,65.000000
BZID-1304409553,2,0,0.000000
BZID-1304414243,2,0,0.000000
BZID-1304410304,1,0,0.000000
BZID-1304576558,2,0,0.000000
BZID-1304398321,1,0,0.000000
BZID-1304562459,1,1,20.000000
BZID-1304606773,2,1,20.000000
BZID-1304373884,2,0,0.000000
BZID-1304402115,1,0,0.000000
BZID-1304399448,2,1,20.000000
BZID-1304423066,1,1,100.000000
BZID-1304458754,2,2,40.000000
BZID-1304558022,1,1,100.000000
BZID-1304406342,1,0,0.000000
BZID-1304430938,1,0,0.000000
BZID-1304596659,2,1,20.000000
BZID-1304401321,1,0,0.000000
BZID-1304397425,1,0,0.000000
BZID-1304375244,2,0,0.000000
BZID-1304606817,1,1,100.000000
BZID-1304368173,2,2,40.000000
BZID-1304386869,1,0,0.000000
BZID-1304412554,2,1,20.000000
BZID-1304561072,1,1,45.000000
BZID-1304457050,2,0,0.000000
BZID-1304562754,1,1,100.000000
BZID-1304596009,2,0,0.000000
BZID-1304350826,2,2,65.000000
BZID-1304401479,2,2,65.000000
BZID-1304577847,2,1,20.000000
BZID-1304384535,2,2,65.000000
BZID-1304367472,1,1,20.000000
BZID-1304582062,1,1,45.000000
BZID-1304389019,2,0,0.000000
BZID-1304379935,2,0,0.000000
BZID-1304605232,1,0,0.000000
BZID-1304412024,1,0,0.000000
BZID-1304377226,1,0,0.000000
BZID-1304428037,2,1,20.000000
BZID-1304350683,1,0,0.000000
BZID-1304382647,2,2,65.000000
BZID-1304428391,2,0,0.000000
BZID-1304458387,1,0,0.000000
BZID-1304384410,2,0,0.000000
BZID-1304362534,1,1,45.000000
BZID-1304436097,2,2,40.000000
BZID-1304375439,2,0,0.000000
BZID-1304427366,2,1,20.000000
BZID-1304380859,1,0,0.000000
BZID-1304568164,1,1,20.000000
BZID-1304415750,2,1,20.000000
BZID-1304359805,1,0,0.000000
BZID-1304422760,3,1,80.000000
BZID-1304435213,2,1,80.000000
BZID-1304391203,2,1,100.000000
BZID-1304414783,3,2,870.000000
BZID-1304461376,3,1,40.000000
BZID-1304360128,2,0,0.000000
BZID-1304422814,2,1,350.000000
BZID-1304417582,2,2,705.000000
BZID-1304456136,2,0,0.000000
BZID-1304437132,2,2,785.000000
BZID-1304435200,5,1,80.000000
BZID-1304472535,4,3,975.000000
BZID-1304606688,2,2,620.000000
BZID-1304479385,3,0,0.000000
BZID-1304419194,2,2,955.000000
BZID-1304364712,2,0,0.000000
BZID-1304429670,2,2,160.000000
BZID-1304424916,2,1,80.000000
BZID-1304429689,2,0,0.000000
BZID-1304456980,2,2,160.000000
BZID-1304424366,1,0,0.000000
BZID-1304384506,1,0,0.000000
BZID-1304479892,4,0,0.000000
BZID-1304429358,2,0,0.000000
BZID-1304352146,2,2,470.000000
BZID-1304414298,2,2,215.000000
BZID-1304418702,2,0,0.000000
BZID-1304395401,2,1,80.000000
BZID-1304418894,2,2,160.000000
BZID-1304376372,2,0,0.000000
BZID-1304461496,2,1,80.000000
BZID-1304421230,1,0,0.000000
BZID-1304384175,2,0,0.000000
BZID-1304375103,1,0,0.000000
BZID-1304450768,2,2,470.000000
BZID-1304456862,2,0,0.000000
BZID-1304392344,2,0,0.000000
BZID-1304460887,2,2,160.000000
BZID-1304406362,1,0,0.000000
BZID-1304353248,2,1,80.000000
BZID-1304458206,2,1,135.000000
BZID-1304450813,2,1,80.000000
BZID-1304412562,2,2,215.000000
BZID-1304413797,2,0,0.000000
BZID-1304402214,2,0,0.000000
BZID-1304467431,2,1,80.000000
BZID-1304462688,2,1,80.000000
BZID-1304394048,2,0,0.000000
BZID-1304430856,2,0,0.000000
BZID-1304402617,2,2,160.000000
BZID-1304479409,3,1,80.000000
BZID-1304462678,1,0,0.000000
BZID-1304384916,1,0,0.000000
BZID-1304401882,2,2,215.000000
BZID-1304387167,1,0,0.000000
BZID-1304458123,4,2,1665.000000
BZID-1304350755,2,2,215.000000
BZID-1304463921,2,0,0.000000
BZID-1304416596,2,0,0.000000
BZID-1304475165,2,0,0.000000
BZID-1304436146,3,3,170.000000
BZID-1304377776,2,1,40.000000
BZID-1304376745,2,1,40.000000
BZID-1304414354,3,0,0.000000
BZID-1304353338,2,2,180.000000
BZID-1304358613,3,2,335.000000
BZID-1304430317,2,2,335.000000
BZID-1304427639,3,1,135.000000
BZID-1304385540,2,1,80.000000
BZID-1304376376,2,2,335.000000
BZID-1304376320,1,0,0.000000
BZID-1304418986,3,1,40.000000
BZID-1304461178,2,1,80.000000
BZID-1304437848,2,2,215.000000
BZID-1304436341,2,1,135.000000
BZID-1304424381,2,0,0.000000
BZID-1304390300,2,1,135.000000
BZID-1304406995,2,0,0.000000
BZID-1304363606,2,0,0.000000
BZID-1304358285,3,1,40.000000
BZID-1304421837,2,0,0.000000
BZID-1304373144,2,1,85.000000
BZID-1304436323,2,1,20.000000
BZID-1304369625,2,2,240.000000
BZID-1304410031,1,0,0.000000
BZID-1304382761,2,0,0.000000
BZID-1304405978,3,2,85.000000
BZID-1304463023,2,2,80.000000
BZID-1304420245,2,1,40.000000
BZID-1304410885,1,0,0.000000
BZID-1304375968,2,2,80.000000
BZID-1304419410,1,1,40.000000
BZID-1304406719,2,0,0.000000
BZID-1304375505,2,1,40.000000
BZID-1304411987,2,2,120.000000
BZID-1304410576,2,2,270.000000
BZID-1304464456,1,0,0.000000
BZID-1304408663,2,2,80.000000
BZID-1304423390,1,0,0.000000
BZID-1304407841,2,2,120.000000
BZID-1304419715,1,1,40.000000
BZID-1304369275,1,1,40.000000
BZID-1304388981,2,1,85.000000
BZID-1304366286,2,0,0.000000
BZID-1304429891,1,0,0.000000
BZID-1304388675,2,1,40.000000
BZID-1304470468,1,0,0.000000
BZID-1304437965,2,2,270.000000
BZID-1304415972,2,2,335.000000
BZID-1304479650,2,0,0.000000
BZID-1304461435,2,0,0.000000
BZID-1304428681,2,2,270.000000
BZID-1304387054,2,1,200.000000
BZID-1304366151,2,1,200.000000
BZID-1304611020,2,2,300.000000
BZID-1304382067,2,1,135.000000
BZID-1304391129,1,0,0.000000
BZID-1304459018,2,0,0.000000
BZID-1304450623,2,0,0.000000
BZID-1304419598,2,1,135.000000
BZID-1304466749,2,0,0.000000
BZID-1304392559,2,2,85.000000
BZID-1304603442,2,2,130.000000
BZID-1304403561,2,2,235.000000
BZID-1304357906,2,2,85.000000
BZID-1304397105,2,1,45.000000
BZID-1304610381,2,2,185.000000
BZID-1304609435,2,2,235.000000
BZID-1304415842,2,1,45.000000
BZID-1304419927,2,2,85.000000
BZID-1304352537,2,2,185.000000
BZID-1304352170,2,0,0.000000
BZID-1304355195,2,1,45.000000
BZID-1304350022,2,2,140.000000
BZID-1304357519,2,2,140.000000
BZID-1304375268,2,2,130.000000
BZID-1304389903,1,0,0.000000
BZID-1304356731,2,2,235.000000
BZID-1304425241,2,2,6695.000000
BZID-1304611304,2,1,45.000000
BZID-1304351605,2,2,85.000000
BZID-1304359537,2,1,40.000000
BZID-1304372750,2,1,45.000000
BZID-1304406271,2,1,45.000000
BZID-1304384228,1,1,40.000000
BZID-1304400661,1,1,40.000000
BZID-1304365786,2,2,130.000000
BZID-1304391874,2,1,40.000000
BZID-1304382123,2,2,125.000000
BZID-1304450641,2,1,45.000000
BZID-1304362358,2,2,130.000000
BZID-1304362580,2,2,180.000000
BZID-1304349561,2,1,45.000000
BZID-1304386110,2,2,80.000000
BZID-1304405715,1,0,0.000000
BZID-1304393657,2,2,85.000000
BZID-1304388769,2,2,80.000000
BZID-1304361302,2,2,85.000000
BZID-1304363984,1,0,0.000000
BZID-1304597629,2,2,85.000000
BZID-1304452496,3,3,85.000000
BZID-1304363865,2,2,235.000000
BZID-1304356514,2,1,45.000000
BZID-1304356605,2,1,45.000000
BZID-1304394525,2,0,0.000000
BZID-1304478932,2,2,300.000000
BZID-1304478681,2,1,135.000000
BZID-1304436545,2,0,0.000000
BZID-1304394198,2,0,0.000000
BZID-1304414353,1,0,0.000000
BZID-1304436232,2,0,0.000000
BZID-1304365310,2,2,285.000000
BZID-1304391311,2,2,160.000000
BZID-1304464743,3,2,85.000000
BZID-1304595044,2,2,180.000000
BZID-1304606474,2,2,300.000000
BZID-1304430277,2,0,0.000000
BZID-1304383475,2,2,335.000000
BZID-1304476728,2,0,0.000000
BZID-1304461719,2,0,0.000000
BZID-1304425398,2,0,0.000000
BZID-1304426110,2,2,160.000000
BZID-1304411961,2,2,215.000000
BZID-1304423649,3,3,355.000000
BZID-1304371081,2,2,270.000000
BZID-1304401327,1,0,0.000000
BZID-1304377582,1,0,0.000000
BZID-1304426524,2,1,20.000000
BZID-1304463248,2,0,0.000000
BZID-1304450323,2,1,10.000000
BZID-1304432800,2,2,40.000000
BZID-1304461315,1,0,0.000000
BZID-1304606834,3,2,90.000000
BZID-1304356300,2,0,0.000000
BZID-1304397609,2,0,0.000000
BZID-1304365147,3,2,85.000000
BZID-1304403578,3,0,0.000000
BZID-1304365045,3,2,40.000000
BZID-1304356179,3,2,65.000000
BZID-1304423251,3,2,90.000000
BZID-1304356720,3,2,50.000000
BZID-1304608547,2,2,105.000000
BZID-1304373804,3,2,85.000000
BZID-1304595059,3,0,0.000000
BZID-1304395098,3,0,0.000000
BZID-1304357901,3,2,25.000000
BZID-1304435257,1,1,435.000000
BZID-1304474888,1,0,0.000000
BZID-1304400950,1,0,0.000000
BZID-1304450256,1,0,0.000000
BZID-1304392722,2,0,0.000000
BZID-1304403319,1,1,40.000000
BZID-1304403313,1,1,40.000000
BZID-1304357831,1,0,0.000000
BZID-1304459824,1,0,0.000000
BZID-1304360363,2,0,0.000000
BZID-1304563988,2,1,100.000000
BZID-1304399844,1,0,0.000000
BZID-1304444775,2,0,0.000000
BZID-1304368746,1,0,0.000000
BZID-1304566619,1,0,0.000000
BZID-1304378971,1,0,0.000000
BZID-1304426447,1,1,45.000000
BZID-1304396962,1,1,20.000000
BZID-1304377825,2,0,0.000000
BZID-1304410180,2,1,20.000000
BZID-1304450733,2,0,0.000000
BZID-1304355744,2,2,40.000000
BZID-1304607458,2,1,20.000000
BZID-1304605843,2,2,65.000000
BZID-1304437232,2,1,20.000000
BZID-1304554816,1,0,0.000000
BZID-1304608313,2,0,0.000000
BZID-1304363320,2,0,0.000000
BZID-1304360852,1,1,100.000000
BZID-1304428177,1,1,20.000000
BZID-1304376440,1,0,0.000000
BZID-1304599522,2,2,65.000000
BZID-1304382320,2,2,40.000000
BZID-1304569432,1,0,0.000000
BZID-1304381533,2,2,90.000000
BZID-1304476872,2,2,65.000000
BZID-1304395450,1,0,0.000000
BZID-1304357977,2,0,0.000000
