businessid,calls
BZID-1304435435,1
BZID-1304384767,1
BZID-1304566758,1
BZID-1304411773,1
BZID-1304367717,1
BZID-1304377433,1
BZID-1304394084,1
BZID-1304386521,1
BZID-1304420725,1
BZID-1304397242,2
BZID-1304413162,1
BZID-1304407248,1
BZID-1304420807,1
BZID-1304403091,2
BZID-1304373424,1
BZID-1304433468,1
BZID-1304415146,1
BZID-1304402028,1
BZID-1304440304,1
BZID-1304367901,1
BZID-1304367426,1
BZID-1304597836,1
BZID-1304458276,1
BZID-1304404657,1
BZID-1304418668,1
BZID-1304393580,1
BZID-1304454301,1
BZID-1304390672,3
BZID-1304441158,1
BZID-1304400187,1
BZID-1304415774,1
BZID-1304550144,1
BZID-1304466212,1
BZID-1304353930,1
BZID-1304359904,1
BZID-1304361386,1
BZID-1304464872,1
BZID-1304416650,1
BZID-1304359064,1
BZID-1304368783,1
BZID-1304449600,1
BZID-1304362457,1
BZID-1304353077,1
BZID-1304393193,1
BZID-1304393329,1
BZID-1304422529,1
BZID-1304434150,1
BZID-1304604982,1
BZID-1304596160,1
BZID-1304383034,2
BZID-1304387185,1
BZID-1304364009,1
BZID-1304428721,1
BZID-1304408490,1
BZID-1304431270,1
BZID-1304349213,1
BZID-1304457976,1
BZID-1304368322,1
BZID-1304476847,2
BZID-1304577287,1
BZID-1304452049,1
BZID-1304559004,1
BZID-1304399867,1
BZID-1304455776,2
BZID-1304430320,1
BZID-1304371599,1
BZID-1304390351,1
BZID-1304479434,1
BZID-1304405766,1
BZID-1304387364,1
BZID-1304375877,1
BZID-1304394914,1
BZID-1304378257,1
BZID-1304386872,2
BZID-1304577323,1
BZID-1304390909,1
BZID-1304407799,1
BZID-1304460529,1
BZID-1304359535,1
BZID-1304436130,1
BZID-1304414305,1
BZID-1304405239,1
BZID-1304375821,1
BZID-1304366747,1
BZID-1304426776,1
BZID-1304475231,2
BZID-1304400809,1
BZID-1304388342,1
BZID-1304369878,1
BZID-1304379685,2
BZID-1304387841,2
BZID-1304417680,1
BZID-1304404840,2
BZID-1304469505,1
BZID-1304404601,1
BZID-1304404224,1
BZID-1304419705,1
BZID-1304365685,1
BZID-1304422710,1
BZID-1304608491,1
BZID-1304364558,1
BZID-1304436418,1
BZID-1304365540,1
BZID-1304361623,1
BZID-1304368323,1
BZID-1304568733,2
BZID-1304457112,1
BZID-1304378129,1
BZID-1304422029,1
BZID-1304446844,1
BZID-1304383654,1
BZID-1304412971,1
BZID-1304439030,1
BZID-1304538834,1
BZID-1304357994,1
BZID-1304379377,1
BZID-1304413521,1
BZID-1304437177,1
BZID-1304397282,1
BZID-1304608371,1
BZID-1304561430,1
BZID-1304428623,1
BZID-1304361959,1
BZID-1304430841,1
BZID-1304374773,1
BZID-1304415313,2
BZID-1304382314,1
BZID-1304411197,1
BZID-1304373076,1
BZID-1304409528,1
BZID-1304458930,1
BZID-1304430779,1
BZID-1304361149,1
BZID-1304349240,2
BZID-1304377136,2
BZID-1304410453,1
BZID-1304377821,1
BZID-1304383523,1
BZID-1304362435,1
BZID-1304436982,1
BZID-1304404281,1
BZID-1304466606,1
BZID-1304434246,1
BZID-1304428201,1
BZID-1304396238,1
BZID-1304461619,1
BZID-1304424955,1
BZID-1304394758,1
BZID-1304439747,1
BZID-1304408190,1
BZID-1304419359,1
BZID-1304440238,1
BZID-1304372932,1
BZID-1304400719,1
BZID-1304414587,1
BZID-1304358698,1
BZID-1304425366,2
BZID-1304412108,1
BZID-1304422535,1
BZID-1304436105,1
BZID-1304401225,1
BZID-1304547926,1
BZID-1304551332,1
BZID-1304391764,1
BZID-1304380872,1
BZID-1304389982,1
BZID-1304406457,1
BZID-1304407620,2
BZID-1304368141,1
BZID-1304411182,1
BZID-1304412496,1
BZID-1304473193,1
BZID-1304414759,1
BZID-1304405031,4
BZID-1304427861,1
BZID-1304408328,1
BZID-1304353725,1
BZID-1304419671,1
BZID-1304451127,1
BZID-1304429588,2
BZID-1304423789,2
BZID-1304607022,1
BZID-1304387832,1
BZID-1304425176,1
BZID-1304358811,1
BZID-1304440821,1
BZID-1304477931,1
BZID-1304407546,1
BZID-1304374822,1
BZID-1304421765,1
BZID-1304367517,1
BZID-1304601037,1
BZID-1304405759,1
BZID-1304598511,1
BZID-1304596738,1
BZID-1304368288,1
BZID-1304609732,1
BZID-1304453715,1
BZID-1304421755,1
BZID-1304447964,1
BZID-1304550677,1
BZID-1304409393,2
BZID-1304369503,1
BZID-1304418332,1
BZID-1304375493,1
BZID-1304384251,1
BZID-1304393621,1
BZID-1304369991,1
BZID-1304350232,1
BZID-1304563367,1
BZID-1304372246,1
BZID-1304407115,1
BZID-1304424408,2
BZID-1304450318,1
BZID-1304472807,1
BZID-1304439910,1
BZID-1304431683,1
BZID-1304412425,1
BZID-1304470700,1
BZID-1304394416,1
BZID-1304357755,1
BZID-1304462203,1
BZID-1304424255,1
BZID-1304433083,1
BZID-1304403067,1
BZID-1304578321,2
BZID-1304547399,1
BZID-1304391876,1
BZID-1304425215,1
BZID-1304424402,1
BZID-1304446616,1
BZID-1304362747,1
BZID-1304465787,1
BZID-1304398419,1
BZID-1304446965,1
BZID-1304596351,1
BZID-1304435756,1
BZID-1304408104,1
BZID-1304417655,1
BZID-1304457812,1
BZID-1304361726,1
BZID-1304359549,1
BZID-1304396598,1
BZID-1304413625,1
BZID-1304446118,1
BZID-1304363857,1
BZID-1304443570,1
BZID-1304444434,1
BZID-1304439122,1
BZID-1304605296,1
BZID-1304450955,1
BZID-1304371900,1
BZID-1304437802,1
BZID-1304413427,1
BZID-1304464167,1
BZID-1304469957,1
BZID-1304394299,1
BZID-1304388312,1
BZID-1304454762,1
BZID-1304431658,1
BZID-1304362889,1
BZID-1304414119,1
BZID-1304350009,1
BZID-1304596177,1
BZID-1304453798,1
BZID-1304445774,1
BZID-1304375963,1
BZID-1304599336,1
BZID-1304598556,1
BZID-1304469454,1
BZID-1304411116,1
BZID-1304386723,1
BZID-1304416114,1
BZID-1304403228,1
BZID-1304436741,1
BZID-1304431064,1
BZID-1304429576,1
BZID-1304457801,1
BZID-1304407798,1
BZID-1304568192,1
BZID-1304548641,1
BZID-1304545927,1
BZID-1304531363,1
BZID-1304426891,1
BZID-1304383767,1
BZID-1304390468,4
BZID-1304388521,22
BZID-1304391125,1
BZID-1304456599,2
BZID-1304447738,1
BZID-1304392004,3
BZID-1304421714,2
BZID-1304362913,2
BZID-1304470009,2
BZID-1304379599,1
BZID-1304419233,1
BZID-1304420984,13
BZID-1304372509,1
BZID-1304478664,3
BZID-1304396091,8
BZID-1304477917,1
BZID-1304460436,20
BZID-1304404287,3
BZID-1304397645,2
BZID-1304361327,5
BZID-1304460453,4
BZID-1304397783,8
BZID-1304397087,1
BZID-1304437773,1
BZID-1304610599,23
BZID-1304445390,1
BZID-1304417993,1
BZID-1304438447,1
BZID-1304437189,1
BZID-1304436022,1
BZID-1304408005,1
BZID-1304367002,26
BZID-1304400927,46
BZID-1304424925,2
BZID-1304596164,1
BZID-1304396294,12
BZID-1304393712,12
BZID-1304375094,1
BZID-1304426825,1
BZID-1304385328,7
BZID-1304378981,2
BZID-1304358850,11
BZID-1304399358,6
BZID-1304471118,1
BZID-1304397671,2
BZID-1304381325,9
BZID-1304411549,1
BZID-1304435760,11
BZID-1304606419,3
BZID-1304370009,1
BZID-1304407257,4
BZID-1304597887,11
BZID-1304435603,5
BZID-1304392128,5
BZID-1304354525,9
BZID-1304458718,8
BZID-1304377361,1
BZID-1304462075,3
BZID-1304577556,1
BZID-1304597229,1
BZID-1304351081,7
BZID-1304416028,1
BZID-1304424105,6
BZID-1304413706,1
BZID-1304598837,23
BZID-1304438166,3
BZID-1304477580,1
BZID-1304429751,2
BZID-1304426671,2
BZID-1304597303,2
BZID-1304421810,1
BZID-1304436856,6
BZID-1304559584,4
BZID-1304609803,1
BZID-1304568696,1
BZID-1304598122,7
BZID-1304416284,3
BZID-1304367007,1
BZID-1304436579,12
BZID-1304396302,5
BZID-1304456084,1
BZID-1304432859,3
BZID-1304434914,2
BZID-1304397009,3
BZID-1304463201,5
BZID-1304458362,8
BZID-1304459450,1
BZID-1304409494,10
BZID-1304377660,6
BZID-1304364415,3
BZID-1304459334,5
BZID-1304434153,1
BZID-1304611121,1
BZID-1304466708,1
BZID-1304408700,9
BZID-1304453810,3
BZID-1304415664,1
BZID-1304416608,1
BZID-1304424454,1
BZID-1304437147,3
BZID-1304379013,3
BZID-1304447027,6
BZID-1304435858,3
BZID-1304463281,4
BZID-1304392628,13
BZID-1304460797,7
BZID-1304429829,7
BZID-1304451366,1
BZID-1304401258,8
BZID-1304577185,1
BZID-1304414728,6
BZID-1304557071,1
BZID-1304462281,5
BZID-1304426983,2
BZID-1304467561,1
BZID-1304377372,1
BZID-1304367417,2
BZID-1304420016,2
BZID-1304406736,4
BZID-1304453709,6
BZID-1304393147,2
BZID-1304408234,7
BZID-1304476433,2
BZID-1304393738,4
BZID-1304557733,2
BZID-1304381781,6
BZID-1304356257,1
BZID-1304576545,6
BZID-1304372462,11
BZID-1304432249,1
BZID-1304429714,5
BZID-1304606465,11
BZID-1304415181,2
BZID-1304407668,1
BZID-1304427697,6
BZID-1304386354,1
BZID-1304354164,1
BZID-1304442731,2
BZID-1304373889,4
BZID-1304412550,4
BZID-1304437447,5
BZID-1304429141,1
BZID-1304570066,1
BZID-1304460606,24
BZID-1304372459,7
BZID-1304600571,1
BZID-1304444555,2
BZID-1304465594,4
BZID-1304437806,4
BZID-1304370808,11
BZID-1304376209,9
BZID-1304369800,1
BZID-1304440802,6
BZID-1304475903,2
BZID-1304557454,15
BZID-1304389044,1
BZID-1304437879,5
BZID-1304438380,11
BZID-1304395396,10
BZID-1304407286,3
BZID-1304353234,2
BZID-1304465699,2
BZID-1304430507,2
BZID-1304433907,1
BZID-1304438591,4
BZID-1304607686,1
BZID-1304423478,1
BZID-1304605997,1
BZID-1304422934,2
BZID-1304423288,5
BZID-1304430926,7
BZID-1304354365,1
BZID-1304460664,14
BZID-1304420274,1
BZID-1304414653,5
BZID-1304387750,2
BZID-1304365280,3
BZID-1304419018,1
BZID-1304427042,11
BZID-1304590343,2
BZID-1304385550,3
BZID-1304472648,1
BZID-1304380803,1
BZID-1304357269,2
BZID-1304467831,1
BZID-1304424425,16
BZID-1304415923,2
BZID-1304418338,1
BZID-1304436660,5
BZID-1304352759,3
BZID-1304420387,1
BZID-1304457562,3
BZID-1304424502,5
BZID-1304360589,3
BZID-1304356669,1
BZID-1304449058,2
BZID-1304381527,14
BZID-1304390642,2
BZID-1304438767,3
BZID-1304387343,5
BZID-1304405921,1
BZID-1304479501,4
BZID-1304370987,1
BZID-1304480100,4
BZID-1304365242,1
BZID-1304472064,2
BZID-1304362390,4
BZID-1304457974,1
BZID-1304469026,3
BZID-1304605165,2
BZID-1304365258,1
BZID-1304422568,3
BZID-1304404331,1
BZID-1304608819,1
BZID-1304461633,6
BZID-1304430117,5
BZID-1304469559,1
BZID-1304559373,8
BZID-1304463377,4
BZID-1304380464,15
BZID-1304456086,1
BZID-1304608064,5
BZID-1304548128,2
BZID-1304372951,4
BZID-1304422614,1
BZID-1304365322,6
BZID-1304436716,2
BZID-1304446496,2
BZID-1304422660,10
BZID-1304416176,7
BZID-1304398122,5
BZID-1304378348,6
BZID-1304457057,3
BZID-1304541207,1
BZID-1304373044,1
BZID-1304425454,1
BZID-1304418559,1
BZID-1304364331,3
BZID-1304563996,14
BZID-1304446278,2
BZID-1304610361,1
BZID-1304366387,2
BZID-1304544093,4
BZID-1304389401,1
BZID-1304450759,2
BZID-1304552740,1
BZID-1304435797,2
BZID-1304598986,6
BZID-1304446263,11
BZID-1304386745,3
BZID-1304478201,2
BZID-1304419308,7
BZID-1304426944,2
BZID-1304376762,5
BZID-1304610655,2
BZID-1304467940,1
BZID-1304421856,3
BZID-1304479445,3
BZID-1304459724,1
BZID-1304423945,7
BZID-1304424027,2
BZID-1304397018,1
BZID-1304387695,1
BZID-1304396352,11
BZID-1304544352,3
BZID-1304574523,1
BZID-1304610734,1
BZID-1304475427,2
BZID-1304350240,1
BZID-1304413983,1
BZID-1304474545,3
BZID-1304402064,4
BZID-1304604431,2
BZID-1304417004,4
BZID-1304428043,6
BZID-1304610020,3
BZID-1304414202,5
BZID-1304598248,1
BZID-1304478461,1
BZID-1304408227,13
BZID-1304430530,1
BZID-1304384367,1
BZID-1304384430,2
BZID-1304350929,3
BZID-1304477785,1
BZID-1304415096,2
BZID-1304463379,2
BZID-1304427735,3
BZID-1304442793,1
BZID-1304379462,1
BZID-1304599401,1
BZID-1304373681,1
BZID-1304361798,2
BZID-1304430177,1
BZID-1304461568,1
BZID-1304381030,1
BZID-1304382987,1
BZID-1304457354,1
BZID-1304349243,1
BZID-1304448150,6
BZID-1304435239,9
BZID-1304374634,1
BZID-1304409816,2
BZID-1304379523,3
BZID-1304394851,4
BZID-1304433640,1
BZID-1304380669,2
BZID-1304441572,5
BZID-1304425089,1
BZID-1304465377,2
BZID-1304387641,6
BZID-1304375950,7
BZID-1304608271,6
BZID-1304422443,1
BZID-1304352807,1
BZID-1304353943,2
BZID-1304423783,7
BZID-1304467476,2
BZID-1304561183,3
BZID-1304430472,8
BZID-1304559434,1
BZID-1304355678,1
BZID-1304436989,1
BZID-1304353672,2
BZID-1304431383,1
BZID-1304433651,1
BZID-1304380446,1
BZID-1304412934,2
BZID-1304352110,3
BZID-1304472673,3
BZID-1304391735,1
BZID-1304459490,1
BZID-1304353156,3
BZID-1304436566,3
BZID-1304367443,1
BZID-1304422759,1
BZID-1304383421,4
BZID-1304461855,2
BZID-1304438561,2
BZID-1304385225,2
BZID-1304439228,2
BZID-1304437080,1
BZID-1304401147,3
BZID-1304394972,2
BZID-1304414139,5
BZID-1304606996,7
BZID-1304383502,4
BZID-1304356961,7
BZID-1304603663,2
BZID-1304410852,1
BZID-1304363791,4
BZID-1304603596,2
BZID-1304457465,5
BZID-1304460665,2
BZID-1304463964,1
BZID-1304370589,3
BZID-1304560442,5
BZID-1304404932,10
BZID-1304369519,1
BZID-1304476147,5
BZID-1304375703,2
BZID-1304391830,1
BZID-1304417179,1
BZID-1304457766,11
BZID-1304449095,6
BZID-1304416251,1
BZID-1304362988,1
BZID-1304412811,15
BZID-1304351123,1
BZID-1304421798,3
BZID-1304395181,1
BZID-1304362941,6
BZID-1304404423,1
BZID-1304395354,2
BZID-1304450913,5
BZID-1304428375,1
BZID-1304434935,1
BZID-1304464523,4
BZID-1304388036,4
BZID-1304385061,19
BZID-1304368811,4
BZID-1304605438,6
BZID-1304373965,8
BZID-1304421016,1
BZID-1304370652,4
BZID-1304359299,3
BZID-1304421056,4
BZID-1304397551,1
BZID-1304432854,1
BZID-1304548776,2
BZID-1304395938,2
BZID-1304377205,1
BZID-1304380186,5
BZID-1304368117,4
BZID-1304561663,3
BZID-1304413444,1
BZID-1304398900,2
BZID-1304416716,1
BZID-1304370526,3
BZID-1304438178,2
BZID-1304392007,1
BZID-1304610522,1
BZID-1304355512,1
BZID-1304471493,2
BZID-1304460722,2
BZID-1304419482,1
BZID-1304467154,2
BZID-1304352225,1
BZID-1304369418,1
BZID-1304477160,2
BZID-1304407006,1
BZID-1304458590,2
BZID-1304456715,2
BZID-1304595715,2
BZID-1304411694,10
BZID-1304395710,5
BZID-1304459409,1
BZID-1304416296,3
BZID-1304462787,4
BZID-1304356327,3
BZID-1304473707,2
BZID-1304417878,2
BZID-1304356446,1
BZID-1304590392,1
BZID-1304398316,2
BZID-1304402685,1
BZID-1304420091,4
BZID-1304460630,3
BZID-1304395774,1
BZID-1304432296,1
BZID-1304389257,1
BZID-1304357805,2
BZID-1304409476,11
BZID-1304456867,1
BZID-1304410466,1
BZID-1304447552,3
BZID-1304436719,8
BZID-1304431379,2
BZID-1304470379,3
BZID-1304363828,9
BZID-1304376859,2
BZID-1304390743,2
BZID-1304449907,1
BZID-1304408709,1
BZID-1304431039,3
BZID-1304477142,2
BZID-1304470219,6
BZID-1304407996,9
BZID-1304357942,1
BZID-1304401638,1
BZID-1304350926,3
BZID-1304598481,5
BZID-1304428816,1
BZID-1304408981,5
BZID-1304380033,5
BZID-1304400361,2
BZID-1304403570,1
BZID-1304440525,1
BZID-1304604806,1
BZID-1304396972,6
BZID-1304371739,4
BZID-1304370287,4
BZID-1304420477,2
BZID-1304456195,1
BZID-1304596621,1
BZID-1304373128,6
BZID-1304413423,3
BZID-1304394462,1
BZID-1304424216,9
BZID-1304356896,1
BZID-1304562075,8
BZID-1304409825,1
BZID-1304444684,1
BZID-1304450006,1
BZID-1304465003,1
BZID-1304399482,1
BZID-1304437175,4
BZID-1304411986,2
BZID-1304429849,2
BZID-1304459447,4
BZID-1304549536,1
BZID-1304466446,2
BZID-1304374890,1
BZID-1304465847,2
BZID-1304433943,3
BZID-1304417875,1
BZID-1304435198,1
BZID-1304416549,1
BZID-1304437852,4
BZID-1304353553,3
BZID-1304390310,1
BZID-1304370832,10
BZID-1304457449,1
BZID-1304460014,2
BZID-1304595076,1
BZID-1304610272,1
BZID-1304597001,1
BZID-1304469019,3
BZID-1304446660,3
BZID-1304394975,1
BZID-1304376172,3
BZID-1304447839,1
BZID-1304451539,1
BZID-1304429245,4
BZID-1304407719,1
BZID-1304420923,1
BZID-1304435715,1
BZID-1304377494,2
BZID-1304355394,2
BZID-1304472670,2
BZID-1304422709,1
BZID-1304380342,1
BZID-1304388136,9
BZID-1304409496,1
BZID-1304402652,9
BZID-1304426827,1
BZID-1304562288,5
BZID-1304349627,4
BZID-1304474118,1
BZID-1304408520,1
BZID-1304433462,1
BZID-1304604792,6
BZID-1304408255,7
BZID-1304415477,2
BZID-1304457804,1
BZID-1304373162,1
BZID-1304438610,7
BZID-1304351771,2
BZID-1304411111,4
BZID-1304352091,1
BZID-1304350844,3
BZID-1304359115,4
BZID-1304568133,1
BZID-1304438924,1
BZID-1304467367,2
BZID-1304375735,2
BZID-1304357981,2
BZID-1304431007,1
BZID-1304438717,4
BZID-1304374265,3
BZID-1304418504,3
BZID-1304467293,1
BZID-1304449104,5
BZID-1304606666,13
BZID-1304385880,2
BZID-1304418992,6
BZID-1304403523,3
BZID-1304458743,5
BZID-1304383642,4
BZID-1304414731,2
BZID-1304379475,4
BZID-1304565572,1
BZID-1304434122,2
BZID-1304438672,5
BZID-1304382773,2
BZID-1304466772,6
BZID-1304471731,2
BZID-1304359279,1
BZID-1304463879,1
BZID-1304445147,7
BZID-1304394764,2
BZID-1304386034,1
BZID-1304442686,1
BZID-1304351354,2
BZID-1304453697,2
BZID-1304387393,2
BZID-1304360034,3
BZID-1304471849,3
BZID-1304370925,4
BZID-1304405565,3
BZID-1304422053,1
BZID-1304463678,3
BZID-1304383685,4
BZID-1304394220,1
BZID-1304360645,2
BZID-1304412482,3
BZID-1304428370,1
BZID-1304461560,4
BZID-1304459011,3
BZID-1304402391,4
BZID-1304459074,1
BZID-1304379757,11
BZID-1304462482,5
BZID-1304436181,1
BZID-1304609186,1
BZID-1304400795,11
BZID-1304420996,1
BZID-1304449336,2
BZID-1304435995,1
BZID-1304458194,1
BZID-1304384177,9
BZID-1304569766,2
BZID-1304359340,3
BZID-1304387822,1
BZID-1304415255,2
BZID-1304355032,2
BZID-1304365548,1
BZID-1304412031,2
BZID-1304471379,3
BZID-1304386095,8
BZID-1304409495,1
BZID-1304386121,1
BZID-1304416942,1
BZID-1304392742,3
BZID-1304370531,1
BZID-1304459752,2
BZID-1304370319,1
BZID-1304392977,1
BZID-1304431518,1
BZID-1304414696,4
BZID-1304476795,3
BZID-1304447367,1
BZID-1304435300,1
BZID-1304408151,1
BZID-1304432552,1
BZID-1304603745,1
BZID-1304603913,2
BZID-1304551758,2
BZID-1304423115,2
BZID-1304598522,7
BZID-1304609452,1
BZID-1304457760,1
BZID-1304423753,3
BZID-1304406833,4
BZID-1304607996,1
BZID-1304395188,1
BZID-1304379334,2
BZID-1304604832,2
BZID-1304373994,1
BZID-1304463188,5
BZID-1304607760,8
BZID-1304360113,2
BZID-1304416338,2
BZID-1304609799,3
BZID-1304438953,1
BZID-1304381216,1
BZID-1304414377,1
BZID-1304478727,4
BZID-1304604716,2
BZID-1304443847,4
BZID-1304445425,1
BZID-1304453871,1
BZID-1304435285,3
BZID-1304443344,1
BZID-1304474632,1
BZID-1304538658,4
BZID-1304382208,2
BZID-1304410863,1
BZID-1304376934,2
BZID-1304473191,2
BZID-1304432863,1
BZID-1304377034,1
BZID-1304596862,1
BZID-1304405814,4
BZID-1304479440,2
BZID-1304413188,8
BZID-1304429433,4
BZID-1304363543,6
BZID-1304475426,1
BZID-1304439925,2
BZID-1304388333,2
BZID-1304376864,2
BZID-1304409482,1
BZID-1304416413,1
BZID-1304468614,2
BZID-1304463199,3
BZID-1304416031,3
BZID-1304473928,1
BZID-1304551795,1
BZID-1304388619,1
BZID-1304609758,3
BZID-1304387753,1
BZID-1304419376,5
BZID-1304368741,2
BZID-1304424899,1
BZID-1304465198,1
BZID-1304435251,1
BZID-1304417374,4
BZID-1304414304,4
BZID-1304403841,3
BZID-1304383737,3
BZID-1304469075,1
BZID-1304459300,6
BZID-1304604027,1
BZID-1304466707,1
BZID-1304469387,3
BZID-1304406482,7
BZID-1304394726,1
BZID-1304360127,1
BZID-1304474103,1
BZID-1304402579,2
BZID-1304357096,2
BZID-1304443667,2
BZID-1304446257,1
BZID-1304377731,1
BZID-1304410417,1
BZID-1304425093,5
BZID-1304460853,2
BZID-1304408145,2
BZID-1304404386,3
BZID-1304399021,3
BZID-1304439167,1
BZID-1304378024,1
BZID-1304610587,1
BZID-1304413140,2
BZID-1304441975,1
BZID-1304429345,2
BZID-1304425407,1
BZID-1304458814,2
BZID-1304364605,1
BZID-1304542312,2
BZID-1304431968,1
BZID-1304449530,1
BZID-1304531331,1
BZID-1304435444,2
BZID-1304408189,2
BZID-1304380547,3
BZID-1304389043,2
BZID-1304438785,1
BZID-1304439001,2
BZID-1304479772,2
BZID-1304545190,2
BZID-1304410839,1
BZID-1304410963,2
BZID-1304435856,1
BZID-1304439272,5
BZID-1304433181,1
BZID-1304427450,1
BZID-1304380021,1
BZID-1304451224,3
BZID-1304569455,1
BZID-1304609389,2
BZID-1304383790,4
BZID-1304425609,2
BZID-1304359248,1
BZID-1304410549,4
BZID-1304424021,2
BZID-1304425858,2
BZID-1304379709,2
BZID-1304476672,2
BZID-1304355433,3
BZID-1304378278,2
BZID-1304461456,4
BZID-1304397752,2
BZID-1304595241,2
BZID-1304352744,2
BZID-1304401049,1
BZID-1304568139,4
BZID-1304360092,2
BZID-1304379716,4
BZID-1304364086,2
BZID-1304372800,1
BZID-1304436259,2
BZID-1304423177,1
BZID-1304456274,2
BZID-1304458459,2
BZID-1304413154,2
BZID-1304390602,2
BZID-1304427184,2
BZID-1304393975,1
BZID-1304458750,1
BZID-1304350486,2
BZID-1304431514,4
BZID-1304408406,1
BZID-1304398868,5
BZID-1304389601,1
BZID-1304441166,1
BZID-1304529966,1
BZID-1304384951,2
BZID-1304439027,2
BZID-1304372138,3
BZID-1304392774,2
BZID-1304440008,2
BZID-1304353839,1
BZID-1304419853,1
BZID-1304365635,1
BZID-1304360156,3
BZID-1304475904,2
BZID-1304380031,1
BZID-1304377535,1
BZID-1304377021,1
BZID-1304446781,6
BZID-1304608189,3
BZID-1304352953,1
BZID-1304599351,1
BZID-1304438081,1
BZID-1304432126,2
BZID-1304428352,1
BZID-1304439960,2
BZID-1304407369,1
BZID-1304385123,1
BZID-1304423713,1
BZID-1304384162,1
BZID-1304374210,3
BZID-1304444657,1
BZID-1304464725,1
BZID-1304363773,4
BZID-1304417815,3
BZID-1304437801,2
BZID-1304371998,2
BZID-1304417640,1
BZID-1304449750,1
BZID-1304435782,4
BZID-1304384164,1
BZID-1304352574,2
BZID-1304410848,2
BZID-1304418216,1
BZID-1304410006,5
BZID-1304402954,3
BZID-1304396865,4
BZID-1304446541,1
BZID-1304449110,2
BZID-1304420592,2
BZID-1304388194,4
BZID-1304606941,2
BZID-1304403963,1
BZID-1304394212,1
BZID-1304372271,1
BZID-1304466717,3
BZID-1304434777,2
BZID-1304378982,1
BZID-1304425766,1
BZID-1304390772,2
BZID-1304362558,3
BZID-1304372849,1
BZID-1304595688,2
BZID-1304465024,1
BZID-1304470022,1
BZID-1304440415,2
BZID-1304424746,1
BZID-1304473138,1
BZID-1304443643,1
BZID-1304381784,1
BZID-1304377621,1
BZID-1304403967,1
BZID-1304379229,2
BZID-1304396919,1
BZID-1304431037,1
BZID-1304478758,2
BZID-1304600120,4
BZID-1304395489,3
BZID-1304416965,2
BZID-1304434127,1
BZID-1304411212,2
BZID-1304426408,2
BZID-1304429532,4
BZID-1304479936,3
BZID-1304368589,4
BZID-1304423998,4
BZID-1304355806,2
BZID-1304389788,1
BZID-1304365121,1
BZID-1304441078,1
BZID-1304575329,3
BZID-1304608212,1
BZID-1304550918,1
BZID-1304378255,4
BZID-1304401521,1
BZID-1304398290,1
BZID-1304465266,1
BZID-1304453222,1
BZID-1304385626,2
BZID-1304404107,1
BZID-1304409058,1
BZID-1304403843,1
BZID-1304596449,1
BZID-1304554690,5
BZID-1304397911,2
BZID-1304476683,3
BZID-1304383021,3
BZID-1304349557,1
BZID-1304606577,1
BZID-1304351702,1
BZID-1304479334,1
BZID-1304610800,1
BZID-1304438266,3
BZID-1304596516,1
BZID-1304363121,3
BZID-1304414113,1
BZID-1304598701,3
BZID-1304385231,3
BZID-1304425571,1
BZID-1304407129,6
BZID-1304399863,2
BZID-1304397020,3
BZID-1304597953,1
BZID-1304544223,1
BZID-1304422567,6
BZID-1304446019,2
BZID-1304415895,1
BZID-1304465871,1
BZID-1304406627,2
BZID-1304520237,2
BZID-1304461618,3
BZID-1304372390,2
BZID-1304378121,1
BZID-1304424111,3
BZID-1304396265,1
BZID-1304395626,1
BZID-1304362714,2
BZID-1304378071,2
BZID-1304357739,1
BZID-1304392208,1
BZID-1304394498,1
BZID-1304426480,3
BZID-1304377199,2
BZID-1304474443,1
BZID-1304364663,1
BZID-1304419038,1
BZID-1304406634,8
BZID-1304467854,3
BZID-1304460592,3
BZID-1304362928,1
BZID-1304365297,5
BZID-1304595714,4
BZID-1304402939,1
BZID-1304426156,2
BZID-1304391768,1
BZID-1304380282,1
BZID-1304466785,3
BZID-1304391143,2
BZID-1304420866,4
BZID-1304376765,3
BZID-1304436019,2
BZID-1304389536,3
BZID-1304415323,1
BZID-1304411718,2
BZID-1304437164,7
BZID-1304402545,1
BZID-1304354338,1
BZID-1304383280,10
BZID-1304415077,2
BZID-1304436018,4
BZID-1304607903,1
BZID-1304437006,1
BZID-1304429474,1
BZID-1304419596,1
BZID-1304395687,1
BZID-1304376245,1
BZID-1304360522,2
BZID-1304569589,1
