businessid,total_visits
BZID-1304393149,6
BZID-1304428177,1
BZID-1304427243,1
BZID-1304367015,3
BZID-1304397717,1
BZID-1304606349,2
BZID-1304438327,4
BZID-1304397695,2
BZID-1304426691,1
BZID-1304595616,1
BZID-1304400617,2
BZID-1304388553,2
BZID-1304423392,1
BZID-1304425226,1
BZID-1304608679,3
BZID-1304462336,1
BZID-1304423961,1
BZID-1304416791,3
BZID-1304378238,1
BZID-1304395207,1
BZID-1304386781,2
BZID-1304411545,2
BZID-1304372119,1
BZID-1304390345,2
BZID-1304479770,2
BZID-1304390769,1
BZID-1304387796,3
BZID-1304407886,2
BZID-1304386996,2
BZID-1304396633,2
BZID-1304424884,1
BZID-1304358345,3
BZID-1304412734,3
BZID-1304430740,1
BZID-1304400555,1
BZID-1304460885,1
BZID-1304604910,2
BZID-1304384716,2
BZID-1304425923,1
BZID-1304351948,2
BZID-1304377097,1
BZID-1304407481,3
BZID-1304461315,5
BZID-1304418199,1
BZID-1304430484,1
BZID-1304374442,1
BZID-1304426524,3
BZID-1304443726,3
BZID-1304376616,1
BZID-1304411008,5
BZID-1304392514,2
BZID-1304429697,2
BZID-1304380977,2
BZID-1304430087,1
BZID-1304475024,1
BZID-1304469115,2
BZID-1304479277,1
BZID-1304456137,2
BZID-1304388575,1
BZID-1304393308,2
BZID-1304390400,1
BZID-1304408927,1
BZID-1304417482,2
BZID-1304349395,2
BZID-1304600608,2
BZID-1304595789,2
BZID-1304400913,1
BZID-1304461869,5
BZID-1304410785,2
BZID-1304414803,1
BZID-1304605684,2
BZID-1304365630,4
BZID-1304407609,1
BZID-1304438696,3
BZID-1304464620,5
BZID-1304440379,1
BZID-1304565052,1
BZID-1304416119,1
BZID-1304411710,1
BZID-1304381167,3
BZID-1304391624,3
BZID-1304408943,3
BZID-1304371892,1
BZID-1304464535,1
BZID-1304398270,1
BZID-1304350176,2
BZID-1304375755,1
BZID-1304403539,4
BZID-1304367917,2
BZID-1304385376,3
BZID-1304408287,1
BZID-1304426687,1
BZID-1304424733,3
BZID-1304376998,1
BZID-1304607043,3
BZID-1304450741,1
BZID-1304386967,1
BZID-1304449749,3
BZID-1304474807,4
BZID-1304406169,2
BZID-1304415691,1
BZID-1304375872,2
BZID-1304379468,2
BZID-1304374574,1
BZID-1304429427,1
BZID-1304416006,3
BZID-1304426828,3
BZID-1304367604,1
BZID-1304422031,1
BZID-1304359659,2
BZID-1304456798,1
BZID-1304606008,3
BZID-1304605819,1
BZID-1304383604,1
BZID-1304366017,2
BZID-1304478991,3
BZID-1304596447,1
BZID-1304474403,1
BZID-1304411196,1
BZID-1304419815,2
BZID-1304383708,1
BZID-1304388197,1
BZID-1304391616,1
BZID-1304429583,2
BZID-1304372182,2
BZID-1304442950,1
BZID-1304419714,2
BZID-1304383649,1
BZID-1304381346,2
BZID-1304364679,3
BZID-1304426518,1
BZID-1304402899,1
BZID-1304382747,1
BZID-1304381770,2
BZID-1304412498,1
BZID-1304442161,3
BZID-1304460807,2
BZID-1304418295,4
BZID-1304359647,2
BZID-1304398196,4
BZID-1304604009,2
BZID-1304385633,2
BZID-1304406896,2
BZID-1304420202,1
BZID-1304365808,1
BZID-1304390053,2
BZID-1304414776,1
BZID-1304397504,3
BZID-1304376040,2
BZID-1304447391,2
BZID-1304386612,4
BZID-1304419874,1
BZID-1304368129,4
BZID-1304385940,5
BZID-1304562243,2
BZID-1304395625,3
BZID-1304475258,3
BZID-1304393028,2
BZID-1304399373,1
BZID-1304450744,2
BZID-1304426395,1
BZID-1304479024,3
BZID-1304420044,1
BZID-1304607929,2
BZID-1304357453,1
BZID-1304466853,3
BZID-1304554119,1
BZID-1304395386,1
BZID-1304413051,2
BZID-1304410044,1
BZID-1304359977,2
BZID-1304350062,1
BZID-1304412016,3
BZID-1304371785,2
BZID-1304567583,3
BZID-1304374597,3
BZID-1304456045,2
BZID-1304415569,2
BZID-1304411839,3
BZID-1304459086,2
BZID-1304415508,2
BZID-1304351708,3
BZID-1304415860,1
BZID-1304447774,3
BZID-1304443701,1
BZID-1304466974,1
BZID-1304404366,1
BZID-1304422739,1
BZID-1304425019,1
BZID-1304459034,1
BZID-1304477827,2
BZID-1304427651,1
BZID-1304392035,1
BZID-1304396002,2
BZID-1304419181,4
BZID-1304400256,3
BZID-1304387623,1
BZID-1304385358,3
BZID-1304401116,1
BZID-1304390601,1
BZID-1304417997,3
BZID-1304360317,3
BZID-1304410523,1
BZID-1304410391,1
BZID-1304396208,1
BZID-1304395076,3
BZID-1304405081,2
BZID-1304359222,2
BZID-1304444461,3
BZID-1304438369,3
BZID-1304456073,1
BZID-1304377401,2
BZID-1304368807,3
BZID-1304429947,2
BZID-1304377407,4
BZID-1304404417,2
BZID-1304420932,2
BZID-1304417234,4
BZID-1304420826,1
BZID-1304362838,2
BZID-1304376967,1
BZID-1304605399,2
BZID-1304352786,1
BZID-1304368183,2
BZID-1304407866,1
BZID-1304477167,2
BZID-1304435708,1
BZID-1304418466,1
BZID-1304430797,2
BZID-1304598147,1
BZID-1304473313,2
BZID-1304479515,1
BZID-1304358981,2
BZID-1304428780,1
BZID-1304396854,1
BZID-1304609226,1
BZID-1304391801,2
BZID-1304421762,2
BZID-1304417675,1
BZID-1304423639,1
BZID-1304408983,1
BZID-1304386160,3
BZID-1304449005,3
BZID-1304382867,5
BZID-1304360188,1
BZID-1304605271,1
BZID-1304418517,1
BZID-1304398732,2
BZID-1304358983,2
BZID-1304398871,2
BZID-1304356441,1
BZID-1304404673,1
BZID-1304401387,1
BZID-1304407581,1
BZID-1304365658,1
BZID-1304367409,1
BZID-1304390563,3
BZID-1304398201,4
BZID-1304380025,2
BZID-1304450637,1
BZID-1304361384,1
BZID-1304429626,2
BZID-1304436640,2
BZID-1304410953,2
BZID-1304443531,1
BZID-1304478779,1
BZID-1304434570,2
BZID-1304419938,2
BZID-1304405973,1
BZID-1304397654,3
BZID-1304373486,3
BZID-1304430453,1
BZID-1304372029,1
BZID-1304458165,3
BZID-1304364795,2
BZID-1304363627,1
BZID-1304395411,4
BZID-1304392765,5
BZID-1304430249,2
BZID-1304603236,1
BZID-1304360122,3
BZID-1304382230,1
BZID-1304465991,5
BZID-1304418953,2
BZID-1304415482,1
BZID-1304365578,1
BZID-1304384900,1
BZID-1304422218,1
BZID-1304364960,2
BZID-1304407282,1
BZID-1304433735,3
BZID-1304349455,3
BZID-1304383284,1
BZID-1304395016,1
BZID-1304417190,3
BZID-1304406544,1
BZID-1304409729,3
BZID-1304356439,2
BZID-1304418278,2
BZID-1304405886,4
BZID-1304405961,2
BZID-1304379037,2
BZID-1304357208,2
BZID-1304459325,3
BZID-1304375673,2
BZID-1304429983,2
BZID-1304412124,1
BZID-1304392532,3
BZID-1304373736,2
BZID-1304429331,1
BZID-1304414386,1
BZID-1304352690,2
BZID-1304410878,1
BZID-1304369295,5
BZID-1304426958,3
BZID-1304412940,2
BZID-1304412827,1
BZID-1304409577,2
BZID-1304376775,3
BZID-1304473587,2
BZID-1304420353,3
BZID-1304408320,6
BZID-1304384313,2
BZID-1304604912,1
BZID-1304353199,1
BZID-1304418869,1
BZID-1304416651,1
BZID-1304462046,1
BZID-1304375516,2
BZID-1304362448,3
BZID-1304600122,1
BZID-1304383415,2
BZID-1304425734,2
BZID-1304610050,1
BZID-1304394339,2
BZID-1304403290,2
BZID-1304394071,2
BZID-1304382725,3
BZID-1304417661,1
BZID-1304590358,2
BZID-1304418599,1
BZID-1304444845,1
BZID-1304361925,2
BZID-1304373008,1
BZID-1304352303,1
BZID-1304405032,2
BZID-1304415127,2
BZID-1304419640,2
BZID-1304424192,1
BZID-1304374939,3
BZID-1304352860,1
BZID-1304429696,3
BZID-1304437976,1
BZID-1304359701,3
BZID-1304383185,2
BZID-1304419963,1
BZID-1304414384,1
BZID-1304438611,2
BZID-1304459717,1
BZID-1304369996,4
BZID-1304409374,1
BZID-1304434551,3
BZID-1304422061,1
BZID-1304423707,2
BZID-1304420657,1
BZID-1304413892,1
BZID-1304384439,1
BZID-1304590842,1
BZID-1304437207,1
BZID-1304412071,2
BZID-1304462774,1
BZID-1304415916,2
BZID-1304430478,2
BZID-1304380810,2
BZID-1304375819,1
BZID-1304364857,5
BZID-1304449821,1
BZID-1304378022,1
BZID-1304404037,1
BZID-1304349677,1
BZID-1304402187,2
BZID-1304393106,3
BZID-1304412186,5
BZID-1304428093,1
BZID-1304417963,1
BZID-1304401917,4
BZID-1304411662,2
BZID-1304437209,1
BZID-1304471065,4
BZID-1304400478,1
BZID-1304417106,3
BZID-1304400728,2
BZID-1304405288,2
BZID-1304393814,2
BZID-1304412487,2
BZID-1304353731,2
BZID-1304377838,1
BZID-1304408661,2
BZID-1304406142,1
BZID-1304451398,1
BZID-1304404977,1
BZID-1304418383,1
BZID-1304449039,1
BZID-1304405779,1
BZID-1304428299,1
BZID-1304416285,2
BZID-1304382141,1
BZID-1304440429,4
BZID-1304386487,1
BZID-1304377333,5
BZID-1304421581,1
BZID-1304446734,2
BZID-1304392062,5
BZID-1304373675,1
BZID-1304467336,2
BZID-1304610737,2
BZID-1304428941,2
BZID-1304454375,2
BZID-1304375656,2
BZID-1304464821,7
BZID-1304458692,1
BZID-1304429377,4
BZID-1304462756,1
BZID-1304399710,1
BZID-1304425922,1
BZID-1304392246,3
BZID-1304389358,1
BZID-1304407156,1
BZID-1304379078,2
BZID-1304384621,2
BZID-1304438052,1
BZID-1304430681,4
BZID-1304358361,1
BZID-1304367904,1
BZID-1304439933,1
BZID-1304414955,3
BZID-1304446103,1
BZID-1304380056,1
BZID-1304610014,2
BZID-1304399749,1
BZID-1304600318,1
BZID-1304389066,1
BZID-1304389176,1
BZID-1304445872,1
BZID-1304392195,4
BZID-1304421434,2
BZID-1304463676,3
BZID-1304381761,2
BZID-1304366808,4
BZID-1304415547,1
BZID-1304391242,6
BZID-1304417708,1
BZID-1304416030,3
BZID-1304410867,1
BZID-1304416620,2
BZID-1304395804,2
BZID-1304394211,1
BZID-1304353386,1
BZID-1304352653,1
BZID-1304396538,2
BZID-1304390734,2
BZID-1304445063,2
BZID-1304421971,1
BZID-1304421277,2
BZID-1304567010,1
BZID-1304600891,1
BZID-1304434873,1
BZID-1304356353,4
BZID-1304417988,2
BZID-1304374423,2
BZID-1304350400,2
BZID-1304392827,2
BZID-1304359069,3
BZID-1304416109,4
BZID-1304405619,1
BZID-1304381069,5
BZID-1304358355,1
BZID-1304421622,1
BZID-1304417552,2
BZID-1304397407,3
BZID-1304436648,1
BZID-1304405642,1
BZID-1304386527,3
BZID-1304475513,1
BZID-1304421928,2
BZID-1304390188,1
BZID-1304430120,1
BZID-1304361759,2
BZID-1304457355,1
BZID-1304366572,1
BZID-1304463170,3
BZID-1304477113,1
BZID-1304426367,2
BZID-1304351114,1
BZID-1304461059,1
BZID-1304398017,1
BZID-1304390715,1
BZID-1304396305,2
BZID-1304391759,2
BZID-1304428190,1
BZID-1304352190,2
BZID-1304362227,2
BZID-1304420134,1
BZID-1304444069,1
BZID-1304423130,2
BZID-1304383673,1
BZID-1304429294,2
BZID-1304405195,2
BZID-1304451894,1
BZID-1304429089,1
BZID-1304395848,2
BZID-1304351115,1
BZID-1304369386,2
BZID-1304406974,1
BZID-1304469151,1
BZID-1304417056,2
BZID-1304379263,2
BZID-1304351075,2
BZID-1304364602,3
BZID-1304405827,1
BZID-1304419384,1
BZID-1304429514,1
BZID-1304394658,3
BZID-1304427661,2
BZID-1304397485,1
BZID-1304379385,1
BZID-1304375382,1
BZID-1304429980,2
BZID-1304414976,1
BZID-1304417607,1
BZID-1304426066,1
BZID-1304401452,2
BZID-1304421554,1
BZID-1304410328,4
BZID-1304463345,1
BZID-1304424898,1
BZID-1304430452,1
BZID-1304438893,1
BZID-1304350398,4
BZID-1304402201,4
BZID-1304424534,2
BZID-1304446952,2
BZID-1304447582,4
BZID-1304359604,1
BZID-1304430368,1
BZID-1304394909,2
BZID-1304350628,1
BZID-1304412222,1
BZID-1304379252,6
BZID-1304403474,1
BZID-1304478009,1
BZID-1304381569,2
BZID-1304386370,2
BZID-1304424076,1
BZID-1304367899,1
BZID-1304363101,1
BZID-1304428062,1
BZID-1304423139,1
BZID-1304418818,1
BZID-1304362996,1
BZID-1304421403,2
BZID-1304424625,1
BZID-1304421786,2
BZID-1304391173,2
BZID-1304403609,2
BZID-1304363282,1
BZID-1304402603,2
BZID-1304410948,2
BZID-1304474936,1
BZID-1304475998,1
BZID-1304429820,1
BZID-1304450316,1
BZID-1304381954,1
BZID-1304391651,4
BZID-1304376828,1
BZID-1304398681,2
BZID-1304463574,3
BZID-1304431286,4
BZID-1304429481,1
BZID-1304407740,5
BZID-1304378704,1
BZID-1304401444,2
BZID-1304410894,1
BZID-1304374497,4
BZID-1304365927,1
BZID-1304359634,2
BZID-1304415706,1
BZID-1304425174,1
BZID-1304426250,1
BZID-1304430697,2
BZID-1304429814,2
BZID-1304459042,1
BZID-1304361198,1
BZID-1304407373,2
BZID-1304402908,3
BZID-1304406001,1
BZID-1304427335,1
BZID-1304375408,1
BZID-1304421177,1
BZID-1304351425,1
BZID-1304431389,2
BZID-1304393474,1
BZID-1304431928,3
BZID-1304438855,1
BZID-1304399565,1
BZID-1304417240,2
BZID-1304358303,1
BZID-1304367355,1
BZID-1304381023,2
BZID-1304366503,2
BZID-1304459489,2
BZID-1304470611,1
BZID-1304410731,1
BZID-1304405696,2
BZID-1304610255,1
BZID-1304404835,1
BZID-1304425931,2
BZID-1304383925,2
BZID-1304419702,1
BZID-1304423771,1
BZID-1304426106,1
BZID-1304408777,1
BZID-1304379690,1
BZID-1304379457,5
BZID-1304396717,1
BZID-1304392022,1
BZID-1304417738,2
BZID-1304414897,1
BZID-1304350120,1
BZID-1304429292,2
BZID-1304398991,2
BZID-1304409327,4
BZID-1304459232,2
BZID-1304377902,1
BZID-1304459424,4
BZID-1304406082,2
BZID-1304358365,2
BZID-1304409002,1
BZID-1304393042,3
BZID-1304425337,3
BZID-1304461628,1
BZID-1304414829,1
BZID-1304413626,1
BZID-1304393793,2
BZID-1304402949,1
BZID-1304407731,2
BZID-1304376860,2
BZID-1304395851,1
BZID-1304409413,2
BZID-1304402260,2
BZID-1304448078,1
BZID-1304390254,2
BZID-1304369671,1
BZID-1304407474,2
BZID-1304360624,2
BZID-1304392073,3
BZID-1304415140,1
BZID-1304364708,2
BZID-1304437860,1
BZID-1304423122,2
BZID-1304426932,1
BZID-1304410472,3
BZID-1304395441,1
BZID-1304590761,1
BZID-1304375775,1
BZID-1304448657,2
BZID-1304429347,2
BZID-1304392408,5
BZID-1304406278,3
BZID-1304420626,1
BZID-1304397863,2
BZID-1304471279,1
BZID-1304431648,3
BZID-1304427681,2
BZID-1304409827,1
BZID-1304408289,3
BZID-1304461795,1
BZID-1304384549,1
BZID-1304608172,1
BZID-1304385345,1
BZID-1304393254,4
BZID-1304420809,1
BZID-1304387080,2
BZID-1304411901,1
BZID-1304361742,1
BZID-1304555514,2
BZID-1304442873,1
BZID-1304415644,1
BZID-1304425172,1
BZID-1304380738,1
BZID-1304412745,1
BZID-1304427039,1
BZID-1304417625,2
BZID-1304357756,2
BZID-1304408498,2
BZID-1304448144,1
BZID-1304371109,4
BZID-1304430388,1
BZID-1304405726,2
BZID-1304423216,2
BZID-1304383943,1
BZID-1304395556,2
BZID-1304388127,1
BZID-1304373492,1
BZID-1304405904,1
BZID-1304386204,1
BZID-1304470346,1
BZID-1304406839,1
BZID-1304425069,1
BZID-1304366900,3
BZID-1304374271,2
BZID-1304407428,1
BZID-1304387350,2
BZID-1304409754,3
BZID-1304413981,1
BZID-1304425151,2
BZID-1304609602,1
BZID-1304365215,1
BZID-1304417129,3
BZID-1304607196,3
BZID-1304415091,4
BZID-1304353256,3
BZID-1304446023,2
BZID-1304438995,2
BZID-1304416324,1
BZID-1304365050,1
BZID-1304402454,1
BZID-1304409468,1
BZID-1304429188,2
BZID-1304425111,1
BZID-1304389655,1
BZID-1304414585,1
BZID-1304412387,1
BZID-1304407845,2
BZID-1304428166,1
BZID-1304424451,1
BZID-1304420796,1
BZID-1304398905,1
BZID-1304420185,2
BZID-1304407802,2
BZID-1304383423,1
BZID-1304380988,3
BZID-1304476473,3
BZID-1304356504,2
BZID-1304413256,3
BZID-1304399005,1
BZID-1304415098,2
BZID-1304368886,3
BZID-1304416279,2
BZID-1304383386,3
BZID-1304460848,1
BZID-1304473404,1
BZID-1304365670,2
BZID-1304430068,3
BZID-1304414914,3
BZID-1304365348,3
BZID-1304416822,2
BZID-1304427527,1
BZID-1304463108,2
BZID-1304378023,2
BZID-1304380368,6
BZID-1304350006,1
BZID-1304429372,1
BZID-1304458200,1
BZID-1304422070,1
BZID-1304395014,3
BZID-1304402256,1
BZID-1304404080,1
BZID-1304604242,3
BZID-1304380736,1
BZID-1304424747,3
BZID-1304425404,1
BZID-1304440935,1
BZID-1304427014,1
BZID-1304444292,1
BZID-1304395792,1
BZID-1304414883,2
BZID-1304437965,1
BZID-1304375231,1
BZID-1304423926,2
BZID-1304403356,2
BZID-1304407122,3
BZID-1304435664,1
BZID-1304459943,2
BZID-1304418749,2
BZID-1304375660,1
BZID-1304475631,1
BZID-1304382364,2
BZID-1304375857,1
BZID-1304407643,1
BZID-1304426703,2
BZID-1304378953,1
BZID-1304438394,2
BZID-1304445242,2
BZID-1304414030,2
BZID-1304397581,4
BZID-1304384673,3
BZID-1304416880,1
BZID-1304399144,1
BZID-1304379955,2
BZID-1304440001,1
BZID-1304356689,2
BZID-1304428996,1
BZID-1304435257,3
BZID-1304427380,1
BZID-1304450140,4
BZID-1304450127,1
BZID-1304390848,1
BZID-1304374855,2
BZID-1304462571,4
BZID-1304414806,1
BZID-1304441526,1
BZID-1304405867,1
BZID-1304434694,3
BZID-1304400073,1
BZID-1304353646,1
BZID-1304407033,2
BZID-1304429918,1
BZID-1304407128,1
BZID-1304407688,1
BZID-1304391311,1
BZID-1304391453,2
BZID-1304462402,2
BZID-1304363284,3
BZID-1304359052,2
BZID-1304474368,1
BZID-1304401061,1
BZID-1304423165,1
BZID-1304424721,1
BZID-1304611315,4
BZID-1304363841,1
BZID-1304381586,2
BZID-1304416113,4
BZID-1304438399,3
BZID-1304421855,2
BZID-1304419170,1
BZID-1304465233,1
BZID-1304403283,3
BZID-1304355180,1
BZID-1304406957,1
BZID-1304423654,1
BZID-1304404581,1
BZID-1304459917,1
BZID-1304465535,1
BZID-1304406106,2
BZID-1304417357,1
BZID-1304413858,1
BZID-1304466551,2
BZID-1304413147,2
BZID-1304428483,1
BZID-1304388639,2
BZID-1304463350,1
BZID-1304391593,2
BZID-1304398422,3
BZID-1304425652,1
BZID-1304375712,4
BZID-1304363094,3
BZID-1304360363,1
BZID-1304406928,1
BZID-1304421302,1
BZID-1304415700,1
BZID-1304435832,1
BZID-1304410116,1
BZID-1304600095,2
BZID-1304546914,1
BZID-1304414362,2
BZID-1304406779,1
BZID-1304401742,1
BZID-1304449431,2
BZID-1304383091,1
BZID-1304362281,2
BZID-1304419931,2
BZID-1304465859,3
BZID-1304400316,1
BZID-1304420292,3
BZID-1304462193,5
BZID-1304429503,1
BZID-1304463303,2
BZID-1304430157,1
BZID-1304416710,1
BZID-1304397932,1
BZID-1304359806,2
BZID-1304608290,2
BZID-1304404376,2
BZID-1304359979,1
BZID-1304362966,3
BZID-1304359929,2
BZID-1304350047,2
BZID-1304477026,1
BZID-1304604692,1
BZID-1304459911,1
BZID-1304456987,1
BZID-1304460624,3
BZID-1304421404,4
BZID-1304382840,1
BZID-1304449778,1
BZID-1304349711,3
BZID-1304479892,1
BZID-1304417042,1
BZID-1304357663,1
BZID-1304417580,1
BZID-1304384376,1
BZID-1304412761,2
BZID-1304385492,1
BZID-1304421538,4
BZID-1304393717,1
BZID-1304597259,1
BZID-1304363277,3
BZID-1304383377,2
BZID-1304406715,2
BZID-1304419143,1
BZID-1304384506,1
BZID-1304425350,2
BZID-1304400029,4
BZID-1304419839,1
BZID-1304380220,1
BZID-1304390416,3
BZID-1304458259,1
BZID-1304389919,3
BZID-1304389075,1
BZID-1304352472,1
BZID-1304438944,2
BZID-1304389293,2
BZID-1304431940,2
BZID-1304427116,1
BZID-1304399017,2
BZID-1304350119,1
BZID-1304409667,2
BZID-1304412666,1
BZID-1304389758,1
BZID-1304428406,1
BZID-1304438542,1
BZID-1304401386,2
BZID-1304381397,2
BZID-1304393671,4
BZID-1304462802,1
BZID-1304541272,1
BZID-1304470411,1
BZID-1304608438,1
BZID-1304407101,1
BZID-1304373153,2
BZID-1304426447,2
BZID-1304372667,3
BZID-1304408804,2
BZID-1304401312,2
BZID-1304371110,2
BZID-1304606995,3
BZID-1304607601,1
BZID-1304419313,2
BZID-1304446498,5
BZID-1304361736,2
BZID-1304375024,7
BZID-1304606739,1
BZID-1304382837,1
BZID-1304597420,2
BZID-1304375503,3
BZID-1304380947,2
BZID-1304427748,1
BZID-1304419890,2
BZID-1304444175,5
BZID-1304429611,3
BZID-1304400404,1
BZID-1304429250,5
BZID-1304380699,3
BZID-1304404081,3
BZID-1304362256,1
BZID-1304376126,1
BZID-1304457825,1
BZID-1304377657,3
BZID-1304371008,2
BZID-1304370474,1
BZID-1304401620,1
BZID-1304380119,2
BZID-1304429544,2
BZID-1304432463,2
BZID-1304361511,1
BZID-1304402275,3
BZID-1304407572,1
BZID-1304466830,3
BZID-1304411720,2
BZID-1304445237,1
BZID-1304470580,3
BZID-1304356549,2
BZID-1304465771,2
BZID-1304463498,3
BZID-1304396711,2
BZID-1304419712,1
BZID-1304419555,1
BZID-1304462484,2
BZID-1304409423,4
BZID-1304421281,1
BZID-1304389078,1
BZID-1304397744,2
BZID-1304554800,1
BZID-1304372427,2
BZID-1304423623,1
BZID-1304380569,1
BZID-1304371063,2
BZID-1304449546,2
BZID-1304424494,1
BZID-1304438012,1
BZID-1304387736,1
BZID-1304396473,3
BZID-1304402382,1
BZID-1304398382,1
BZID-1304376119,1
BZID-1304419521,1
BZID-1304413950,1
BZID-1304367747,1
BZID-1304413411,1
BZID-1304401311,2
BZID-1304427420,1
BZID-1304388547,1
BZID-1304360254,2
BZID-1304369750,2
BZID-1304377927,4
BZID-1304463128,1
BZID-1304377180,1
BZID-1304383768,2
BZID-1304606693,2
BZID-1304350753,2
BZID-1304359909,3
BZID-1304439889,2
BZID-1304423477,2
BZID-1304471757,1
BZID-1304402736,3
BZID-1304417836,1
BZID-1304605491,1
BZID-1304404793,1
BZID-1304401625,3
BZID-1304408419,1
BZID-1304448809,2
BZID-1304363408,1
BZID-1304598252,1
BZID-1304435515,2
BZID-1304419591,1
BZID-1304410995,1
BZID-1304461877,1
BZID-1304610847,2
BZID-1304408485,2
BZID-1304408363,1
BZID-1304607607,1
BZID-1304375459,3
BZID-1304363464,1
BZID-1304359883,3
BZID-1304353444,1
BZID-1304379569,3
BZID-1304608584,2
BZID-1304408599,1
BZID-1304374400,5
BZID-1304439683,2
BZID-1304427097,2
BZID-1304379890,1
BZID-1304412087,1
BZID-1304390334,1
BZID-1304414095,3
BZID-1304425818,1
BZID-1304361619,3
BZID-1304417232,1
BZID-1304418809,1
BZID-1304442079,2
BZID-1304419761,2
BZID-1304407382,1
BZID-1304392462,2
BZID-1304423415,1
BZID-1304394166,3
BZID-1304416532,1
BZID-1304375969,3
BZID-1304407358,2
BZID-1304350181,2
BZID-1304456445,5
BZID-1304398451,1
BZID-1304401677,2
BZID-1304383786,1
BZID-1304399419,2
BZID-1304418784,2
BZID-1304598526,3
BZID-1304364939,2
BZID-1304390660,1
BZID-1304439106,2
BZID-1304377648,4
BZID-1304377811,3
BZID-1304375667,1
BZID-1304429346,2
BZID-1304417289,2
BZID-1304423827,1
BZID-1304410926,3
BZID-1304411731,2
BZID-1304420326,1
BZID-1304600842,1
BZID-1304376103,1
BZID-1304359801,3
BZID-1304448077,3
BZID-1304461699,1
BZID-1304403789,3
BZID-1304409984,2
BZID-1304466807,1
BZID-1304425253,2
BZID-1304417183,1
BZID-1304364852,1
BZID-1304361195,2
BZID-1304378990,1
BZID-1304415922,2
BZID-1304406340,1
BZID-1304386918,1
BZID-1304384282,1
BZID-1304435224,1
BZID-1304461069,1
BZID-1304553522,1
BZID-1304383614,5
BZID-1304552064,1
BZID-1304360984,1
BZID-1304460781,1
BZID-1304418025,1
BZID-1304407216,2
BZID-1304362998,1
BZID-1304390035,2
BZID-1304408483,3
BZID-1304388655,2
BZID-1304451382,1
BZID-1304449158,2
BZID-1304451339,1
BZID-1304380734,3
BZID-1304458431,2
BZID-1304360295,1
BZID-1304463040,2
BZID-1304607815,2
BZID-1304418658,1
BZID-1304373946,1
BZID-1304412197,2
BZID-1304421066,3
BZID-1304404241,2
BZID-1304448351,1
BZID-1304460139,1
BZID-1304358003,1
BZID-1304420068,1
BZID-1304357808,2
BZID-1304449505,1
BZID-1304381776,2
BZID-1304419646,1
BZID-1304375954,2
BZID-1304427008,4
BZID-1304609111,1
BZID-1304424851,2
BZID-1304401746,1
BZID-1304411703,4
BZID-1304400021,1
BZID-1304389272,3
BZID-1304598990,2
BZID-1304399492,2
BZID-1304408872,1
BZID-1304427232,1
BZID-1304446348,1
BZID-1304449830,2
BZID-1304374864,2
BZID-1304357545,1
BZID-1304374736,1
BZID-1304466183,2
BZID-1304430426,1
BZID-1304420043,2
BZID-1304401078,1
BZID-1304427393,1
BZID-1304350076,1
BZID-1304425622,1
BZID-1304414822,1
BZID-1304383451,2
BZID-1304360348,2
BZID-1304464078,2
BZID-1304396490,2
BZID-1304357222,2
BZID-1304398822,1
BZID-1304365745,3
BZID-1304408297,2
BZID-1304421550,1
BZID-1304425458,2
BZID-1304463042,1
BZID-1304398725,1
BZID-1304417070,1
BZID-1304354830,3
BZID-1304398825,3
BZID-1304377825,1
BZID-1304425765,1
BZID-1304435535,1
BZID-1304373938,1
BZID-1304408631,3
BZID-1304374777,4
BZID-1304403313,3
BZID-1304460834,1
BZID-1304392724,1
BZID-1304429326,1
BZID-1304457852,1
BZID-1304396999,1
BZID-1304379689,1
BZID-1304387424,2
BZID-1304606089,1
BZID-1304457726,2
BZID-1304413490,2
BZID-1304417887,1
BZID-1304424751,1
BZID-1304462557,1
BZID-1304451176,1
BZID-1304424616,2
BZID-1304419927,1
BZID-1304371849,1
BZID-1304419514,2
BZID-1304390541,1
BZID-1304394924,1
BZID-1304425212,2
BZID-1304406873,1
BZID-1304389436,2
BZID-1304392180,1
BZID-1304375500,2
BZID-1304376927,1
BZID-1304430549,1
BZID-1304381797,2
BZID-1304424591,1
BZID-1304409233,1
BZID-1304396176,2
BZID-1304381427,2
BZID-1304404027,2
BZID-1304461234,1
BZID-1304467852,1
BZID-1304387299,1
BZID-1304374861,1
BZID-1304410853,2
BZID-1304415002,2
BZID-1304421970,1
BZID-1304382442,2
BZID-1304400799,4
BZID-1304429990,1
BZID-1304361345,1
